Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,3,all,all, ,-26.77452907071181,0.0,-31.524661256472083,-29.7036278449347,-28.60258664995014
Average Crosstalk per overlaps,0,4,all,all, ,-26.203366829807525,0.0,0.0,-27.539610155386935,0.0
Average Crosstalk per overlaps,0,5,all,all, ,-24.827077890873987,0.0,0.0,0.0,-28.001167512227674
Average Crosstalk per overlaps,0,8,all,all, ,-22.921142998561987,0.0,0.0,-23.491660416779425,-24.071388603103188
Average Crosstalk per overlaps,0,9,all,all, ,-23.827954815484944,-27.350701808649887,0.0,-24.57488811575717,0.0
Average Crosstalk per overlaps,0,10,all,all, ,-23.614184891628312,-24.228377530353736,0.0,0.0,-22.026402336751385
Average Crosstalk per overlaps,0,11,all,all, ,-20.250314763997327,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,3,all,all, ,-23.55281240875697,-27.041401028166916,-26.78261576549995,-27.054745408985383,-25.605709854220542
Average Crosstalk per overlaps,1,4,all,all, ,-25.154009457648172,-24.66488926176064,-25.04494888360497,-24.69087489515632,-23.732086344809538
Average Crosstalk per overlaps,1,5,all,all, ,-22.264751718555548,-24.297113782722512,-22.063563308169208,-25.066193443226013,-24.89013258524902
Average Crosstalk per overlaps,1,8,all,all, ,-23.209093618762324,-22.14926361591445,0.0,0.0,0.0
Average Crosstalk per overlaps,1,9,all,all, ,-21.42726696092118,0.0,-21.570374386776876,0.0,-21.690749091800335
Average Crosstalk per overlaps,1,10,all,all, ,-25.412770320869388,0.0,-22.716875984916136,0.0,-20.909598499882488
Average Crosstalk per overlaps,1,11,all,all, ,-24.770331129457226,-23.40330405665962,0.0,-20.9090616238092,0.0
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,3,all,all, ,-27.021226739863497,-25.534386176137513,-24.609099669502275,-27.10339068819713,-25.737459273812362
Average Crosstalk per overlaps,2,4,all,all, ,-26.744896950492244,-25.07001238252638,-25.370019487353833,-25.972446782087097,-25.53738898892928
Average Crosstalk per overlaps,2,5,all,all, ,-24.669868906837507,-26.10539239773614,-25.3919458398353,-24.5253276600053,-23.308011688061185
Average Crosstalk per overlaps,2,8,all,all, ,-23.690958192315758,-21.782365199111034,-22.05000816841148,-19.851418373614486,-23.803526030012534
Average Crosstalk per overlaps,2,9,all,all, ,-23.441025508595718,-20.793970634314466,-21.66922462089534,-24.84599023987635,-23.04125051019407
Average Crosstalk per overlaps,2,10,all,all, ,-20.03679561721227,-20.747173096669368,-22.046239509346297,-21.009989785459876,-20.043017817017024
Average Crosstalk per overlaps,2,11,all,all, ,-22.639249067222636,-19.73497714540938,-20.988499295470266,-22.265487059961238,-22.337417327636235
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,3,all,all, ,-24.700717955565732,-26.082757206792586,-26.528549716016673,-26.009246086341978,-28.062910455437326
Average Crosstalk per overlaps,3,4,all,all, ,-26.079911057921578,-26.186722003906073,-25.43001679041002,-25.165021151720886,-26.083774204457722
Average Crosstalk per overlaps,3,5,all,all, ,-24.601377917415995,-25.253383710275074,-24.222131845481215,-24.500053150947366,-24.931351896143653
Average Crosstalk per overlaps,3,8,all,all, ,0.0,-22.861068534207433,-22.13466589405179,-22.21067085019436,-23.482017889784146
Average Crosstalk per overlaps,3,9,all,all, ,-23.31546668307273,-24.76785680393119,-23.61615924498949,-20.184958433284727,-21.472403651529017
Average Crosstalk per overlaps,3,10,all,all, ,-20.24037917404261,0.0,-21.13930470084428,-20.828175262780842,-21.297308392784153
Average Crosstalk per overlaps,3,11,all,all, ,-22.231015627032665,-20.95385946695151,-19.794108021796177,-20.23744126404692,0.0
Average Crosstalk per overlaps,4,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,4,3,all,all, ,-27.244930910397056,-26.988490465125363,-26.891803495185815,-27.59809124015799,-27.269923471062025
Average Crosstalk per overlaps,4,4,all,all, ,-25.623031716558728,-26.386313704860502,-27.417753253528186,-26.268432707617016,-26.73765709772682
Average Crosstalk per overlaps,4,5,all,all, ,-24.98126882250143,-25.62415851493088,-25.354034547352473,-26.418827470250964,-25.52494154322054
Average Crosstalk per overlaps,4,8,all,all, ,-23.320043298978423,-22.717302105193337,-22.94477997267655,-23.476004948127144,-24.562542678896772
Average Crosstalk per overlaps,4,9,all,all, ,-21.18846230662215,-22.86221674524052,-22.59876640229331,-23.028584612050594,-24.119325160419983
Average Crosstalk per overlaps,4,10,all,all, ,-21.686507368161728,-21.671312982211145,-22.547314166865362,-21.677752825552556,-21.428047513999854
Average Crosstalk per overlaps,4,11,all,all, ,-21.737595460034317,-23.231162836051634,-21.213410711684027,-22.118199796716848,-22.537816472690235


Minimum Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,0,3,all,all, ,-28.06449071118131,0.0,-31.524661256472083,-30.75471355453054,-29.861541928482932
Minimum Crosstalk per overlaps,0,4,all,all, ,-26.616867156425528,0.0,0.0,-28.849160186968827,0.0
Minimum Crosstalk per overlaps,0,5,all,all, ,-24.827077890873987,0.0,0.0,0.0,-28.82419605340857
Minimum Crosstalk per overlaps,0,8,all,all, ,-23.46009772349442,0.0,0.0,-24.341067499795138,-24.071388603103188
Minimum Crosstalk per overlaps,0,9,all,all, ,-23.827954815484944,-27.350701808649887,0.0,-25.44461525758514,0.0
Minimum Crosstalk per overlaps,0,10,all,all, ,-23.614184891628312,-24.228377530353736,0.0,0.0,-22.026402336751385
Minimum Crosstalk per overlaps,0,11,all,all, ,-20.250314763997327,0.0,0.0,0.0,0.0
Minimum Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,1,3,all,all, ,-26.02071321202349,-31.79376741948556,-30.230590998317712,-29.172068674550808,-25.605709854220542
Minimum Crosstalk per overlaps,1,4,all,all, ,-27.415901901129786,-27.243029526029883,-26.94027236215177,-26.884100771717605,-25.126340827261195
Minimum Crosstalk per overlaps,1,5,all,all, ,-22.264751718555548,-25.05514063927127,-24.741806987989243,-25.72003857150808,-24.89013258524902
Minimum Crosstalk per overlaps,1,8,all,all, ,-25.631652672385812,-22.14926361591445,0.0,0.0,0.0
Minimum Crosstalk per overlaps,1,9,all,all, ,-21.42726696092118,0.0,-22.099057831339394,0.0,-21.690749091800335
Minimum Crosstalk per overlaps,1,10,all,all, ,-25.412770320869388,0.0,-22.716875984916136,0.0,-20.909598499882488
Minimum Crosstalk per overlaps,1,11,all,all, ,-25.29207552084728,-23.40330405665962,0.0,-20.9090616238092,0.0
Minimum Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,2,3,all,all, ,-27.846355422131733,-27.993897299071115,-30.131302675378528,-28.020107531350295,-28.374353866385995
Minimum Crosstalk per overlaps,2,4,all,all, ,-28.418657800354246,-26.807397416702266,-30.239460111724384,-27.526492277837935,-30.447566739030346
Minimum Crosstalk per overlaps,2,5,all,all, ,-27.250051913676522,-28.23403029846425,-26.31902989755997,-24.5253276600053,-25.41599906210939
Minimum Crosstalk per overlaps,2,8,all,all, ,-25.892043491987558,-23.674406343587805,-22.70270210025362,-19.851418373614486,-27.861734523934434
Minimum Crosstalk per overlaps,2,9,all,all, ,-26.197980500430663,-22.49145108897658,-22.738482600426106,-24.84599023987635,-24.344154854436294
Minimum Crosstalk per overlaps,2,10,all,all, ,-20.04263820418943,-21.92024287810988,-24.573827277484792,-21.009989785459876,-20.043017817017024
