Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.021163968714995193,0.01985192820401003,0.01919760550258677,0.020447607342504857,0.021183584456780334
Percentage of cicuits per modulation,0,8QAM,all, ,0.3156157376659166,0.3147268997096048,0.3181827191817479,0.31955952900130835,0.31015067406819985
Percentage of cicuits per modulation,0,16QAM,all, ,0.25804181246840274,0.259928441876369,0.25966817974588197,0.2598620306862784,0.2602398889770024
Percentage of cicuits per modulation,0,32QAM,all, ,0.13635147057365754,0.1400338959532989,0.14031001605581875,0.13918843912302264,0.1392248215701824
Percentage of cicuits per modulation,0,64QAM,all, ,0.2688270105770279,0.26545883425671724,0.2626414795139646,0.2609423938468858,0.26920103092783504
Percentage of cicuits per modulation,1,4QAM,all, ,0.026446739755357745,0.02535786510170903,0.024165411148996906,0.022611022997620935,0.02445285861549441
Percentage of cicuits per modulation,1,8QAM,all, ,0.36105549057314484,0.3647250089218446,0.3672983902941876,0.36518636003172084,0.36461224327967645
Percentage of cicuits per modulation,1,16QAM,all, ,0.25732043377411234,0.25569015424878067,0.25380620093569106,0.25973433782712135,0.25997145349298234
Percentage of cicuits per modulation,1,32QAM,all, ,0.13168850736504034,0.133104008882192,0.13409919911188645,0.13439730372720063,0.1344262945047974
Percentage of cicuits per modulation,1,64QAM,all, ,0.22348882853234472,0.22112296284547364,0.22063079850923797,0.21807097541633624,0.2165371501070494
Percentage of cicuits per modulation,2,4QAM,all, ,0.024368239994448246,0.0250436230964467,0.02727407921479205,0.023842096914902054,0.025448522775733652
Percentage of cicuits per modulation,2,8QAM,all, ,0.39272720062655525,0.3969602633248731,0.396480444158033,0.3939943691014355,0.3951760867193621
Percentage of cicuits per modulation,2,16QAM,all, ,0.25771049579157124,0.2575348984771574,0.25861299757101075,0.26075620588468557,0.2545149805119457
Percentage of cicuits per modulation,2,32QAM,all, ,0.1322309133628766,0.13005631345177665,0.13073910672681308,0.12999643112062811,0.13157659846674138
Percentage of cicuits per modulation,2,64QAM,all, ,0.19296315022454869,0.1904049016497462,0.1868933723293511,0.1914108969783488,0.19328381152621713
Percentage of cicuits per modulation,3,4QAM,all, ,0.02482420732130637,0.022459097669806645,0.023959221721969893,0.023371111838256436,0.027045804178452683
Percentage of cicuits per modulation,3,8QAM,all, ,0.42459014767576786,0.42534457114526525,0.4269323072651183,0.426619468324558,0.4247729641208873
Percentage of cicuits per modulation,3,16QAM,all, ,0.25854664828571144,0.25989092711948436,0.2596937662389179,0.25830185124589744,0.25553074289117167
Percentage of cicuits per modulation,3,32QAM,all, ,0.1294171319759196,0.13060981655924642,0.12903865606219878,0.13213552666805486,0.12707061684283658
Percentage of cicuits per modulation,3,64QAM,all, ,0.16262186474129467,0.16169558750619734,0.16037604871179514,0.1595720419232333,0.16557987196665178
Percentage of cicuits per modulation,4,4QAM,all, ,0.027435716205588684,0.02750923446071745,0.025950765189357003,0.02700496700277714,0.02600453984309665
Percentage of cicuits per modulation,4,8QAM,all, ,0.44570097458512936,0.44725654377283725,0.4427053274692034,0.44586564207718266,0.44403846919676637
Percentage of cicuits per modulation,4,16QAM,all, ,0.2568166207081919,0.2510279871364709,0.2551095544189934,0.25208285637498384,0.2556051132969615
Percentage of cicuits per modulation,4,32QAM,all, ,0.12609877256030183,0.12809765131074582,0.13060956436944018,0.12714133561609747,0.12635896619011588
