Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.001099649669131958,0.0012553644936209966,0.0010023452933562997,0.0010607240171272869,0.0010412611911249513
Percentage of cicuits per modulation,0,8QAM,all, ,0.06732191514207864,0.0700571239502136,0.06767290456310396,0.06693265862203192,0.06764305177111717
Percentage of cicuits per modulation,0,16QAM,all, ,0.2609575710393149,0.2609990365807375,0.25989937621035625,0.2596438302841573,0.26162903853639546
Percentage of cicuits per modulation,0,32QAM,all, ,0.21231023744647723,0.21306162963827985,0.21374283517745404,0.21592059166991048,0.2117458154924095
Percentage of cicuits per modulation,0,64QAM,all, ,0.45831062670299727,0.4546268453371481,0.45768253875572945,0.45644219540677305,0.4579408330089529
Percentage of cicuits per modulation,1,4QAM,all, ,0.003386597637166936,0.003435322511580832,0.003260023355391203,0.0031725023842425894,0.003143307577025633
Percentage of cicuits per modulation,1,8QAM,all, ,0.07839778897993344,0.07988827902993499,0.07914558193849747,0.07876758987134821,0.07887463749781039
Percentage of cicuits per modulation,1,16QAM,all, ,0.2724654041534479,0.27378449920199305,0.27354028804982483,0.2731368847194379,0.2720761400572218
Percentage of cicuits per modulation,1,32QAM,all, ,0.2199147511629265,0.2195005644439254,0.22000778513040092,0.21994394597014344,0.22121878588528388
Percentage of cicuits per modulation,1,64QAM,all, ,0.42583545806652523,0.4233913348125657,0.42404632152588556,0.42497907705482785,0.42468712898265826
Percentage of cicuits per modulation,2,4QAM,all, ,0.006433277857261039,0.006861580986121114,0.006189841263661933,0.005683477042256263,0.0052845686701962005
Percentage of cicuits per modulation,2,8QAM,all, ,0.0855694083525553,0.08600821443170537,0.08578185675773001,0.08548572318352571,0.08610051385861102
Percentage of cicuits per modulation,2,16QAM,all, ,0.28088411340477093,0.28296965331983726,0.28267915016204537,0.2828113747396695,0.28536670819059484
Percentage of cicuits per modulation,2,32QAM,all, ,0.22333498788285788,0.22427150448679267,0.22575402193695315,0.22318352570216243,0.22675957645593273
Percentage of cicuits per modulation,2,64QAM,all, ,0.4037782125025548,0.3998890467755436,0.39959512987960955,0.40283589933238606,0.39648863282466523
