Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.03629838261127446,0.03639423950462296,0.03633884117299395,0.03643877521721096,0.03619340969151715
Utilization,1,all,all, - , - , ,0.05493614654352276,0.05590337711148977,0.05543180887125075,0.05495843948103753,0.05546145649185486
Utilization,2,all,all, - , - , ,0.07442350981070234,0.07570494423471943,0.07485215132525046,0.07479466976199392,0.07462187085364212
Utilization,3,all,all, - , - , ,0.09316201604406078,0.09340179898990558,0.0927026409652553,0.09311601193076059,0.09300473344536243
Utilization,4,all,all, - , - , ,0.10998308990184814,0.10921163137843995,0.10988111748426105,0.10974142467724816,0.11022395252735531


Utilization Per Link,0,<13-21>,all, - , - , ,0.06865329842768295,0.06506507448006639,0.0684377563184705,0.06661695681337901,0.06772260607240185
Utilization Per Link,0,<16-11>,all, - , - , ,0.024365281620142475,0.02354034452677568,0.024261064269033773,0.026015620655619943,0.023505789321862876
Utilization Per Link,0,<16-18>,all, - , - , ,0.027890399092201444,0.02850117558944899,0.027783492569371935,0.02652207553661741,0.028951731322635937
Utilization Per Link,0,<12-11>,all, - , - , ,0.00796637362369848,0.006792104869877375,0.007533781905133029,0.007419976505588983,0.00725227037340769
Utilization Per Link,0,<16-17>,all, - , - , ,0.008938263742145845,0.008934931602070446,0.008273703810543343,0.008638636142468343,0.008787431185007273
Utilization Per Link,0,<12-13>,all, - , - , ,0.058272222376688596,0.05539847529611664,0.05693770244813909,0.055757368938721324,0.05768085222849733
Utilization Per Link,0,<23-21>,all, - , - , ,0.013527689345492817,0.011555657600232546,0.012315103152977602,0.012482592066117298,0.013036865546626981
Utilization Per Link,0,<1-2>,all, - , - , ,0.004201520185730864,0.004664574702496041,0.004030121329866548,0.004908251021797635,0.005036497143134271
Utilization Per Link,0,<23-24>,all, - , - , ,0.024863794973031667,0.02588962057915893,0.026419674136683734,0.02592971052521984,0.025415600845243077
Utilization Per Link,0,<1-3>,all, - , - , ,0.037116239121672966,0.03617929520241237,0.03553340741950523,0.036621644400268716,0.03723454095534813
Utilization Per Link,0,<3-1>,all, - , - , ,0.034912252196517155,0.03630707647500138,0.03732616394650717,0.03698640730134236,0.03700127811683233
Utilization Per Link,0,<3-2>,all, - , - , ,0.03770541970193977,0.035995957988102414,0.03555999937441288,0.03716734641744767,0.03606163199271461
Utilization Per Link,0,<12-9>,all, - , - , ,0.12171023066924543,0.1233555606336536,0.12334302275066006,0.12472643868514668,0.12481569833314843
Utilization Per Link,0,<12-18>,all, - , - , ,0.11647625100789522,0.12035520526330196,0.11508279086498441,0.11461872845187061,0.1156558928918956
Utilization Per Link,0,<3-5>,all, - , - , ,0.013008648793304694,0.011798968991547384,0.012417952024132144,0.012655546210314611,0.01158308367625259
Utilization Per Link,0,<5-3>,all, - , - , ,0.012140111494190994,0.013182119918810149,0.011985455881944076,0.012818247615806555,0.012451912048879963
Utilization Per Link,0,<5-4>,all, - , - , ,0.037661789085527524,0.03712128729216254,0.03744439627008897,0.03582851251876528,0.036717968011452405
Utilization Per Link,0,<10-9>,all, - , - , ,0.03873074135989706,0.03903546057387468,0.03917809962881467,0.03778145071039649,0.038108326266473216
Utilization Per Link,0,<10-8>,all, - , - , ,0.07246199970110535,0.07007075693016157,0.07011080343240542,0.07242596740671783,0.07037523720319018
Utilization Per Link,0,<5-6>,all, - , - , ,0.05194198166323935,0.05186900475448939,0.05168266991741756,0.051741214793136134,0.049417583620641706
Utilization Per Link,0,<7-4>,all, - , - , ,0.0037167915531317406,0.003814679141410833,0.0032231352179824427,0.003699092545736917,0.003275819523994366
Utilization Per Link,0,<3-9>,all, - , - , ,0.07644313379302937,0.07148732483456789,0.07100371705221566,0.07034541737335549,0.07243534258049228
Utilization Per Link,0,<9-3>,all, - , - , ,0.07196355585831195,0.07001458843073785,0.07264927292442978,0.07330649954123374,0.0721263007076146
Utilization Per Link,0,<5-8>,all, - , - , ,0.00897845795334396,0.008122584524272962,0.008688553077906138,0.008689061370461115,0.008615024432798097
Utilization Per Link,0,<7-6>,all, - , - , ,0.01709266651142748,0.017376871559252497,0.016105110555801296,0.016715109408889553,0.016145352555193636
Utilization Per Link,0,<5-9>,all, - , - , ,0.10669925241895467,0.1102344488544794,0.10542324695545621,0.10875858015208635,0.10756298917727858
Utilization Per Link,0,<9-5>,all, - , - , ,0.08495088677501299,0.08858652095033923,0.08480953800116746,0.08516049446004749,0.0831860168283971
Utilization Per Link,0,<19-18>,all, - , - , ,0.034452069315465204,0.03428650061864006,0.033352758508035055,0.03578426065590054,0.03363275385086124
Utilization Per Link,0,<7-8>,all, - , - , ,0.019610387240729336,0.02033121124812263,0.020091262407552306,0.020542791282043817,0.020573931803647173
Utilization Per Link,0,<15-11>,all, - , - , ,0.022041889388588295,0.023973774710835873,0.022978498790524965,0.02247386420508337,0.022644120488792777
Utilization Per Link,0,<21-18>,all, - , - , ,0.022970392175942534,0.021839184924651207,0.02297724326447568,0.0222684618806651,0.022842815089251917
Utilization Per Link,0,<15-17>,all, - , - , ,0.017050108957070285,0.017912902984764688,0.019589608067342765,0.019732903123785044,0.01868725845242894
Utilization Per Link,0,<19-17>,all, - , - , ,0.04754154965800946,0.049240537069733636,0.047567937427012645,0.04671404503558743,0.046386131172492184
Utilization Per Link,0,<11-12>,all, - , - , ,0.01656977249346832,0.017900191326531267,0.018174977756770974,0.018413123679307752,0.018530760822720437
Utilization Per Link,0,<21-13>,all, - , - , ,0.05038057644719842,0.051717755136796086,0.053163352193737155,0.05116905984124085,0.04785473172579427
Utilization Per Link,0,<9-10>,all, - , - , ,0.06001826812128467,0.06086487498609875,0.06005480001945319,0.06074526114941996,0.06231453403909326
Utilization Per Link,0,<9-11>,all, - , - , ,0.024266520811318824,0.02687538230551135,0.026214588952065188,0.027644937232387697,0.024989842837678307
Utilization Per Link,0,<9-12>,all, - , - , ,0.12597856308736263,0.1247572360006693,0.12127306866206408,0.12309143965828724,0.1231443020839096
Utilization Per Link,0,<22-20>,all, - , - , ,0.042537991610131186,0.03976421307624126,0.0420236212673086,0.04218771287466059,0.04236189213423703
Utilization Per Link,0,<22-21>,all, - , - , ,0.00940227402268617,0.009987449083856775,0.010884211825057196,0.009301084704999778,0.008827621051826799
Utilization Per Link,0,<22-24>,all, - , - , ,0.016178026643221224,0.016720943912308463,0.016124395262192687,0.015594671877605616,0.017452754858754794
Utilization Per Link,0,<11-15>,all, - , - , ,0.022254286166100614,0.02266300985653223,0.023571606691041372,0.023288644136130698,0.02236847821553462
Utilization Per Link,0,<11-16>,all, - , - , ,0.012679049310459965,0.012814055288329674,0.011845232302729975,0.013370318495249382,0.01310379507729696
Utilization Per Link,0,<20-19>,all, - , - , ,0.048047804697494256,0.04793081921119756,0.047398723794690165,0.04779109089139508,0.04618094606711938
Utilization Per Link,0,<20-18>,all, - , - , ,0.05042268653033492,0.049685162723126584,0.052031475907800905,0.05177604803842149,0.05231033302285503
Utilization Per Link,0,<18-19>,all, - , - , ,0.03472274596146442,0.03635949142940369,0.03515589376077669,0.03383937260190229,0.035626060028918716
Utilization Per Link,0,<14-10>,all, - , - , ,0.0576836630428734,0.056545400517156286,0.0558052266376593,0.05699256763331856,0.05779025242590355
Utilization Per Link,0,<14-13>,all, - , - , ,0.02522268861563828,0.024256320205194252,0.025157071087973475,0.02508645752237939,0.02379482966551721
Utilization Per Link,0,<18-16>,all, - , - , ,0.038752085302788834,0.038137485750431646,0.04048698336623909,0.03941885217983939,0.03930686707584971
