Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-31.731184620888335,-34.04571776379746,-32.97474992460313,-32.21503128266803,-32.55424371673847
Average Crosstalk per overlaps,0,2,all,all, ,-28.02930303844904,-28.95603806102216,-29.74530507468264,-29.23146206263156,-30.432755894676855
Average Crosstalk per overlaps,0,3,all,all, ,-27.349059835529037,-26.643770117555704,-27.046646362378773,-27.073834867600983,-26.546526031076194
Average Crosstalk per overlaps,0,4,all,all, ,-25.238287216350056,0.0,-26.881841885713044,-25.455981221804635,-26.059265816473914
Average Crosstalk per overlaps,0,5,all,all, ,-28.661213691897657,-26.452390296215857,-26.15641051332119,-26.410550524076495,0.0
Average Crosstalk per overlaps,0,6,all,all, ,-24.094829084992785,-24.53135853963487,-24.62622236245979,-26.281867922710443,-25.29461541851605
Average Crosstalk per overlaps,0,7,all,all, ,-25.71013295942485,-23.501132813265304,-25.030768990307322,-25.45232671928191,-27.006322778596537
Average Crosstalk per overlaps,0,8,all,all, ,-24.221053158678757,-22.811893353897815,-24.264982348246054,-24.61925043081442,-22.670516409511507
Average Crosstalk per overlaps,0,9,all,all, ,-23.27831249522498,-23.029202275848213,-23.790379952483075,-22.93869680851425,-25.118715933626227
Average Crosstalk per overlaps,0,10,all,all, ,-22.84110720328064,-24.755938102135744,-22.68884871475843,-22.964290625137902,-23.169958390297865
Average Crosstalk per overlaps,0,11,all,all, ,-23.66854651684522,-20.994481959652774,-20.373594266061193,-21.534947678102256,-23.981214170171963
Average Crosstalk per overlaps,0,12,all,all, ,-22.770374553975856,-21.42884080387989,-21.99855295963038,-23.07710027015275,-26.528273419723114
Average Crosstalk per overlaps,0,13,all,all, ,-24.142565340708128,-21.454298302167455,0.0,-22.9469170666893,-20.229270974248056
Average Crosstalk per overlaps,0,15,all,all, ,-21.987482424285673,-22.613192062467714,-20.673117717446292,-20.76481722608559,-20.577668520637662
Average Crosstalk per overlaps,0,16,all,all, ,-22.613355346054117,-23.22889891405261,-19.927122554956796,0.0,-24.57940113813209
Average Crosstalk per overlaps,0,17,all,all, ,-19.1628261766515,0.0,0.0,0.0,-22.043135195719337
Average Crosstalk per overlaps,0,18,all,all, ,-23.024423130142345,-22.040825569141465,-23.553859230719475,0.0,-24.536964154363552
Average Crosstalk per overlaps,0,20,all,all, ,-21.800886758439148,-23.514281714249577,-19.846515386865303,-20.313249096325414,-20.848160343584233
Average Crosstalk per overlaps,0,21,all,all, ,-19.039258318000442,0.0,-24.197039841825635,-21.64214223901348,-21.068183884977106
Average Crosstalk per overlaps,0,24,all,all, ,-20.257045594264255,-20.56813440743315,-20.137381639016084,0.0,-20.43311101389505
Average Crosstalk per overlaps,0,27,all,all, ,-20.908756636988134,0.0,0.0,0.0,-23.598094960242616
Average Crosstalk per overlaps,0,28,all,all, ,-19.292573982664155,0.0,0.0,0.0,-22.612609914126082
Average Crosstalk per overlaps,0,29,all,all, ,-21.489835878865602,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,32,all,all, ,-20.37134768919405,-20.778120569643193,0.0,-21.059920177347912,-20.738705806988875
Average Crosstalk per overlaps,0,39,all,all, ,-20.586266069952543,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,42,all,all, ,-20.485246235069354,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,-32.58847701173022,-29.526457405343606,-31.640591505996916,-32.829390965817694,-29.19328283871614
Average Crosstalk per overlaps,1,2,all,all, ,-28.791651136740303,-28.561931392086105,-28.923229791349318,-28.54647962017553,-29.45180611258263
Average Crosstalk per overlaps,1,3,all,all, ,-27.7060703478007,-26.617599398025153,-28.79293378643663,-27.008438656382474,-27.063635522975307
Average Crosstalk per overlaps,1,4,all,all, ,-23.781966074133024,-27.423723664025847,-24.4499750620049,-25.222246662180137,-26.279664094297793
Average Crosstalk per overlaps,1,5,all,all, ,-25.086039165633395,-25.55551784296328,-25.69099902909124,-23.73441488349074,-25.156026949581662
Average Crosstalk per overlaps,1,6,all,all, ,-24.395805167326415,-25.62450245727027,-25.52203474434884,-25.855224137484058,-25.103965749499086
Average Crosstalk per overlaps,1,7,all,all, ,-22.292883672264406,-24.14318127942111,-24.223904879826556,-25.54483293188697,-24.595665371435974
Average Crosstalk per overlaps,1,8,all,all, ,-23.922942084532096,-23.462061069928836,-25.32486235758143,-24.20038324525971,-24.20813234521991
Average Crosstalk per overlaps,1,9,all,all, ,-23.464836435251627,-23.520623283568302,-24.575575838391043,-23.81978847427672,-22.776896235317484
Average Crosstalk per overlaps,1,10,all,all, ,-24.25580149086112,-22.616046069115495,-23.903925019851442,-24.454344596177624,-21.418802752426664
Average Crosstalk per overlaps,1,11,all,all, ,-23.80300336499109,-22.27842593891269,-22.557277585866576,-23.25909145314564,-22.41024793993394
Average Crosstalk per overlaps,1,12,all,all, ,-22.21079600561569,-23.25074478757442,-21.885029137131475,-21.57304184617769,-22.62128328015234
Average Crosstalk per overlaps,1,13,all,all, ,-23.75783876969598,-21.499309867514643,-22.82788386429826,-23.25047857596336,-20.55867373106959
Average Crosstalk per overlaps,1,15,all,all, ,-21.88577219885975,-22.078882543073675,-21.83262572242462,-22.951366467244334,-21.652899539792923
Average Crosstalk per overlaps,1,16,all,all, ,-21.85405067196852,-22.612175445801597,-23.324775417185446,-22.918130079569195,-20.97426520757821
Average Crosstalk per overlaps,1,17,all,all, ,-21.571765778161257,-21.387285571502687,-22.872746978260082,-22.91008897603942,-19.833095168934314
