Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.26513637117141714,0.2593791435925435,0.26582216761258365,0.2637235111124114,0.2628545234658448
Percentage of cicuits per modulation,0,8QAM,all, ,0.19757974081188873,0.19849270727712348,0.19855479492130362,0.19546921779156062,0.1966605547536379
Percentage of cicuits per modulation,0,16QAM,all, ,0.19716043724585816,0.20005264799937603,0.19593158192420962,0.20070604526881405,0.19900128740295714
Percentage of cicuits per modulation,0,32QAM,all, ,0.12015484978205966,0.12030067857421418,0.1200144325473446,0.11841861462996012,0.1189872430070612
Percentage of cicuits per modulation,0,64QAM,all, ,0.21996860098877632,0.22177482255674286,0.21967702299455855,0.22168261119725383,0.22249639137049895
Percentage of cicuits per modulation,1,4QAM,all, ,0.287660139136883,0.2857588884986145,0.2896567197666592,0.28789726876201444,0.28938687071775754
Percentage of cicuits per modulation,1,8QAM,all, ,0.22037486949819005,0.22128556375131717,0.21927402912858132,0.21725978474058605,0.21676199027894358
Percentage of cicuits per modulation,1,16QAM,all, ,0.19943603703812116,0.20164500643952699,0.19926642018905288,0.19919790009855484,0.20003318432918854
Percentage of cicuits per modulation,1,32QAM,all, ,0.10017660431851223,0.1013737657573274,0.1001258401537396,0.10271172217289058,0.1021589334166195
Percentage of cicuits per modulation,1,64QAM,all, ,0.19235235000829357,0.18993677555321392,0.191676990761967,0.19293332422595408,0.19165902125749087
Percentage of cicuits per modulation,2,4QAM,all, ,0.29899217221135027,0.30078461297644205,0.2995187040225387,0.2982571168543944,0.3059433546935381
Percentage of cicuits per modulation,2,8QAM,all, ,0.23297455968688846,0.23203803709791032,0.23376115197996555,0.23472653077201602,0.22998581421513475
Percentage of cicuits per modulation,2,16QAM,all, ,0.20604696673189823,0.20418525475463725,0.20597902645171387,0.2062297552526251,0.20498948295259992
Percentage of cicuits per modulation,2,32QAM,all, ,0.09001956947162426,0.09102293183063317,0.08893214900610424,0.08911113938172174,0.08854864745878785
Percentage of cicuits per modulation,2,64QAM,all, ,0.17196673189823874,0.17196916334037723,0.17180896853967756,0.17167545773924275,0.17053270067993934
Percentage of cicuits per modulation,3,4QAM,all, ,0.3127405526188859,0.3117408906882591,0.30997410729229224,0.3091527958131665,0.3086704064560575
Percentage of cicuits per modulation,3,8QAM,all, ,0.23837226471369932,0.2369356856487091,0.23930572100853573,0.24028056506512416,0.23788012990847357
Percentage of cicuits per modulation,3,16QAM,all, ,0.2095404029963874,0.21071347656057607,0.2095931005286838,0.2111320977452485,0.21199685070367089
Percentage of cicuits per modulation,3,32QAM,all, ,0.08348344801110356,0.08434055379887112,0.08309294792907564,0.08155274859323967,0.08364334219072926
Percentage of cicuits per modulation,3,64QAM,all, ,0.1558633316599238,0.1562693933035846,0.15803412324141258,0.15788179278322118,0.1578092707410688
Percentage of cicuits per modulation,4,4QAM,all, ,0.3181502569087627,0.3128046298778006,0.3173664596273292,0.3158035794050207,0.3137494292577373
Percentage of cicuits per modulation,4,8QAM,all, ,0.2416331065129843,0.24355499965256064,0.24068571428571428,0.24166443326087172,0.2421535346316479
Percentage of cicuits per modulation,4,16QAM,all, ,0.21590255321681512,0.21700070480558287,0.21437018633540372,0.21491319496143652,0.21894665793182855
Percentage of cicuits per modulation,4,32QAM,all, ,0.07900688396452873,0.07900771315405462,0.07911552795031056,0.07945961506010343,0.07794850415897406
Percentage of cicuits per modulation,4,64QAM,all, ,0.14530719939690917,0.1476319525100013,0.14846211180124225,0.1481591773125676,0.1472018740198122


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.06578190363818978,0.06275836518212308,0.06524876640727088,0.06282242571409068,0.0641068154332306
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.06899006348060965,0.06868613992668278,0.06974430987069218,0.06903445383887735,0.06776421019779191
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.04385135201021931,0.04340535059667733,0.04345366957267958,0.043191636679246755,0.04502984434127882
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.06421195307700558,0.06332384369393963,0.06508298714723149,0.06606984387037633,0.06425311122381305
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.02230109896539283,0.021205444193120662,0.022292434614709495,0.02260515100982027,0.021700542269730425
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.05657672767696073,0.05476366898057874,0.0549509488424707,0.054640492281286875,0.05602153474037374
