Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,3.9898793304787855E-4,4.671078240560529E-4,5.449591280653951E-4,4.865706500583885E-4,5.93616193071234E-4
Percentage of cicuits per modulation,0,8QAM,all, ,0.08755352277150642,0.08818606461658232,0.08683339820942,0.08540288049824835,0.0879233164655508
Percentage of cicuits per modulation,0,16QAM,all, ,0.30441806150253015,0.30422343324250684,0.30364927987543794,0.304641884001557,0.3054301284546516
Percentage of cicuits per modulation,0,32QAM,all, ,0.21164850136239782,0.21426625145971195,0.2141300116776956,0.21522966134682756,0.21286492798754378
Percentage of cicuits per modulation,0,64QAM,all, ,0.3959809264305177,0.39285714285714285,0.3948423511093811,0.3942390035033087,0.39318801089918254
Percentage of cicuits per modulation,1,4QAM,all, ,0.0011969637991436357,0.0012845465161541456,0.001187232386142468,0.0012066952121448035,0.0011677809242986016
Percentage of cicuits per modulation,1,8QAM,all, ,0.10255936161930712,0.10045737641105489,0.10070066173608408,0.10098287271311794,0.10091573487480415
Percentage of cicuits per modulation,1,16QAM,all, ,0.326274815103153,0.32359867652783186,0.3255741533670689,0.32644024912417285,0.32446792981636646
Percentage of cicuits per modulation,1,32QAM,all, ,0.21315687037757883,0.2133709614636045,0.21212534059945504,0.2142175943947061,0.21629249019550598
Percentage of cicuits per modulation,1,64QAM,all, ,0.35681198910081746,0.3612884390813546,0.3604126119112495,0.3571525885558583,0.3571560641890248
Percentage of cicuits per modulation,2,4QAM,all, ,0.002462095408629985,0.0023939508948121334,0.0023063897701395514,0.002374464772284936,0.0025691180334569234
Percentage of cicuits per modulation,2,8QAM,all, ,0.10848790361820977,0.10865228349828239,0.1113489947254715,0.11014013234721681,0.11002442608433324
Percentage of cicuits per modulation,2,16QAM,all, ,0.33814398878919405,0.33908465438550395,0.33641176356098795,0.336541455819385,0.3375373446608083
Percentage of cicuits per modulation,2,32QAM,all, ,0.21531170322505302,0.2169639642269777,0.21340430915354522,0.21798365122615804,0.21617571210307612
Percentage of cicuits per modulation,2,64QAM,all, ,0.3355943089589132,0.33290514699442386,0.3365285427898558,0.33296029583495523,0.3336933991183254
Percentage of cicuits per modulation,3,4QAM,all, ,0.0054138793951255615,0.004575099776112139,0.00493618015597161,0.005782879172873039,0.004857535020004478
Percentage of cicuits per modulation,3,8QAM,all, ,0.11744028666296653,0.11677212109413024,0.11608299013737575,0.1169231967444532,0.11475074712587732
Percentage of cicuits per modulation,3,16QAM,all, ,0.34317763561475767,0.3426555047211136,0.34382880119948206,0.34334141378739647,0.3458195021756695
Percentage of cicuits per modulation,3,32QAM,all, ,0.2207129572829336,0.2194198384113696,0.21897362502555714,0.2188148018341657,0.2182483670310629
Percentage of cicuits per modulation,3,64QAM,all, ,0.3132552410442166,0.3165774359972744,0.31617840348161347,0.3151377084611116,0.3163238486473858
Percentage of cicuits per modulation,4,4QAM,all, ,0.006537736125633985,0.00679108852843463,0.005880227004112251,0.006769315047052609,0.0069887007858622984
Percentage of cicuits per modulation,4,8QAM,all, ,0.12212569261890568,0.12274770373265585,0.12186330914170175,0.1225813393852836,0.12133948469327911
Percentage of cicuits per modulation,4,16QAM,all, ,0.34554231938160246,0.3461891733437561,0.3489650995829141,0.34641871930819945,0.34812526879618405
Percentage of cicuits per modulation,4,32QAM,all, ,0.2197519764680589,0.22234707836623022,0.21901403635582212,0.22083423003932465,0.22083317042655512
Percentage of cicuits per modulation,4,64QAM,all, ,0.3060422754057989,0.3019249560289232,0.30427732791544976,0.3033963962201397,0.3027133752981194


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.0,9.731413001167769E-6,1.9462826002335538E-5,2.9194239003503307E-5,2.9194239003503307E-5
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,7.785130400934215E-5,1.9462826002335538E-5,4.8657065005838845E-5,4.8657065005838845E-5,3.8925652004671076E-5
