Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.03361815016427033,0.03373790251597422,0.03340791496878864,0.03413990529775201,0.0341244511733629
Utilization,1,all,all, - , - , ,0.05440121985363468,0.05390795153230984,0.05352939810159873,0.053903501269852536,0.05338166723029096
Utilization,2,all,all, - , - , ,0.07412456059113938,0.07437295420077042,0.07413185702921705,0.07396764721429583,0.07307220481124613
Utilization,3,all,all, - , - , ,0.09178512102515635,0.09364966091804725,0.09298666759036997,0.09249408401418369,0.09273229621378469
Utilization,4,all,all, - , - , ,0.10448187328326165,0.10930505546905497,0.10556238595495256,0.10646726389846005,0.10648304314418726


Utilization Per Link,0,<13-21>,all, - , - , ,0.061525911624866696,0.059191358679032934,0.06280222988377489,0.06156298657065425,0.061027637212921565
Utilization Per Link,0,<16-11>,all, - , - , ,0.024959792755658686,0.0244698465217151,0.025004231426903497,0.02417614900183607,0.026608737244895243
Utilization Per Link,0,<16-18>,all, - , - , ,0.029661677000503858,0.030499638547520167,0.031735532343047074,0.03081099163098655,0.030465947874380908
Utilization Per Link,0,<12-11>,all, - , - , ,0.012794014659678717,0.011580985340322605,0.012327914731970702,0.011899011392702963,0.011836912813491364
Utilization Per Link,0,<16-17>,all, - , - , ,0.007920744592114757,0.008013366790858489,0.007497536736084321,0.0070709185411214235,0.007508119647723581
Utilization Per Link,0,<12-13>,all, - , - , ,0.06881817636795555,0.06494718970694527,0.06712399818578677,0.06657713187454768,0.06655092656954277
Utilization Per Link,0,<23-21>,all, - , - , ,0.01623120620864379,0.015512697756217133,0.01664090738475258,0.018182263283380608,0.017373860903356957
Utilization Per Link,0,<1-2>,all, - , - , ,0.004608132507089187,0.004997732233219555,0.004163815304731834,0.005193281501974069,0.00566048490240692
Utilization Per Link,0,<23-24>,all, - , - , ,0.019055053731303253,0.01868094606711847,0.019831064408048913,0.01976622452455053,0.0200317139798721
Utilization Per Link,0,<1-3>,all, - , - , ,0.029944987105879586,0.029565753072345696,0.030911303383752746,0.029812492180118663,0.02943996587054678
Utilization Per Link,0,<3-1>,all, - , - , ,0.03010895272619033,0.03034668593254689,0.029168033698491535,0.029624128517209178,0.030748979939387803
Utilization Per Link,0,<3-2>,all, - , - , ,0.03350274391091657,0.03257297690874632,0.030434086185565916,0.03268872424651255,0.03159403586025637
Utilization Per Link,0,<12-9>,all, - , - , ,0.11048212200411148,0.11651004160179312,0.10838337335956172,0.11165794170188183,0.1087190810418171
Utilization Per Link,0,<12-18>,all, - , - , ,0.10690511524773433,0.10832974632291656,0.10935877373769609,0.11164238447422178,0.10839494244564593
Utilization Per Link,0,<3-5>,all, - , - , ,0.014672924602404741,0.015663625889727417,0.016159254573764513,0.01605850403853441,0.015878099281265653
Utilization Per Link,0,<5-3>,all, - , - , ,0.01586722964049663,0.015867794410000326,0.01662769177834492,0.015508166567034676,0.016056127662234673
Utilization Per Link,0,<5-4>,all, - , - , ,0.031148519608798473,0.030796768128233048,0.030989980120116684,0.032260615928932514,0.031805081535340216
Utilization Per Link,0,<10-9>,all, - , - , ,0.03506270244814351,0.035035302438415704,0.036169611577603636,0.03886348391536334,0.03794324848467872
Utilization Per Link,0,<10-8>,all, - , - , ,0.06050048135739705,0.06227735917255596,0.062226608115998304,0.062402225365621296,0.06524769487154199
Utilization Per Link,0,<5-6>,all, - , - , ,0.043716170306677515,0.04556274936745883,0.042035681268420326,0.045131973600068424,0.044098267287159786
Utilization Per Link,0,<7-4>,all, - , - , ,0.004049332181782006,0.004712215182393413,0.004533435223545177,0.0043477867986413165,0.00450346768475733
Utilization Per Link,0,<3-9>,all, - , - , ,0.062345822269644614,0.06351905271645397,0.06364212902463269,0.06289875333648355,0.060351039002112486
Utilization Per Link,0,<9-3>,all, - , - , ,0.0633216744633817,0.06482591631679652,0.0618846314922405,0.06297741703970554,0.060311796210310464
Utilization Per Link,0,<5-8>,all, - , - , ,0.01201098780793354,0.011516084635488756,0.012166951078796286,0.011997689658286636,0.013276914307959842
Utilization Per Link,0,<7-6>,all, - , - , ,0.013836374979150273,0.013990118271423291,0.014953997351667449,0.01423544979980993,0.015379642405328482
Utilization Per Link,0,<5-9>,all, - , - , ,0.09151902578129639,0.0897457494578212,0.0915768842448449,0.08978211192515304,0.09155677845047723
Utilization Per Link,0,<9-5>,all, - , - , ,0.07579449601707161,0.0761557790691187,0.07359853316325966,0.07802534859311135,0.07497376428432266
Utilization Per Link,0,<19-18>,all, - , - , ,0.03372290844130345,0.03576636180698433,0.03163319176444526,0.03460311909164287,0.033725471625978706
Utilization Per Link,0,<7-8>,all, - , - , ,0.015978762928880293,0.01679791330701238,0.014962642669468177,0.0155406321247865,0.01634883900767307
Utilization Per Link,0,<15-11>,all, - , - , ,0.018917423747430835,0.016660057415339113,0.017869971813658625,0.019282012873270894,0.018976681101594978
Utilization Per Link,0,<21-18>,all, - , - , ,0.020799865671744754,0.02054459854446026,0.019293838277819032,0.020810796133848015,0.021408761052107546
Utilization Per Link,0,<15-17>,all, - , - , ,0.016518778151588153,0.01655192577712188,0.015705696873437914,0.017251358053440746,0.018016255804093276
Utilization Per Link,0,<19-17>,all, - , - , ,0.042918854786466246,0.041489175540791685,0.03988274516209693,0.045166294208418736,0.043159368396546945
Utilization Per Link,0,<11-12>,all, - , - , ,0.024774139986374483,0.020946167039704203,0.023808762094754233,0.02438661687426922,0.02441398647333588
Utilization Per Link,0,<21-13>,all, - , - , ,0.04775824737251887,0.04772148522215293,0.04594826103125286,0.045144706980201954,0.04749322276594346
Utilization Per Link,0,<9-10>,all, - , - , ,0.05268825070900489,0.051005524314630596,0.053360795612525394,0.05172996719124001,0.052481193175497286
Utilization Per Link,0,<9-11>,all, - , - , ,0.023339673233052305,0.02287068429211163,0.023231745780737986,0.023293909525662883,0.02482919197992621
Utilization Per Link,0,<9-12>,all, - , - , ,0.1094398225059899,0.10934192622893571,0.11169699768531381,0.11184554509814208,0.1065290917116204
Utilization Per Link,0,<22-20>,all, - , - , ,0.03897993504282042,0.03966275875131878,0.03776207911638771,0.0402693429210915,0.03996478444920068
Utilization Per Link,0,<22-21>,all, - , - , ,0.009702557623867078,0.010273669924372975,0.009418435119280085,0.009510661979369077,0.009094531119668597
Utilization Per Link,0,<22-24>,all, - , - , ,0.016595856155813042,0.016848503621476656,0.015864540468778412,0.01652787962937559,0.017235600984263664
