Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.04081855334682379,0.043576616263840934,0.04270596752918307,0.042849066148245865,0.04348041793592046
Percentage of cicuits per modulation,0,8QAM,all, ,0.3510098004205848,0.3446640473072191,0.345823126283113,0.3435463553496861,0.34163185521080364
Percentage of cicuits per modulation,0,16QAM,all, ,0.2501388723564655,0.24980156367821565,0.24821231986829187,0.2526011962030966,0.24879689624036277
Percentage of cicuits per modulation,0,32QAM,all, ,0.12384438360512637,0.12356629757510815,0.12535084152376796,0.12554181255517313,0.12496403091852631
Percentage of cicuits per modulation,0,64QAM,all, ,0.2341883902709995,0.23839147517561615,0.2379077447956441,0.23546156974379828,0.24112679969438683
Percentage of cicuits per modulation,1,4QAM,all, ,0.052313064872962486,0.04905742703860533,0.048941339812565085,0.0481111584960676,0.04940989784786274
Percentage of cicuits per modulation,1,8QAM,all, ,0.39652965862079226,0.40173143860136257,0.40528586304358605,0.4000238026758175,0.40392740255876225
Percentage of cicuits per modulation,1,16QAM,all, ,0.24657479885314046,0.250463601114626,0.2509644468686468,0.25092979202412,0.2507388674005752
Percentage of cicuits per modulation,1,32QAM,all, ,0.11618401341309761,0.11728364454934005,0.11695343878613576,0.11895387239782206,0.11844689080630764
Percentage of cicuits per modulation,1,64QAM,all, ,0.18839846424000714,0.18146388869606608,0.1778549114890663,0.18198137440617282,0.17747694138649212
Percentage of cicuits per modulation,2,4QAM,all, ,0.05611530787480519,0.05515639885677993,0.055197801216475,0.0527167010636609,0.05498551184852935
Percentage of cicuits per modulation,2,8QAM,all, ,0.4343997855845303,0.4360808986979994,0.4341704454124207,0.43309453881568505,0.4354284920414401
Percentage of cicuits per modulation,2,16QAM,all, ,0.2468259561838017,0.24395641473483645,0.24765089350386474,0.24936497856802667,0.24595125630135356
Percentage of cicuits per modulation,2,32QAM,all, ,0.11192288984405245,0.11337924738012067,0.11233045255648275,0.11256747102714716,0.11320604929940857
Percentage of cicuits per modulation,2,64QAM,all, ,0.15073606051281033,0.15142704033026358,0.15065040731075677,0.15225631052548025,0.15042869050926844
Percentage of cicuits per modulation,3,4QAM,all, ,0.05976947480433204,0.05769077822404263,0.06105078948415066,0.06140691026597067,0.060237489060386666
Percentage of cicuits per modulation,3,8QAM,all, ,0.45700277465615147,0.455720364258162,0.45798035238436147,0.4544270444941586,0.45660951547458034
Percentage of cicuits per modulation,3,16QAM,all, ,0.24264815569898462,0.24356782121127768,0.24031539593525036,0.2414715386527467,0.24141737608401623
Percentage of cicuits per modulation,3,32QAM,all, ,0.10937515539068948,0.10927744860221895,0.10870818915801615,0.11021625652498136,0.10997294931975496
Percentage of cicuits per modulation,3,64QAM,all, ,0.13120443944984236,0.13374358770429873,0.13194527303822137,0.13247825006214267,0.13176267006126183
Percentage of cicuits per modulation,4,4QAM,all, ,0.06325059244085633,0.06606157857787584,0.06311506624175736,0.06364529451862544,0.06465240427069117
Percentage of cicuits per modulation,4,8QAM,all, ,0.47367152668996265,0.46921071106208,0.470727356543002,0.47266329844821364,0.4700469615477242
Percentage of cicuits per modulation,4,16QAM,all, ,0.239305940474756,0.23717781566542975,0.23775880384021808,0.2382713821725009,0.2400557919242193
Percentage of cicuits per modulation,4,32QAM,all, ,0.10762340844278427,0.10937719386220038,0.10973483254163911,0.10804362644853442,0.10709841855984586
Percentage of cicuits per modulation,4,64QAM,all, ,0.11614853195164077,0.118172700832414,0.11866394083338344,0.11737639841212559,0.11814642369751947


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.025453319049319526,0.027096479739651545,0.02698628370806018,0.026483103383290848,0.027167819331024697
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.004920049200492005,0.005000595308965353,0.005147328645528569,0.005475158452275861,0.0054474553735327095
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.003164305836606753,0.0037702901139024486,0.003312539051265013,0.0035211616857933523,0.003403419295303678
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.0054457802642542555,0.006012620550065484,0.005573793253924962,0.005445402156339579,0.00564590547821514
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0018350989961512518,0.001696630551256102,0.001686022870404348,0.0019242404705462264,0.0018158184578442366
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.18146649208427568,0.17343334523951265,0.17418599807595037,0.17377676826788602,0.1685039838858515
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.04333809467126929,0.044003254355677264,0.044203552549365754,0.043573136016028725,0.04490925868963396
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.045153354759354045,0.046910346469817836,0.046811929107697194,0.04611233993592478,0.04596104424445084
