Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.026473082236744862,0.026587508023970186,0.026485773031845627,0.026478319034191136,0.0264164905138123
Utilization,1,all,all, - , - , ,0.04087260464986944,0.040398779554317234,0.041325796613952796,0.04055448660774941,0.040995410090957314
Utilization,2,all,all, - , - , ,0.05518771655222828,0.055310931476465305,0.0551808500057881,0.05500342514013595,0.05537712776658265
Utilization,3,all,all, - , - , ,0.06955536272791196,0.06936055306473263,0.06894167200991934,0.07011643536644327,0.06921474195509564
Utilization,4,all,all, - , - , ,0.08216301118005039,0.08228010502328541,0.08311165325391455,0.0819493676662804,0.08203871208022363


Utilization Per Link,0,<13-21>,all, - , - , ,0.04940857771923391,0.050111211804203304,0.0473588684451976,0.0474192857490368,0.04755719811766594
Utilization Per Link,0,<16-11>,all, - , - , ,0.018978227701159568,0.01866463726158117,0.01966416633069967,0.01953813149919326,0.019492237460377964
Utilization Per Link,0,<16-18>,all, - , - , ,0.02151571101874219,0.02174101495162185,0.020954538661511247,0.02100576759995471,0.02104628763971431
Utilization Per Link,0,<12-11>,all, - , - , ,0.006166262060000896,0.006637831563142054,0.005371196929043337,0.005891297510147893,0.005876161687426598
Utilization Per Link,0,<16-17>,all, - , - , ,0.007188933645664123,0.007415427938887902,0.007991288647611993,0.007257222967525786,0.007563749443922298
Utilization Per Link,0,<12-13>,all, - , - , ,0.04178387661263486,0.04231063712950877,0.04079444822888102,0.04221961800728625,0.04078558569204342
Utilization Per Link,0,<23-21>,all, - , - , ,0.010062176778067068,0.009822288758827055,0.010242972529610418,0.010736311724963261,0.010168622796529938
Utilization Per Link,0,<1-2>,all, - , - , ,0.003949767662514653,0.003700174296557136,0.004281365560528425,0.004086398438802801,0.0038118075056991978
Utilization Per Link,0,<23-24>,all, - , - , ,0.018551109902407437,0.018690434194792195,0.019632847689481644,0.019583378225266027,0.018487117173162707
Utilization Per Link,0,<1-3>,all, - , - , ,0.025649497963355822,0.025722961442749312,0.026871763436299625,0.02693537820441767,0.026542259529833266
Utilization Per Link,0,<3-1>,all, - , - , ,0.026281705291107613,0.02743278374019726,0.026466515250514574,0.027851004247066526,0.027071396423009042
Utilization Per Link,0,<3-2>,all, - , - , ,0.02806589469916093,0.026653601665462507,0.028532654972752647,0.026172018364563534,0.026528327100597635
Utilization Per Link,0,<12-9>,all, - , - , ,0.08731867857837901,0.089144626174718,0.08425089407357128,0.0867985215203269,0.08708547221681777
Utilization Per Link,0,<12-18>,all, - , - , ,0.08236601929600128,0.08101574664266413,0.08297766466940873,0.08426497855613456,0.08273524387616092
Utilization Per Link,0,<3-5>,all, - , - , ,0.00920722001334744,0.009289493897012465,0.009026211387144652,0.008908834906578629,0.010109647827114836
Utilization Per Link,0,<5-3>,all, - , - , ,0.009488670723740315,0.01014079703747812,0.010317487349163377,0.009595090675914802,0.01031138783851209
Utilization Per Link,0,<5-4>,all, - , - , ,0.026755716336265056,0.02734094787437959,0.026263402414780857,0.02646328737557495,0.02633349031029158
Utilization Per Link,0,<10-9>,all, - , - , ,0.028236637553524596,0.02866328181476967,0.029281973773846233,0.028892069941053665,0.02870206410220576
Utilization Per Link,0,<10-8>,all, - , - , ,0.05288585052549999,0.05252447189706557,0.05122418134488273,0.050365379803148744,0.05054905587916293
Utilization Per Link,0,<5-6>,all, - , - , ,0.03838072328727216,0.03822530306400532,0.035871634842629764,0.03646822259217087,0.03846424835260936
Utilization Per Link,0,<7-4>,all, - , - , ,0.003466746371572068,0.00312199368848214,0.0032248555927813414,0.0035876287674468793,0.0031577479425005297
Utilization Per Link,0,<3-9>,all, - , - , ,0.050889924685812334,0.051103815930322254,0.05180998634126974,0.05114162073207874,0.053177223801645836
Utilization Per Link,0,<9-3>,all, - , - , ,0.05259207915114247,0.05271658041622734,0.052159235458488225,0.052822335678139695,0.05129030716510072
Utilization Per Link,0,<5-8>,all, - , - , ,0.0068078706278149465,0.006658228431017872,0.006809782155369568,0.006616904680809663,0.006749290997052463
Utilization Per Link,0,<7-6>,all, - , - , ,0.012923312121172965,0.010944281578436259,0.013227805427349143,0.011917609686929185,0.01237606784880446
Utilization Per Link,0,<5-9>,all, - , - , ,0.07871326826030611,0.07455652995190262,0.07936572040260316,0.07880155476699759,0.07629051135099671
Utilization Per Link,0,<9-5>,all, - , - , ,0.06017693794138952,0.0624031898181599,0.05911119616443313,0.060652009015459155,0.061241693543903124
Utilization Per Link,0,<19-18>,all, - , - , ,0.024907603709057674,0.02583763571845785,0.024222390591115077,0.026290294131961878,0.025989736834789928
Utilization Per Link,0,<7-8>,all, - , - , ,0.015741889909915797,0.01591848898960364,0.015331250347556032,0.014586514868209038,0.01508902939581978
Utilization Per Link,0,<15-11>,all, - , - , ,0.01679209183673623,0.017369816284822447,0.017093131360173732,0.017278015174051,0.017341530021411467
Utilization Per Link,0,<21-18>,all, - , - , ,0.015839495113443115,0.017380581660456924,0.01597899318106354,0.016298014096648918,0.017310094081908003
Utilization Per Link,0,<15-17>,all, - , - , ,0.012709047259914346,0.01387645623644788,0.013276723155203703,0.013526963833898247,0.012778435710117941
Utilization Per Link,0,<19-17>,all, - , - , ,0.03357721094227906,0.0327237269226498,0.03305305705388494,0.033755812781514904,0.033593563191626624
Utilization Per Link,0,<11-12>,all, - , - , ,0.012784331034869338,0.013708611084080799,0.01287891254935291,0.013837017947509182,0.01331517961408211
Utilization Per Link,0,<21-13>,all, - , - , ,0.03605765688427991,0.035951575793805646,0.03598229925485317,0.03483656873853542,0.03618072884807944
Utilization Per Link,0,<9-10>,all, - , - , ,0.0437531322985629,0.04302818981816133,0.04578705409275364,0.045318695087026684,0.045640270498523754
Utilization Per Link,0,<9-11>,all, - , - , ,0.019130350539396664,0.018999011218926342,0.020703637636935477,0.019532800943944172,0.019585285408438628
Utilization Per Link,0,<9-12>,all, - , - , ,0.08884243104598853,0.08534998331757854,0.08774540972724006,0.08814120019602105,0.08628443356225256
Utilization Per Link,0,<22-20>,all, - , - , ,0.02939931984374393,0.030577780925040515,0.02952132743424419,0.02900560598898916,0.028911115706503128
Utilization Per Link,0,<22-21>,all, - , - , ,0.007392363621197776,0.006686075911972548,0.007157397785409549,0.006725518545292738,0.007155103952343873
Utilization Per Link,0,<22-24>,all, - , - , ,0.011448911819496331,0.011386417901629942,0.011346388776900517,0.011719245259413206,0.01143212947645236
Utilization Per Link,0,<11-15>,all, - , - , ,0.016444628260021524,0.017867482483454156,0.017585749388313216,0.016885739309348027,0.01713919048545924
Utilization Per Link,0,<11-16>,all, - , - , ,0.010185474649670278,0.010841940999834933,0.01066185338236056,0.010550315749596868,0.010426561718010971
Utilization Per Link,0,<20-19>,all, - , - , ,0.03459270126647439,0.03464579394428224,0.03485629222738199,0.03479278606878685,0.034578403909248656
Utilization Per Link,0,<20-18>,all, - , - , ,0.03686109798142725,0.03728463166601921,0.03483291945865588,0.0347564670452657,0.03485008845159222
Utilization Per Link,0,<18-19>,all, - , - , ,0.025267466148586104,0.02519976766251539,0.024482171530059493,0.02556875330173065,0.02545832783044804
Utilization Per Link,0,<14-10>,all, - , - , ,0.04314320729995088,0.04067844891703462,0.04181697644998231,0.04115482764972441,0.03990305514235638
Utilization Per Link,0,<14-13>,all, - , - , ,0.0189877418951203,0.019477470910025763,0.018411151330423203,0.0177559014068826,0.018707425068118635
Utilization Per Link,0,<18-16>,all, - , - , ,0.029320395477675645,0.027763882034423353,0.03034415315853989,0.02975473363732295,0.030455330207699808
Utilization Per Link,0,<18-12>,all, - , - , ,0.0874399519685273,0.0904086672134776,0.0841895253503321,0.08642094704026189,0.0861534895804411
Utilization Per Link,0,<8-10>,all, - , - , ,0.03531173973336094,0.036463647959182346,0.03546290680781695,0.03483739417088642,0.03505983950119309
Utilization Per Link,0,<19-20>,all, - , - , ,0.03404257232525034,0.0358572419090271,0.035886297127843,0.03379144539286937,0.034973451488908125
Utilization Per Link,0,<11-3>,all, - , - , ,0.01703229699577064,0.016999783649837587,0.017737854849023207,0.01693499155452207,0.017086297649168834
Utilization Per Link,0,<2-1>,all, - , - , ,0.004039357483456601,0.004148792435911314,0.004011887963631754,0.004446087103097152,0.0037343211296776238
