Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.0501598840096129,0.054002743375146614,0.05143033157460677,0.049963744002860744,0.052476772494658916
Percentage of cicuits per modulation,0,8QAM,all, ,0.3817950704085483,0.37618034709659465,0.38034200773044785,0.3869955201493946,0.37863566353654293
Percentage of cicuits per modulation,0,16QAM,all, ,0.2443643369282409,0.23961791543247918,0.24142248189107818,0.24034249500859217,0.24065186068465247
Percentage of cicuits per modulation,0,32QAM,all, ,0.1126437466483942,0.11295548973222273,0.11353225822477916,0.11599932454580672,0.11338003676653252
Percentage of cicuits per modulation,0,64QAM,all, ,0.21103696200520367,0.21724350436355686,0.21327292057908803,0.20669891629334577,0.21485566651761315
Percentage of cicuits per modulation,1,4QAM,all, ,0.06284782954364763,0.0622334874012226,0.06265651707278293,0.062219307658678114,0.06488060339259275
Percentage of cicuits per modulation,1,8QAM,all, ,0.43518444903800285,0.4403260275334228,0.4368565409230035,0.43538611342951394,0.43335552662698373
Percentage of cicuits per modulation,1,16QAM,all, ,0.23641477182381937,0.2374037075692063,0.23816432802003418,0.23796748936846707,0.23639832655941012
Percentage of cicuits per modulation,1,32QAM,all, ,0.10835387183972015,0.10756920630187367,0.10865763008307827,0.10553038432494734,0.10720354562709304
Percentage of cicuits per modulation,1,64QAM,all, ,0.15719907775480998,0.15246757119427465,0.1536649839011011,0.15889670521839355,0.15816199779392037
Percentage of cicuits per modulation,2,4QAM,all, ,0.07366713442609898,0.07690240382222664,0.0741272118603539,0.07471155664838283,0.07323265005425747
Percentage of cicuits per modulation,2,8QAM,all, ,0.46373869166691545,0.46177275668143136,0.4663837079547266,0.4634903885399142,0.4634284747180105
Percentage of cicuits per modulation,2,16QAM,all, ,0.2320783447287493,0.22914447817647937,0.22610792284393433,0.22994833404676815,0.22935478411500593
Percentage of cicuits per modulation,2,32QAM,all, ,0.10402173588511032,0.10400637037774349,0.10414673999681173,0.1028042965366888,0.10311905781158223
Percentage of cicuits per modulation,2,64QAM,all, ,0.12649409329312591,0.12817399094211915,0.12923441734417343,0.12904542422824605,0.13086503330114388
Percentage of cicuits per modulation,3,4QAM,all, ,0.08595553334998751,0.08400260039005851,0.08154412058694174,0.08207112364156244,0.08441915580844192
Percentage of cicuits per modulation,3,8QAM,all, ,0.47996002997751686,0.48351252687903185,0.4823177801767222,0.48276896313847817,0.47855521444785554
Percentage of cicuits per modulation,3,16QAM,all, ,0.22170372220834375,0.22150322548382256,0.224091399784095,0.222898733291343,0.22488775112248877
Percentage of cicuits per modulation,3,32QAM,all, ,0.09994504121908569,0.09938490773616042,0.10028587421534525,0.10029693170570769,0.0998790012099879
Percentage of cicuits per modulation,3,64QAM,all, ,0.1124356732450662,0.11159673951092663,0.11176082523689576,0.11196424822290874,0.1122588774112259
Percentage of cicuits per modulation,4,4QAM,all, ,0.08911695140644192,0.08970298031675353,0.09416035449558402,0.08935579058377359,0.09668387790503048
Percentage of cicuits per modulation,4,8QAM,all, ,0.4993655530854422,0.4954207357182614,0.4893174743203642,0.49622276078160965,0.49006380669310906
Percentage of cicuits per modulation,4,16QAM,all, ,0.21554953253951337,0.21976420583919445,0.21716910534481185,0.21699098532707342,0.2137574939895921
Percentage of cicuits per modulation,4,32QAM,all, ,0.09894326521911259,0.09874006982745534,0.09863210943124551,0.09929322530598172,0.10017346493675124
Percentage of cicuits per modulation,4,64QAM,all, ,0.09702469774948991,0.09637200829833527,0.1007209564079944,0.0981372380015616,0.0993213564755171


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.03547240262964508,0.036687672703417294,0.03520434017944973,0.035322281048543305,0.03616038157698614
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.00496534191344416,0.005556328648390752,0.005176816605558371,0.004817577702065102,0.005336115665523923
