Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-31.524676927170933,-33.24391000999952,-36.661363476626214,-30.734650811246286,-32.89675473423382
Average Crosstalk per overlaps,0,2,all,all, ,-27.26213980719367,-27.793460622989993,-29.277686270688946,-28.959991443670905,-25.358867539437806
Average Crosstalk per overlaps,0,3,all,all, ,-31.239354754241546,-26.89958919076673,-28.20462816760792,-26.679646698777553,0.0
Average Crosstalk per overlaps,0,4,all,all, ,-26.819807401313305,-25.63452520777337,-24.3451712855099,-25.863244462406634,-26.792245040774503
Average Crosstalk per overlaps,0,5,all,all, ,-24.915332918092915,0.0,0.0,0.0,-24.671045083886757
Average Crosstalk per overlaps,0,6,all,all, ,-24.272607128945896,-26.63180328403376,-25.473445234244267,0.0,0.0
Average Crosstalk per overlaps,0,7,all,all, ,-24.526397265853902,0.0,0.0,-28.087688533625872,0.0
Average Crosstalk per overlaps,0,8,all,all, ,-22.102341719632772,0.0,0.0,-24.210927216324016,0.0
Average Crosstalk per overlaps,0,9,all,all, ,-23.821332081356307,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,0.0,-26.787242745065086,-32.388685592674825,0.0,0.0
Average Crosstalk per overlaps,1,2,all,all, ,-27.782285939367323,-30.112042824741586,-25.642134356248743,-24.27238967621062,-29.10234522412685
Average Crosstalk per overlaps,1,3,all,all, ,-27.206136260751116,-27.397116874527836,-25.768016779904546,-23.780873965081966,-26.295717036104787
Average Crosstalk per overlaps,1,4,all,all, ,-25.467378577766755,-25.963642483905083,-26.492392492117503,-26.397579104190125,-24.778380055992855
Average Crosstalk per overlaps,1,5,all,all, ,-23.930213173812746,-26.082558500877937,-24.904638679976934,-25.739702672230088,-23.401468167645522
Average Crosstalk per overlaps,1,6,all,all, ,-25.514430593706226,-24.602703743900825,-23.42414283449376,-24.06641840216893,-23.21509268028864
Average Crosstalk per overlaps,1,7,all,all, ,-24.669757947526243,0.0,0.0,-23.7977816685889,-20.312426561582456
Average Crosstalk per overlaps,1,8,all,all, ,-23.495772053845425,-23.565536493583195,-23.731005866353197,0.0,0.0
Average Crosstalk per overlaps,1,9,all,all, ,-20.634340935459925,-22.424263066573634,0.0,0.0,-27.353046509211904
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,0.0,-27.97285737753279,-30.06691664440993,-32.06705602313956,-32.08767119518216
Average Crosstalk per overlaps,2,2,all,all, ,-31.16250651331977,-27.133186521666033,-27.2324193432803,-27.999350627849395,-25.902533342273184
Average Crosstalk per overlaps,2,3,all,all, ,-21.141592208478773,-27.20616836122553,-26.550541857944182,-27.406507242120473,-24.762713779516055
Average Crosstalk per overlaps,2,4,all,all, ,-27.074651276424248,-25.140536939515453,-25.423048085697275,-25.43567008618729,-25.62540572691095
Average Crosstalk per overlaps,2,5,all,all, ,-25.760634582688112,-26.307112868830096,-24.525826651436255,-25.696252728175647,-24.757632731902973
Average Crosstalk per overlaps,2,6,all,all, ,-22.193026583134788,-23.818042975294077,-23.304295301969766,-25.978667391914126,-23.06443446858265
Average Crosstalk per overlaps,2,7,all,all, ,-25.33365207853807,0.0,-23.684726022314344,0.0,-23.344949996722296
Average Crosstalk per overlaps,2,8,all,all, ,0.0,-23.3105426682395,-24.069083147982006,-23.4173574441213,-23.301236327230015
Average Crosstalk per overlaps,2,9,all,all, ,0.0,0.0,-21.98960966269118,-22.5776806338294,-22.186722323057666
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-30.516816510582434,-32.465134819708695,-31.111589853869418,-34.577918071591135,-29.598842966651812
Average Crosstalk per overlaps,3,2,all,all, ,-28.363931207140222,-28.246596581789078,-27.279573449415583,-27.801414214160577,-26.70921815036445
