Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.026118773984352535,0.02551617445804161,0.02510339902601589,0.02446640825592577,0.024393388003609427
Percentage of cicuits per modulation,0,8QAM,all, ,0.3169553878647853,0.3227453936016184,0.322902512323577,0.32177093969645,0.31932531458546115
Percentage of cicuits per modulation,0,16QAM,all, ,0.2566164585956945,0.2575913842004006,0.25870089166162485,0.2616160915210215,0.2602358027507016
Percentage of cicuits per modulation,0,32QAM,all, ,0.14601326762323122,0.14557012237450168,0.14522479989684894,0.146005373092899,0.1464495721241088
Percentage of cicuits per modulation,0,64QAM,all, ,0.2542961119319365,0.24857692536543763,0.2480683970919334,0.24614118743370378,0.24959592253611906
Percentage of cicuits per modulation,1,4QAM,all, ,0.02914229053049083,0.029003758093783777,0.029640133673135467,0.0282628744830869,0.029225093714671056
Percentage of cicuits per modulation,1,8QAM,all, ,0.37441745166088247,0.3787047962795863,0.3745921878563708,0.37567806106764245,0.3755528669747516
Percentage of cicuits per modulation,1,16QAM,all, ,0.255379276152702,0.255143828892701,0.2578661880348661,0.25872926149604814,0.255945179396656
Percentage of cicuits per modulation,1,32QAM,all, ,0.1370153693604363,0.1397634086604726,0.1352101781977926,0.13698073166136118,0.13570281044844207
Percentage of cicuits per modulation,1,64QAM,all, ,0.20404561229548834,0.19738420807345636,0.20269131223783504,0.20034907129186127,0.20357404946547927
Percentage of cicuits per modulation,2,4QAM,all, ,0.027221070794617268,0.029557871357322043,0.033510907413469834,0.03260524540729278,0.030161469491390938
Percentage of cicuits per modulation,2,8QAM,all, ,0.42138614254122825,0.4193925812816674,0.411327043837981,0.41152838947744314,0.4102098706657145
Percentage of cicuits per modulation,2,16QAM,all, ,0.2571275572435815,0.2571366245922283,0.2537027667827346,0.2540967345157323,0.2577461715464572
Percentage of cicuits per modulation,2,32QAM,all, ,0.13005622712983805,0.1290591256581361,0.12865688521174964,0.13012339800817363,0.13164524319606444
Percentage of cicuits per modulation,2,64QAM,all, ,0.16420900229073493,0.16485379711064618,0.17280239675406486,0.17164623259135817,0.1702372451003729
Percentage of cicuits per modulation,3,4QAM,all, ,0.02991949333412748,0.03084085246617631,0.03170066001687261,0.030692568070596876,0.03380687462745877
Percentage of cicuits per modulation,3,8QAM,all, ,0.44400766351985865,0.4428992585092761,0.44310456056771375,0.4445756941066696,0.4411980925889132
Percentage of cicuits per modulation,3,16QAM,all, ,0.2549410842093769,0.25429062068828606,0.25377400625279145,0.25434530131723926,0.2544208225710312
Percentage of cicuits per modulation,3,32QAM,all, ,0.12349980642663569,0.12510050326077246,0.12397399632772567,0.1235743143308087,0.1240214583747268
Percentage of cicuits per modulation,3,64QAM,all, ,0.1476319525100013,0.14686876507548913,0.14744677683489654,0.1468121221746856,0.14655275183787006
Percentage of cicuits per modulation,4,4QAM,all, ,0.03555214081162255,0.03480303939212158,0.03714259998199874,0.03669422148476155,0.036358011137946865
Percentage of cicuits per modulation,4,8QAM,all, ,0.4594338398906395,0.4570585882823435,0.45961217285209965,0.4603920314264866,0.45968981416794746
Percentage of cicuits per modulation,4,16QAM,all, ,0.2512996537582694,0.25267946410717856,0.24820737451621613,0.2481832811890887,0.25168167029282024
Percentage of cicuits per modulation,4,32QAM,all, ,0.12095510831279498,0.12232553489302139,0.12021841528907024,0.11994842217846326,0.11917403540988843
Percentage of cicuits per modulation,4,64QAM,all, ,0.1327592572266736,0.13313337332533492,0.13481943736061525,0.1347820437211999,0.13309646899139704


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.012613166479915118,0.012118447410698348,0.012100413596104063,0.012302598316695251,0.011928961694448025
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.0044721211339950615,0.003788254427894246,0.00400702220723446,0.0036878054583486166,0.003946572530665265
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.0029847194264579014,0.0034312461572026417,0.0030548585144262717,0.0029442962933589763,0.002865727289854929
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.004134976746953306,0.004422935798012654,0.004076450809835057,0.00409425713520962,0.004035816633117494
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0019137901970311462,0.0017552906642337215,0.001864653898416036,0.001437451052313305,0.0016163098555237142
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.1626919987704146,0.16855748824847774,0.1701496682304633,0.17096745412548453,0.1663609229823396
