Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.03490325851999831,0.035306114315894185,0.0344364778884351,0.03462370509163062,0.03466220166025706
Utilization,1,all,all, - , - , ,0.05407038388929016,0.05344085123514722,0.05330627257259402,0.05360483357626747,0.0533337811413297
Utilization,2,all,all, - , - , ,0.0714843786371553,0.0716145922073208,0.07217212654975214,0.07213609218420361,0.07160985142702633
Utilization,3,all,all, - , - , ,0.08918403491176755,0.08963332233834537,0.09018029902716516,0.08970728708856424,0.09020030646676608
Utilization,4,all,all, - , - , ,0.10616260156556079,0.10584653477840486,0.10384880071650489,0.10670714752280556,0.1053675181477919


Utilization Per Link,0,<13-21>,all, - , - , ,0.06359986254378748,0.06391023814157644,0.06585027786659715,0.06559515410387895,0.06552398445753876
Utilization Per Link,0,<16-11>,all, - , - , ,0.024434174810934885,0.02310083220958726,0.02323926155952926,0.022837958071510574,0.02309938118639957
Utilization Per Link,0,<16-18>,all, - , - , ,0.02769958519852123,0.026726396110217526,0.02507956299004465,0.02722247660985259,0.0265008054482037
Utilization Per Link,0,<12-11>,all, - , - , ,0.006887094756158696,0.0070886870586106395,0.007075766870100968,0.006769761719401793,0.006672734318522779
Utilization Per Link,0,<16-17>,all, - , - , ,0.008963517627760821,0.009078578553354614,0.009132787737029165,0.009239307609963332,0.009058242506812251
Utilization Per Link,0,<12-13>,all, - , - , ,0.053897470006395644,0.05362576374214407,0.05147468268642904,0.053701707862982326,0.05235217809875985
Utilization Per Link,0,<23-21>,all, - , - , ,0.012316271791413631,0.01204507381972038,0.01169271412584217,0.012092918485515693,0.011416137810710453
Utilization Per Link,0,<1-2>,all, - , - , ,0.004828913939553708,0.0050255666810310705,0.004315355995939651,0.004840708933436047,0.004502029694711288
Utilization Per Link,0,<23-24>,all, - , - , ,0.02670036892481433,0.024526918652336763,0.024298721361841753,0.02453093720458131,0.024416271617641424
Utilization Per Link,0,<1-3>,all, - , - , ,0.03498393882416802,0.03579314925902259,0.03532935185313978,0.034873804426403254,0.03458369970944781
Utilization Per Link,0,<3-1>,all, - , - , ,0.036117600650614395,0.03462464549852747,0.03345739726408021,0.03593806476950385,0.0361660448409618
Utilization Per Link,0,<3-2>,all, - , - , ,0.035312417456761946,0.034453316152753544,0.0361280923302577,0.034183777734523364,0.0362970539884941
Utilization Per Link,0,<12-9>,all, - , - , ,0.1183617296543954,0.12120052184702261,0.11664319687343716,0.11733622118806449,0.11700386302341413
Utilization Per Link,0,<12-18>,all, - , - , ,0.10901456844659237,0.11354808186898274,0.10809923347745608,0.11135019011011014,0.1124890782266535
Utilization Per Link,0,<3-5>,all, - , - , ,0.011024265973419083,0.011562834517325546,0.011996521019852742,0.011803435015014518,0.011540639075796373
Utilization Per Link,0,<5-3>,all, - , - , ,0.011433337214312942,0.011519846869265406,0.01172373300478351,0.011293348231662557,0.011381252432851444
Utilization Per Link,0,<5-4>,all, - , - , ,0.035329438740756586,0.03743890062837108,0.036166209927432275,0.03360997626230301,0.033585330590002495
Utilization Per Link,0,<10-9>,all, - , - , ,0.03712567511677755,0.03565711800728512,0.03539920949646594,0.03697448632041604,0.03633726557721118
Utilization Per Link,0,<10-8>,all, - , - , ,0.06964692782767026,0.07151101039871251,0.06582635336150779,0.06700679548045803,0.0682195076600137
Utilization Per Link,0,<5-6>,all, - , - , ,0.04855071890813365,0.05176354925485079,0.048851015542455335,0.049242982956127376,0.0484404802452318
Utilization Per Link,0,<7-4>,all, - , - , ,0.0037915887574361622,0.0034646871350704177,0.003407445573595919,0.0030597474003213362,0.0039668323903122174
Utilization Per Link,0,<3-9>,all, - , - , ,0.06904775951593098,0.07040942313573388,0.06979212572290391,0.0680611115358925,0.07009773119056932
Utilization Per Link,0,<9-3>,all, - , - , ,0.07132156932936463,0.06819542241283669,0.06829641623338863,0.06885625486570605,0.07182261545626265
Utilization Per Link,0,<5-8>,all, - , - , ,0.007686334837068585,0.008485170890563358,0.008433924574597941,0.008103968852527836,0.007274544013790383
Utilization Per Link,0,<7-6>,all, - , - , ,0.01671513547517147,0.01547432818495449,0.016190438539178124,0.015177202948620114,0.015891367020240525
Utilization Per Link,0,<5-9>,all, - , - , ,0.10600714911304703,0.10461709930906847,0.10312487401296025,0.10355026709253165,0.1037350553300307
