Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.025920635770427112,0.025539646809114577,0.02559569184729052,0.025520241874513096,0.025710303634633683
Utilization,1,all,all, - , - , ,0.03902885347789701,0.04014123637561736,0.039312978003126164,0.03908129727696602,0.03921900449988956
Utilization,2,all,all, - , - , ,0.05353180766694786,0.05362303703699863,0.053591122104257635,0.053470519971462765,0.0525595645928194
Utilization,3,all,all, - , - , ,0.06649035180714968,0.06703138028090767,0.06690115984055955,0.06711198779144145,0.06640070081126362
Utilization,4,all,all, - , - , ,0.07940084194301995,0.08034377565205202,0.07955300489100527,0.07987095355278997,0.07874152077899135


Utilization Per Link,0,<13-21>,all, - , - , ,0.04818588649696904,0.04751093480648327,0.04634899540538325,0.045164130706778535,0.04635644167408212
Utilization Per Link,0,<16-11>,all, - , - , ,0.017111351693264085,0.01768609589612307,0.01849330791580633,0.017735352485682955,0.018526147090307858
Utilization Per Link,0,<16-18>,all, - , - , ,0.01984747747872923,0.020059352930543343,0.02100928654840271,0.02078963899932733,0.021641563386250295
Utilization Per Link,0,<12-11>,all, - , - , ,0.00558511423983793,0.005833252238223781,0.005382905035310209,0.005598329846244208,0.00564988895762671
Utilization Per Link,0,<16-17>,all, - , - , ,0.007877461526163478,0.007916291601790975,0.006917162215702946,0.007504192327475738,0.007651145352554147
Utilization Per Link,0,<12-13>,all, - , - , ,0.04096673333843004,0.03898558273786229,0.03926601686314663,0.040402176708558876,0.0397604421536984
Utilization Per Link,0,<23-21>,all, - , - , ,0.009317297934158857,0.009628633640104346,0.00938236372546457,0.009653770227437805,0.009528200244674238
Utilization Per Link,0,<1-2>,all, - , - , ,0.0037159096438298352,0.0036744121183891537,0.003839520310848183,0.003832434625757332,0.004023526559805813
Utilization Per Link,0,<23-24>,all, - , - , ,0.019353551791969188,0.019530268169937675,0.019153345346995695,0.018063266348771045,0.01859411927236789
Utilization Per Link,0,<1-3>,all, - , - , ,0.026711455784632014,0.026954597745088873,0.025396394337710397,0.024864216377969952,0.02764048858644223
Utilization Per Link,0,<3-1>,all, - , - , ,0.026062122907745507,0.02524991485013683,0.02458026764860898,0.02564243834454561,0.02589499023383031
Utilization Per Link,0,<3-2>,all, - , - , ,0.025446485048381175,0.024901712728689438,0.027023178140466227,0.025005391376575155,0.027092462325531006
Utilization Per Link,0,<12-9>,all, - , - , ,0.08567192800144499,0.08118315735694613,0.08414394410693701,0.08436949566952344,0.08483294552494552
Utilization Per Link,0,<12-18>,all, - , - , ,0.08071646659345062,0.08112417804315442,0.07877860774759282,0.08133808666518326,0.08275526712728457
Utilization Per Link,0,<3-5>,all, - , - , ,0.008995687767613135,0.008867732719791474,0.009236857379190624,0.008680581139132369,0.009867357365288775
Utilization Per Link,0,<5-3>,all, - , - , ,0.008397370954512573,0.009155852054718687,0.00893451888589226,0.00898755943112938,0.009627525822998221
Utilization Per Link,0,<5-4>,all, - , - , ,0.027136123352609454,0.025074771138015293,0.02697717983650998,0.025789261038202515,0.024804607128953198
Utilization Per Link,0,<10-9>,all, - , - , ,0.028633579283216155,0.027382619175054527,0.029157972112550917,0.0269958693627338,0.02650369446143724
Utilization Per Link,0,<10-8>,all, - , - , ,0.049979420668130596,0.05014418131012489,0.050804066687985885,0.04981473822499021,0.050653238475227805
Utilization Per Link,0,<5-6>,all, - , - , ,0.03611426851053918,0.03534944895873877,0.0356295746329875,0.0368292840807987,0.03712649620475119
Utilization Per Link,0,<7-4>,all, - , - , ,0.0031549067174549456,0.002763812524327845,0.003124674171439311,0.002440868632875215,0.002899422371127487
Utilization Per Link,0,<3-9>,all, - , - , ,0.05039086828532453,0.050174166226435384,0.04821786548406715,0.04947323079436028,0.05026568929683691
Utilization Per Link,0,<9-3>,all, - , - , ,0.050318642954457614,0.04813480526747348,0.050016725866095936,0.04867520279569367,0.05023555232719834
Utilization Per Link,0,<5-8>,all, - , - , ,0.00676536955040915,0.006309157433408722,0.006423618834455797,0.006527510357003594,0.007601684577102947
Utilization Per Link,0,<7-6>,all, - , - , ,0.011579629893510841,0.012351118069847143,0.011074261107713833,0.010615364163375976,0.012792550603350506
Utilization Per Link,0,<5-9>,all, - , - , ,0.07553242124506442,0.07648183788161053,0.07457401608463259,0.07567843588388995,0.07688898021742596
Utilization Per Link,0,<9-5>,all, - , - , ,0.06146155831201689,0.05640101502113447,0.059877588382082514,0.059193652512093124,0.05765314376772396
Utilization Per Link,0,<19-18>,all, - , - , ,0.023464404750319946,0.022567581187787296,0.025004379135850324,0.024190785220763605,0.023952865206028462
Utilization Per Link,0,<7-8>,all, - , - , ,0.014412661437193873,0.014723228187732982,0.015284795883612385,0.013880600775734135,0.014218263429353551
Utilization Per Link,0,<15-11>,all, - , - , ,0.016724150065339272,0.016996051826726363,0.017231282669745825,0.01717911534505006,0.01732219318244778
Utilization Per Link,0,<21-18>,all, - , - , ,0.017243738009509343,0.016099315151811767,0.015739530911139166,0.017582982017733947,0.016554263053995245
Utilization Per Link,0,<15-17>,all, - , - , ,0.012854384175333303,0.01290672527526239,0.013308176472227876,0.012489121670467885,0.012334444336317533
Utilization Per Link,0,<19-17>,all, - , - , ,0.03326219554578954,0.033085192438691347,0.032530732149810296,0.032541606134961175,0.03365993229716807
Utilization Per Link,0,<11-12>,all, - , - , ,0.013815821713563584,0.013351828810546841,0.01299271360451931,0.012927734700831346,0.012947718852529178
Utilization Per Link,0,<21-13>,all, - , - , ,0.034806961783352894,0.034855036701329944,0.034647492597175575,0.03481720583328828,0.033387496176947
Utilization Per Link,0,<9-10>,all, - , - , ,0.0437085893621746,0.04525803015347867,0.04330470965634425,0.04444917595784658,0.0438191972974485
Utilization Per Link,0,<9-11>,all, - , - , ,0.019987787945559797,0.019648635169323633,0.019004519893784707,0.01831700859839779,0.019819408434355493
