Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.02918951679912412,0.030563159953070004,0.028802968170279244,0.029520619513100203,0.02931634288394637
Percentage of cicuits per modulation,0,8QAM,all, ,0.20790443512517473,0.20961087211576065,0.2172720171841437,0.21206409968457957,0.21430246648164797
Percentage of cicuits per modulation,0,16QAM,all, ,0.24343822399483855,0.24279429018380916,0.24412224174965827,0.24421159536341708,0.2435113161083532
Percentage of cicuits per modulation,0,32QAM,all, ,0.16536164305893625,0.1651642549863121,0.1668912321812146,0.1653662490356728,0.1664386506664582
Percentage of cicuits per modulation,0,64QAM,all, ,0.35410618102192637,0.3518674227610481,0.34291154071470414,0.3488374364032304,0.34643122385959424
Percentage of cicuits per modulation,1,4QAM,all, ,0.03435200297098404,0.03729423616748662,0.035545394145464496,0.0350638813673643,0.03637270531164728
Percentage of cicuits per modulation,1,8QAM,all, ,0.2632448227671198,0.25569976819475554,0.2629655684527299,0.264352535215398,0.2516064040998758
Percentage of cicuits per modulation,1,16QAM,all, ,0.24757874573654018,0.2476892831642883,0.24826083558056825,0.24839930009091,0.24783123221219205
Percentage of cicuits per modulation,1,32QAM,all, ,0.16040381927816816,0.16016079654932952,0.1604525735725173,0.16267998709664805,0.1611294218901288
Percentage of cicuits per modulation,1,64QAM,all, ,0.2944206092471878,0.29915591592414004,0.29277562824872005,0.28950429622967966,0.3030602364861561
Percentage of cicuits per modulation,2,4QAM,all, ,0.03720780299108146,0.038475438819266045,0.03641429199863141,0.04008810572687225,0.03734354695301279
Percentage of cicuits per modulation,2,8QAM,all, ,0.3101073546219144,0.30837981187180713,0.30058165110709223,0.29372491434165443,0.2981132812881667
Percentage of cicuits per modulation,2,16QAM,all, ,0.24994383174922585,0.24948963146019126,0.24976782833960604,0.2542535487028879,0.24920124673903485
Percentage of cicuits per modulation,2,32QAM,all, ,0.16066073399693273,0.1610713343817459,0.16061391074832593,0.15773861967694566,0.1613237320097316
Percentage of cicuits per modulation,2,64QAM,all, ,0.24208027664084555,0.24258378346698967,0.2526223178063444,0.25419481155163975,0.254018193010054
Percentage of cicuits per modulation,3,4QAM,all, ,0.040751521566552,0.03960522064367051,0.03821905470493793,0.04071959495852634,0.04194994653245823
Percentage of cicuits per modulation,3,8QAM,all, ,0.32824674370056744,0.33460291972232287,0.33544464894075265,0.33005591844329324,0.3236895546987668
Percentage of cicuits per modulation,3,16QAM,all, ,0.25337880881675534,0.2510843703797989,0.25492422759133804,0.24992900022524067,0.2489625334785296
Percentage of cicuits per modulation,3,32QAM,all, ,0.15978163927356837,0.15928250418571863,0.15823119395387086,0.1578643267752392,0.15891142047071058
Percentage of cicuits per modulation,3,64QAM,all, ,0.2178412866425568,0.21542498506848912,0.21318087480910053,0.2214311595977006,0.22648654481953479
Percentage of cicuits per modulation,4,4QAM,all, ,0.037813180425422914,0.0445157012361074,0.04273823812990693,0.044802406348326836,0.038524081246489074
Percentage of cicuits per modulation,4,8QAM,all, ,0.35071281490458034,0.3377472957057886,0.34830089923456836,0.3325054914610255,0.3503927307847717
Percentage of cicuits per modulation,4,16QAM,all, ,0.2525739169844038,0.2560395079322665,0.25094941067668874,0.25256762907407043,0.2518404635898649
Percentage of cicuits per modulation,4,32QAM,all, ,0.1584055015320348,0.1567253545520224,0.15646091182778774,0.15484930639384165,0.1584326247425322
Percentage of cicuits per modulation,4,64QAM,all, ,0.20049458615355817,0.2049721405738151,0.2015505401310482,0.21527516672273564,0.20081009963634214


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.018153025015396347,0.018224481814626516,0.01816051552431166,0.017899866214856987,0.018518156588359456
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.0037635512282862644,0.0038032850997262416,0.003788322593243507,0.003945196918059041,0.0034202400031270765
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.0021603761596136737,0.002659366445052796,0.002128490529193517,0.0022264972705877757,0.002335535316421061
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.003939509467530817,0.004751662104028158,0.0036711579769576255,0.004384637168832944,0.00395770628933276
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0011730549282970176,0.0011243644896362925,0.001054481546572935,0.0010644219407634542,0.0010847046867060158
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.12143073599421293,0.12318146265154478,0.13055067369654363,0.12621700536117106,0.12900168080365867
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.01664760452408184,0.017364098552991786,0.016520210896309315,0.016259289278634414,0.01664191064378689
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.025631250183289832,0.026114587407117716,0.0263718023823472,0.026161342929406365,0.02593519133799789
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.02983469700968748,0.029917872506843957,0.030023432923257175,0.029266720701541946,0.029277254426767776
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.014360147413902655,0.013032850997262417,0.013805897285686389,0.014159741413825767,0.013446429269436736
Percentage of cicuits per modulation and bandwidth,0,16QAM,100.0, ,0.0,0.0,0.0,9.765338906086736E-6,0.0
Percentage of cicuits per modulation and bandwidth,0,16QAM,200.0, ,0.08662033099699894,0.08766132186155651,0.0872290568248389,0.08846420515023974,0.08782199116600868
Percentage of cicuits per modulation and bandwidth,0,16QAM,400.0, ,0.052552860787706386,0.050821274931560426,0.05149384885764499,0.05130709061257971,0.051958331704647615
Percentage of cicuits per modulation and bandwidth,0,16QAM,300.0, ,0.07590642931855283,0.07577238951896755,0.0758738527631322,0.07549583508295656,0.07564593675487628
Percentage of cicuits per modulation and bandwidth,0,16QAM,500.0, ,0.0283586028915804,0.028539303871724677,0.02952548330404218,0.028934699178734997,0.028085056482820624
Percentage of cicuits per modulation and bandwidth,0,32QAM,100.0, ,2.737128166026374E-4,2.5420414548298786E-4,2.050380785002929E-4,2.4413347265216838E-4,2.5407497166086854E-4
Percentage of cicuits per modulation and bandwidth,0,32QAM,200.0, ,0.0646744283801089,0.06480250293312476,0.06606131614918961,0.06533011728172027,0.06560997537427198
Percentage of cicuits per modulation and bandwidth,0,32QAM,400.0, ,0.032806436161373256,0.032362143136488074,0.03197617652802187,0.03214749567883753,0.03213071180080522
Percentage of cicuits per modulation and bandwidth,0,32QAM,300.0, ,0.05253330987223477,0.052766914352757134,0.053192735793790275,0.05259611534818316,0.05346323730602353
Percentage of cicuits per modulation and bandwidth,0,32QAM,500.0, ,0.015073755828616675,0.014978490418459132,0.015455965631712556,0.01504838725427966,0.014980651213696596
Percentage of cicuits per modulation and bandwidth,0,64QAM,100.0, ,0.19014242841921072,0.18834571763785687,0.18072642062097247,0.18585393006064274,0.1825235507954501
Percentage of cicuits per modulation and bandwidth,0,64QAM,200.0, ,0.09218256644867395,0.09181658193195151,0.0921792618629174,0.09143286817769011,0.09284485791345816
Percentage of cicuits per modulation and bandwidth,0,64QAM,400.0, ,0.02228804363764333,0.021617129448572546,0.022280804530365163,0.022860658379149048,0.022290192706093892
Percentage of cicuits per modulation and bandwidth,0,64QAM,300.0, ,0.03785057235305043,0.038306609307782555,0.03667252489748096,0.03747937072156089,0.037612867920103196
Percentage of cicuits per modulation and bandwidth,0,64QAM,500.0, ,0.011642570163347899,0.01178138443488463,0.01105252880296817,0.011210609064187572,0.011159754524488918
Percentage of cicuits per modulation and bandwidth,1,4QAM,100.0, ,0.021608045112047145,0.023434825559217925,0.022335561027084064,0.022678618559321205,0.02258256965974552
Percentage of cicuits per modulation and bandwidth,1,4QAM,200.0, ,0.003674638155644381,0.004420927025361646,0.0041524993160589364,0.004095836713946373,0.004342425694641407
