Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.025901954377292907,0.02597737409095372,0.02605330517864779,0.02626018418841007,0.025989203284207018
Utilization,1,all,all, - , - , ,0.04023288886815299,0.04029200659594215,0.04008376622898959,0.04024081534247839,0.039555781809111866
Utilization,2,all,all, - , - , ,0.05456066656016594,0.05489254002326501,0.05406950213153485,0.054209807395211036,0.05343425212070481
Utilization,3,all,all, - , - , ,0.06864274486587256,0.068245371779582,0.06819782192548782,0.06761969617785024,0.06796893135264089
Utilization,4,all,all, - , - , ,0.08059664074088461,0.07994051067610444,0.08178492264860232,0.08082110600620658,0.08024987832702786


Utilization Per Link,0,<13-21>,all, - , - , ,0.047856808339822886,0.04768624360507418,0.04781577566312829,0.04909741144414471,0.04792089230106044
Utilization Per Link,0,<16-11>,all, - , - , ,0.018438564373297252,0.018820209538176272,0.01895057137296143,0.01764054506339238,0.019272646388254665
Utilization Per Link,0,<16-18>,all, - , - , ,0.02166434531919095,0.020864197262690412,0.020223887664735672,0.02069741213924264,0.02088930343935672
Utilization Per Link,0,<12-11>,all, - , - , ,0.005401359964965492,0.0059288459934390405,0.005292424616304084,0.005984506200300609,0.005701439380248541
Utilization Per Link,0,<16-17>,all, - , - , ,0.007610916386309705,0.007470401733582227,0.007276260044207661,0.006997650558861516,0.006511666400211133
Utilization Per Link,0,<12-13>,all, - , - , ,0.041343243445201315,0.039678481065449335,0.04073140257465331,0.0406488984388053,0.04210242833509399
Utilization Per Link,0,<23-21>,all, - , - , ,0.009179776559806582,0.009446117513763147,0.009636253684034066,0.009392972703387055,0.009949131645163286
Utilization Per Link,0,<1-2>,all, - , - , ,0.003794621135238595,0.003972805913918748,0.0032576252571862533,0.003581424991659005,0.0035299397347487455
Utilization Per Link,0,<23-24>,all, - , - , ,0.019001491860366874,0.019231005498246755,0.01884131454012096,0.019079503906469463,0.019019203900905963
Utilization Per Link,0,<1-3>,all, - , - , ,0.025670933138240308,0.025474041455820703,0.02678809500639488,0.02707481110631754,0.026226609853751835
Utilization Per Link,0,<3-1>,all, - , - , ,0.027290196817830632,0.02681629872657237,0.02714671060863103,0.02588137494439296,0.026177283754103563
Utilization Per Link,0,<3-2>,all, - , - , ,0.025850868702386284,0.026276153172441113,0.02503520251765536,0.026039710247175676,0.025978415378414804
Utilization Per Link,0,<12-9>,all, - , - , ,0.08624065523689048,0.08683059173941972,0.08665276319996724,0.08630118115025495,0.08483250674247732
Utilization Per Link,0,<12-18>,all, - , - , ,0.0804443823680736,0.08079884908663695,0.08146264006283749,0.08410824198548879,0.08194328497747959
Utilization Per Link,0,<3-5>,all, - , - , ,0.009042867743144447,0.009545234561809382,0.00915451832981326,0.009305025058389293,0.009473265549407866
Utilization Per Link,0,<5-3>,all, - , - , ,0.009812635544679395,0.00956641341822778,0.008787548483290292,0.009097589563754133,0.009635072012456515
Utilization Per Link,0,<5-4>,all, - , - , ,0.025316992089749336,0.026936003795252468,0.027868525134853182,0.02623722317605468,0.025217709955238043
Utilization Per Link,0,<10-9>,all, - , - , ,0.0280480392940523,0.027595002919421612,0.028674512039149138,0.028565594068009167,0.02841806758466287
Utilization Per Link,0,<10-8>,all, - , - , ,0.05060114934938874,0.04976371347244696,0.04946900805621687,0.05056064234276722,0.050734856357396114
Utilization Per Link,0,<5-6>,all, - , - , ,0.03744635124145036,0.03648944054801598,0.03763906362954027,0.037647152866596804,0.03674632378496645
Utilization Per Link,0,<7-4>,all, - , - , ,0.0034160865470164057,0.0031383633153527356,0.003183896770560359,0.0028731345228820066,0.0027426249791463247
Utilization Per Link,0,<3-9>,all, - , - , ,0.04823331410221028,0.048894428939829836,0.05095443005199397,0.05193767203747835,0.05176192011204711
Utilization Per Link,0,<9-3>,all, - , - , ,0.05048611014569419,0.051164902268806,0.05136961818105813,0.051216526545909795,0.05004004215787114
Utilization Per Link,0,<5-8>,all, - , - , ,0.006525950724295569,0.006544045070343795,0.006510267509593039,0.007090359645220453,0.006344403394874304
Utilization Per Link,0,<7-6>,all, - , - , ,0.011847100386476772,0.012162215703722867,0.01191974712228318,0.011566926924040828,0.01190206114802915
Utilization Per Link,0,<5-9>,all, - , - , ,0.07574614740309929,0.0775015770102351,0.07618806650725427,0.07875705093004358,0.07666230346020964
Utilization Per Link,0,<9-5>,all, - , - , ,0.059887402338317124,0.059643235103986676,0.06094401657120784,0.06035700818133975,0.059040986626259305
Utilization Per Link,0,<19-18>,all, - , - , ,0.024860458488570852,0.025479567508201142,0.024041156057111348,0.02558904156008639,0.024576023188565537
Utilization Per Link,0,<7-8>,all, - , - , ,0.015117880428741194,0.015522333592840167,0.014898384932995359,0.014702127530169404,0.014035656071013444
Utilization Per Link,0,<15-11>,all, - , - , ,0.017530119592114757,0.016411411124395116,0.017720325272481758,0.016507030945893886,0.015940210893621697
Utilization Per Link,0,<21-18>,all, - , - , ,0.01742200098704546,0.01607301427042526,0.017047506672972106,0.01576560588472696,0.016130907489020137
Utilization Per Link,0,<15-17>,all, - , - , ,0.01308168217900373,0.013919691514209014,0.013082850817443628,0.012855079276264702,0.013507331577044573
Utilization Per Link,0,<19-17>,all, - , - , ,0.032771336991881166,0.03280219947311403,0.03470088938163951,0.03258448951788173,0.03310030219513029
Utilization Per Link,0,<11-12>,all, - , - , ,0.01365926760691066,0.01398095597231016,0.01348383716565822,0.012684623151034547,0.012519936363509943
Utilization Per Link,0,<21-13>,all, - , - , ,0.03448230186147953,0.034558445823833835,0.03557824577378948,0.035366961157759065,0.03568173761330132
Utilization Per Link,0,<9-10>,all, - , - , ,0.04347522660290029,0.044385669799255144,0.04402573350525664,0.046121723467999406,0.04476129365233809
Utilization Per Link,0,<9-11>,all, - , - , ,0.018280633097927823,0.01950474927709244,0.01967019633125753,0.01931248001584741,0.019149652623309005
Utilization Per Link,0,<9-12>,all, - , - , ,0.08439385895706772,0.08452518090001519,0.085266614649946,0.08822976039871076,0.08809485868598066
Utilization Per Link,0,<22-20>,all, - , - , ,0.029650164391368534,0.02999554700967593,0.029189564449759967,0.030284791539231713,0.03057535676054889
Utilization Per Link,0,<22-21>,all, - , - , ,0.007629466892341696,0.007332758716564488,0.0075783986959904745,0.007540354953290854,0.007227841920147641
Utilization Per Link,0,<22-24>,all, - , - , ,0.012452633216093219,0.01079827997275357,0.010749214535952064,0.01161637901073312,0.011353387574375432
Utilization Per Link,0,<11-15>,all, - , - , ,0.016078896562032007,0.017138030535784145,0.016872354272089024,0.01783347467052249,0.017266285345878554
Utilization Per Link,0,<11-16>,all, - , - , ,0.010148495280265424,0.01014203953039184,0.01043240925457314,0.010251135621142382,0.010041063087359341
Utilization Per Link,0,<20-19>,all, - , - , ,0.03341737682811526,0.03325885471695191,0.03460167675721683,0.034343624881831535,0.03329069033949124
Utilization Per Link,0,<20-18>,all, - , - , ,0.036025890771837224,0.0365028125521343,0.03517393597425482,0.035081548372073855,0.03634219210504361
Utilization Per Link,0,<18-19>,all, - , - , ,0.023334277512094426,0.025400217392811696,0.025422265125392134,0.023527120231607426,0.02530369828448836
Utilization Per Link,0,<14-10>,all, - , - , ,0.04140207070566719,0.04015259637574141,0.04133057088639366,0.04036366377273116,0.04036810372991007
Utilization Per Link,0,<14-13>,all, - , - , ,0.018479905501027887,0.01838518062197628,0.018909269344658468,0.019344311293997375,0.017814124798417572
Utilization Per Link,0,<18-16>,all, - , - , ,0.029709651997721905,0.02923562791942237,0.029111495926710113,0.029057147722850566,0.029927913689320136
Utilization Per Link,0,<18-12>,all, - , - , ,0.08781005845798627,0.08620255501723635,0.08474733515681807,0.0864557976630713,0.08555438209003229
Utilization Per Link,0,<8-10>,all, - , - , ,0.033990800339208704,0.03549590672440326,0.03502558840293799,0.034793059764781815,0.03427708200105736
Utilization Per Link,0,<19-20>,all, - , - , ,0.03316739246788893,0.033528219359953426,0.03319767280209107,0.03420012563949517,0.03351866606656494
Utilization Per Link,0,<11-3>,all, - , - , ,0.017234445378970016,0.01662596271478458,0.016671843720456898,0.015266015125397346,0.01698937016904925
Utilization Per Link,0,<2-1>,all, - , - , ,0.004352739392759533,0.0038644440235213622,0.004082679648834621,0.0038294152810982016,0.0036552012664738125
Utilization Per Link,0,<2-3>,all, - , - , ,0.02462045317105059,0.024756223759941118,0.02483428359422903,0.026377663974310777,0.02642058211227068
Utilization Per Link,0,<10-14>,all, - , - , ,0.039941689720848376,0.04080139054940764,0.04043150996774835,0.041813414057723666,0.04076206521437202
Utilization Per Link,0,<21-23>,all, - , - , ,0.008820422412835264,0.008832486758327675,0.00870301552160254,0.008699170744592793,0.008306430031142377
Utilization Per Link,0,<2-4>,all, - , - , ,0.005695153061225447,0.005888534483957584,0.00530550989128564,0.0057819016571208914,0.005317383084023399
Utilization Per Link,0,<4-2>,all, - , - , ,0.006124091155536948,0.005601184104432191,0.0056724884265707065,0.005559069676916453,0.005567484742534689
Utilization Per Link,0,<10-13>,all, - , - , ,0.03036059663988213,0.03206375031279631,0.031225545480452973,0.03196242631930162,0.030954277998662138
Utilization Per Link,0,<21-22>,all, - , - , ,0.00888330298059214,0.008093963743536596,0.008316886955735412,0.00828385228410308,0.008710040385363714
Utilization Per Link,0,<11-9>,all, - , - , ,0.01887148192042381,0.018532555051991705,0.019196967274647994,0.01978884137101959,0.018776066284826833
Utilization Per Link,0,<21-20>,all, - , - , ,0.031038485131793508,0.03146831816854914,0.03197078056358893,0.03226332682255378,0.03129092841155503
Utilization Per Link,0,<4-5>,all, - , - , ,0.02669986497664227,0.025644254295723794,0.026056323159373798,0.026710999624645453,0.025725268308956318
Utilization Per Link,0,<4-6>,all, - , - , ,0.0032131822415611636,0.0032336182088643726,0.002947684097480503,0.003378681428292804,0.002879121079630323
Utilization Per Link,0,<6-4>,all, - , - , ,0.0032312548657054286,0.0029488961797246365,0.0028993181059888164,0.003234348064837692,0.0032776224420275266
Utilization Per Link,0,<4-7>,all, - , - , ,0.0028235955485733408,0.0029841682074729604,0.002886241519768421,0.003061463430739962,0.0030638398070395945
Utilization Per Link,0,<6-5>,all, - , - , ,0.037605372956401595,0.03856343491074627,0.03740814675666053,0.03817146749708184,0.037090229313798365
Utilization Per Link,0,<6-7>,all, - , - , ,0.012014741352948468,0.011597580874992307,0.0122349927709495,0.012087918103209675,0.010841185077572563
Utilization Per Link,0,<8-5>,all, - , - , ,0.022427870245507766,0.02289442633320362,0.022490229487569957,0.021987814880720706,0.02264800870961193
Utilization Per Link,0,<13-10>,all, - , - , ,0.031103060008065387,0.030052288967357163,0.03129085021270286,0.032080250271090786,0.032041337652226796
Utilization Per Link,0,<17-16>,all, - , - , ,0.007208591968804906,0.007291248157983656,0.007975431657676625,0.007190580165990541,0.007674435578045514
Utilization Per Link,0,<14-23>,all, - , - , ,0.03494940534115742,0.03530345934354916,0.0349692548170498,0.03531193957487589,0.03567425658955592
Utilization Per Link,0,<8-7>,all, - , - , ,0.015153378364290407,0.014419421293724439,0.014236670570819352,0.015007185605854173,0.015083811794474346
Utilization Per Link,0,<17-19>,all, - , - , ,0.033170542143970465,0.03376449719874412,0.032523950571375686,0.03390246169993796,0.03329097706861906
