Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-33.791427548422675,-31.25801264561677,-32.30552647698447,-31.469811118182527,-31.74624493237609
Average Crosstalk per overlaps,0,2,all,all, ,-28.67457975318897,-29.555163710811982,-27.86851637056191,-28.612904391109648,-30.30132319781427
Average Crosstalk per overlaps,0,3,all,all, ,-26.374777826464623,-27.357116525176092,-27.10171972698689,-26.207155780304536,-27.611094035854407
Average Crosstalk per overlaps,0,4,all,all, ,-27.31188150489122,-27.156785539294013,-26.235742246586042,-25.539727807356957,-26.096190670255627
Average Crosstalk per overlaps,0,5,all,all, ,-25.08479225546539,-26.51285011923064,-25.958165397932756,-25.25745023385572,-25.682242016913325
Average Crosstalk per overlaps,0,6,all,all, ,-24.715611672524133,-24.59269888899215,-24.59942705288254,-24.44737349127286,-24.095254421592827
Average Crosstalk per overlaps,0,7,all,all, ,-24.598796571514864,-24.42430768914066,-24.4589537639343,-24.694286394013517,-25.71662943418492
Average Crosstalk per overlaps,0,8,all,all, ,-23.884860988940815,-23.963442423330818,-24.200932205696727,-24.20317735015744,-24.32263226537033
Average Crosstalk per overlaps,0,9,all,all, ,-22.676531856856958,-24.79443445131761,-22.732963571105046,-24.03154197375033,-24.81552477350761
Average Crosstalk per overlaps,0,10,all,all, ,-22.932186584358,-24.39223434290149,-22.97494881382807,-23.41822085444055,-24.228247538512285
Average Crosstalk per overlaps,0,11,all,all, ,-21.728820854112723,-25.36998575425153,-22.942487906613252,-23.46367738516946,-23.614543777832573
Average Crosstalk per overlaps,0,12,all,all, ,-23.294025885032966,-20.908093689711396,-23.22087962437756,-24.56137339902432,-22.682512914899217
Average Crosstalk per overlaps,0,13,all,all, ,-22.074800958778216,-23.156632490381703,-23.75540437614946,-20.957347186761705,-22.80147842240634
Average Crosstalk per overlaps,0,14,all,all, ,-20.505913643487638,-21.51963819275079,-20.296986090715336,-20.518462730180318,-23.556726308637707
Average Crosstalk per overlaps,0,15,all,all, ,-23.169933772263665,-21.982795559709007,-22.223301307823778,-21.636026788257496,-22.956167941882143
Average Crosstalk per overlaps,0,16,all,all, ,-22.792173029141228,-23.705659131897264,-21.617752719077103,-22.01241030053327,-22.270985797567064
Average Crosstalk per overlaps,0,17,all,all, ,-22.87519044040509,-22.857443326556055,-21.401695336097198,-20.853378886338675,-23.31954905134972
Average Crosstalk per overlaps,0,18,all,all, ,-20.039554984277924,-22.052579594866334,-21.596473967706174,-22.658582478094104,-21.15658904420442
Average Crosstalk per overlaps,0,19,all,all, ,-20.328184218726864,-20.596538492443774,0.0,-23.85160654648944,-21.863293944090255
Average Crosstalk per overlaps,0,20,all,all, ,-23.70227125976068,-21.05975290311688,-21.695433078621097,-21.74264881805794,-23.182591272436845
Average Crosstalk per overlaps,0,21,all,all, ,-22.310211058345086,-19.786595856832008,0.0,-20.498258611867648,0.0
Average Crosstalk per overlaps,0,24,all,all, ,-20.10167336970815,-21.293814325544403,0.0,-21.747951499339987,0.0
Average Crosstalk per overlaps,0,27,all,all, ,-21.083918053257683,0.0,-19.856978995707525,0.0,-22.640773306266233
Average Crosstalk per overlaps,0,29,all,all, ,-20.749583385270792,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,32,all,all, ,-20.160425791494884,-20.35840920635755,0.0,0.0,-19.977332818828707
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,-30.938759967091112,-31.36743028158059,-30.81316835413963,-31.65617418113498,-30.689420940570276
Average Crosstalk per overlaps,1,2,all,all, ,-28.356932121294584,-28.006303150626827,-28.346780114711812,-28.50873220700103,-27.71592446576169
Average Crosstalk per overlaps,1,3,all,all, ,-27.33994327848056,-27.368971470665958,-27.249187116134273,-27.72445421984579,-26.818686512038685
Average Crosstalk per overlaps,1,4,all,all, ,-25.96936855361331,-24.81524258108013,-25.438715272699593,-25.577490885429498,-25.774811949845304
Average Crosstalk per overlaps,1,5,all,all, ,-25.402148495676634,-24.982740337924973,-26.380165654004074,-24.54933760448114,-25.469401053943194
Average Crosstalk per overlaps,1,6,all,all, ,-24.883827216333895,-24.388281067956214,-23.99888264879406,-24.29180174005685,-24.141295172059028
Average Crosstalk per overlaps,1,7,all,all, ,-24.7734024129447,-24.463462236151887,-24.07061065249471,-24.72274506527244,-23.879323924268817
Average Crosstalk per overlaps,1,8,all,all, ,-23.203095480264206,-23.89799437202459,-23.912465612854028,-24.424239786537296,-23.77988212614864
Average Crosstalk per overlaps,1,9,all,all, ,-23.58578202231448,-23.718800459900184,-23.34206734394341,-22.95810974834814,-23.521329339326517
Average Crosstalk per overlaps,1,10,all,all, ,-22.71618065981644,-23.01108217196858,-22.999427821536756,-22.3638108151578,-22.97436280071908
Average Crosstalk per overlaps,1,11,all,all, ,-22.510159377741083,-22.551251381848637,-21.85314572471163,-22.274183909619953,-21.95664512025831
Average Crosstalk per overlaps,1,12,all,all, ,-21.90309118528417,-22.97789406633691,-21.506938036745957,-21.918180281565686,-22.518727577474838
Average Crosstalk per overlaps,1,13,all,all, ,-22.468537790972867,-21.309916168922026,-22.275880375956447,-22.618423973288145,-21.776020601123438
Average Crosstalk per overlaps,1,14,all,all, ,-22.070562954790898,-21.970261597439453,-22.088481870512876,-22.517001971453684,-22.273935557086855
Average Crosstalk per overlaps,1,15,all,all, ,-22.01279327666158,-22.042242921450864,-21.699508745994418,-21.44142566413135,-22.802086170136366
Average Crosstalk per overlaps,1,16,all,all, ,-22.5581712558177,-22.238550289995832,-21.479158206808386,-22.988178191429768,-22.270437591848932
Average Crosstalk per overlaps,1,17,all,all, ,-22.616170583999562,-23.100495211029656,-22.57827403824857,-22.747646045001567,-23.16126168512478
Average Crosstalk per overlaps,1,18,all,all, ,-21.514737152328006,-21.927632965218642,-21.732691188232124,-21.766008619236793,-21.972756180397944
Average Crosstalk per overlaps,1,19,all,all, ,-21.536652111935563,-22.51273961066699,-21.177501889423528,-21.245616450639194,-21.107879975319502
Average Crosstalk per overlaps,1,20,all,all, ,-21.727625354925035,-21.093401914772215,-22.033745880937875,-22.62049615799931,-20.922761919609698
Average Crosstalk per overlaps,1,21,all,all, ,-19.88774489020623,-20.102771759220982,-23.20806317347491,-21.469035216862363,-22.062616222742896
Average Crosstalk per overlaps,1,24,all,all, ,-20.924315318802684,-20.716124599252616,-20.99481101760798,-20.083645450238834,-21.260342292179637
Average Crosstalk per overlaps,1,27,all,all, ,-20.021136886550792,-20.165611033480157,-19.73227353000458,-21.6708419987035,-21.000532380347963
Average Crosstalk per overlaps,1,29,all,all, ,-20.465070034984443,0.0,-19.697065577420684,-20.084397742705985,-20.583084813923744
Average Crosstalk per overlaps,1,32,all,all, ,-21.90149251735378,-20.57954601910123,-20.471723730189577,-20.908293740222675,-20.760773196080006
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,-30.669471836495273,-31.088456453671604,-30.7007913370761,-31.22908668677478,-30.176349271811365
Average Crosstalk per overlaps,2,2,all,all, ,-27.63112466973348,-27.28265125672782,-27.981703078287374,-28.71621283957985,-27.39096228341641
Average Crosstalk per overlaps,2,3,all,all, ,-26.378861363230392,-26.41450649055549,-26.773821814519053,-26.329936088612808,-27.081544398002904
Average Crosstalk per overlaps,2,4,all,all, ,-25.52059636082653,-25.540834973480692,-25.50194649441457,-25.36452462675544,-26.099119166563213
Average Crosstalk per overlaps,2,5,all,all, ,-24.765994357611067,-25.132964015077395,-24.838705145972277,-25.106704381666383,-24.713051087569962
Average Crosstalk per overlaps,2,6,all,all, ,-23.7444829275332,-24.042252439567108,-23.801217953878986,-24.17560384116397,-23.992688549208957
Average Crosstalk per overlaps,2,7,all,all, ,-23.909878017673243,-23.804864306492274,-23.726929171513373,-24.343293153142067,-23.508991917786407
Average Crosstalk per overlaps,2,8,all,all, ,-23.386607717293597,-23.26366841501162,-23.486929017905467,-23.174247191435523,-23.94260752809786
Average Crosstalk per overlaps,2,9,all,all, ,-22.631229691754754,-23.472958916180435,-22.99219365476557,-22.946297140879462,-23.114106137895835
Average Crosstalk per overlaps,2,10,all,all, ,-22.69129414315822,-23.7628165899564,-22.82943530179998,-22.90116917530577,-22.484069391344864
Average Crosstalk per overlaps,2,11,all,all, ,-22.484725247713207,-23.181826287194664,-22.003179474074695,-22.194789138175537,-21.90910444178645
Average Crosstalk per overlaps,2,12,all,all, ,-21.92408368036455,-22.54114459197567,-22.385239297250546,-22.474784298546403,-22.690178866965447
Average Crosstalk per overlaps,2,13,all,all, ,-22.594450470281608,-21.96506025701081,-22.666011719904073,-21.57037311949483,-22.142769112753786
Average Crosstalk per overlaps,2,14,all,all, ,-21.898889666231746,-21.92967052056351,-22.069435427977595,-21.754244088749704,-21.820007770213767
Average Crosstalk per overlaps,2,15,all,all, ,-21.73065011281261,-22.722312023015366,-21.68967630039873,-21.262019667423015,-21.530648629110917
Average Crosstalk per overlaps,2,16,all,all, ,-21.963922645196785,-21.915566539106027,-21.78486812246264,-21.36256071182851,-21.407887347062214
Average Crosstalk per overlaps,2,17,all,all, ,-22.350219837525522,-21.290041049233327,-21.414316137819345,-21.907555879042032,-20.965832100171998
Average Crosstalk per overlaps,2,18,all,all, ,-21.547274829879306,-21.86635607217096,-21.66543530685942,-21.178604889736942,-21.478299277718783
Average Crosstalk per overlaps,2,19,all,all, ,-21.846400812883317,-21.579902775110092,-21.35604000083234,-20.962114513774168,-21.13201112427459
Average Crosstalk per overlaps,2,20,all,all, ,-21.149841633837834,-22.403829349663486,-21.607428546193873,-21.803818351920988,-21.652840877238614
Average Crosstalk per overlaps,2,21,all,all, ,-20.837373188651746,-20.834664236014582,-21.266214020940456,-21.635872471606994,-21.15380994445824
Average Crosstalk per overlaps,2,24,all,all, ,-20.279789972605563,-22.030029782371773,-20.69071425047239,-20.984315262743216,-20.936923719419465
Average Crosstalk per overlaps,2,27,all,all, ,-21.001101549656155,-20.483141888278006,-21.03824563765092,-20.71494577540282,-20.73961594271912
Average Crosstalk per overlaps,2,29,all,all, ,-21.399017859753396,-20.775742949720772,-20.28407002847929,-20.872893293365443,-20.40236377307565
Average Crosstalk per overlaps,2,32,all,all, ,-20.46691185638727,-20.196445545324334,-20.092150471238465,-20.175447536300187,-21.42950481261849
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-30.710090160081435,-30.386359792371643,-30.675572481564497,-31.06025622185275,-30.312776525636412
Average Crosstalk per overlaps,3,2,all,all, ,-27.901083725199438,-28.078687907513068,-28.00017309178029,-28.090656054731713,-27.68776694691071
Average Crosstalk per overlaps,3,3,all,all, ,-27.25359002349979,-27.062915820886957,-26.113681065637724,-26.850486840984605,-26.596274144682674
Average Crosstalk per overlaps,3,4,all,all, ,-26.151885417012934,-26.053426725044375,-25.679414393557476,-25.946380882491276,-25.46808718547727
Average Crosstalk per overlaps,3,5,all,all, ,-25.060228822210394,-25.077528017277555,-24.937598003370567,-25.284246929946598,-25.273947047669793
Average Crosstalk per overlaps,3,6,all,all, ,-24.561546684552283,-24.352015723310505,-24.056360872909345,-24.741901209139225,-24.09241449043603
Average Crosstalk per overlaps,3,7,all,all, ,-24.70681250661193,-23.79605113070626,-24.03497376774292,-24.30341803652801,-24.112616801997188
Average Crosstalk per overlaps,3,8,all,all, ,-23.741028432012794,-23.933308986805685,-23.444559669706624,-23.85220529088708,-23.781650707593464
Average Crosstalk per overlaps,3,9,all,all, ,-23.56187502799738,-22.96728623921802,-23.22184022609193,-23.068091772811957,-23.37936380346183
Average Crosstalk per overlaps,3,10,all,all, ,-22.986937692408624,-22.941350826571707,-22.596944422900854,-22.932004753073635,-22.950320144294487
Average Crosstalk per overlaps,3,11,all,all, ,-22.332494458961868,-22.481742335933912,-22.501827017994575,-22.772358607994647,-21.952190191491578
Average Crosstalk per overlaps,3,12,all,all, ,-22.21172635509058,-22.311508912410293,-22.47100443775133,-22.37472566664904,-22.488638874807936
Average Crosstalk per overlaps,3,13,all,all, ,-22.0184091215884,-21.869608784473492,-22.329370001713205,-22.070039478992317,-21.91237737287942
Average Crosstalk per overlaps,3,14,all,all, ,-22.439493834649326,-21.849302616517697,-21.88469136007844,-21.97102459754236,-21.79434738898817
Average Crosstalk per overlaps,3,15,all,all, ,-21.59690572298752,-21.27554070670539,-21.51477530312076,-21.57140598221296,-21.922976257081046
Average Crosstalk per overlaps,3,16,all,all, ,-21.59611701501091,-21.608659255189,-21.520341111723575,-21.66501309726088,-21.62916815608589
Average Crosstalk per overlaps,3,17,all,all, ,-21.332029069918605,-21.43803903945875,-21.37953554247009,-21.209655788492725,-21.602502624747743
Average Crosstalk per overlaps,3,18,all,all, ,-21.419068221328782,-21.26284353747927,-21.085879350390698,-21.34367631638965,-21.364282042257912
Average Crosstalk per overlaps,3,19,all,all, ,-21.5247664597091,-21.50048042830771,-21.33350334305368,-21.292869983212725,-21.23271019544065
Average Crosstalk per overlaps,3,20,all,all, ,-20.893354826079307,-20.831084065729517,-21.150797996345606,-21.311164095916297,-20.874222822219945
Average Crosstalk per overlaps,3,21,all,all, ,-21.238887895249388,-20.964164244512915,-21.268609855942103,-21.030351224642605,-21.141482469557612
Average Crosstalk per overlaps,3,24,all,all, ,-21.172869950970394,-20.958581337511415,-20.54922301358699,-20.678725673332153,-20.817701053456986
