Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.008498274562690889,0.007447072239575587,0.007703518634186966,0.007843253909232432,0.008586244162642897
Percentage of cicuits per modulation,0,8QAM,all, ,0.14510531117369402,0.14322970895929396,0.1447210572757106,0.1439747746675789,0.145589387164259
Percentage of cicuits per modulation,0,16QAM,all, ,0.47640910713577406,0.47796122762655563,0.4788772889959648,0.47917224420184235,0.4767150179954193
Percentage of cicuits per modulation,0,32QAM,all, ,0.2175637618499861,0.21828548762953046,0.21748312066862974,0.21812376674500006,0.2178685095033661
Percentage of cicuits per modulation,0,64QAM,all, ,0.1524235452778549,0.15307650354504437,0.15121501442550786,0.15088596047634628,0.15124084117431266
Percentage of cicuits per modulation,1,4QAM,all, ,0.018865863709028804,0.017667669158006532,0.017786423956089766,0.01846557064569931,0.018505281550313717
Percentage of cicuits per modulation,1,8QAM,all, ,0.1720070300165821,0.17159475528293086,0.16951692787168365,0.17105472162655866,0.17198792788499723
Percentage of cicuits per modulation,1,16QAM,all, ,0.45191687104685685,0.452461066611083,0.45411956208871374,0.4507187673735208,0.4496267174966246
Percentage of cicuits per modulation,1,32QAM,all, ,0.20990755726782576,0.2114363417999186,0.20898055602425783,0.21285044873322215,0.2109443253117306
Percentage of cicuits per modulation,1,64QAM,all, ,0.14730267795970647,0.14684016714806103,0.149596530059255,0.14691049162099912,0.1489357477563339
Percentage of cicuits per modulation,2,4QAM,all, ,0.027273179714328372,0.02429057211605385,0.023907314405051963,0.025089284826056248,0.025237157687488812
Percentage of cicuits per modulation,2,8QAM,all, ,0.19272383417110436,0.1935390856483783,0.19228283029188006,0.19441708697685062,0.1922717419406161
Percentage of cicuits per modulation,2,16QAM,all, ,0.4338525854775295,0.433173583629964,0.43612948137835017,0.4319893355617234,0.4355050414653064
Percentage of cicuits per modulation,2,32QAM,all, ,0.20157268700542477,0.20119513989699128,0.20240664313062504,0.2031416320967758,0.20297118310363343
Percentage of cicuits per modulation,2,64QAM,all, ,0.144577713631613,0.14780161870861255,0.14527373079409278,0.14536266053859392,0.14401487580295527
Percentage of cicuits per modulation,3,4QAM,all, ,0.0280523270339686,0.02885854418683635,0.02893453760690592,0.029643538447709318,0.02790836951639467
Percentage of cicuits per modulation,3,8QAM,all, ,0.21067727331780978,0.211958964728446,0.21195348093677563,0.21113030971904556,0.21284623446623746
Percentage of cicuits per modulation,3,16QAM,all, ,0.4243026893057374,0.4204417185268058,0.42118935336903524,0.4211619707759456,0.42380595897589457
Percentage of cicuits per modulation,3,32QAM,all, ,0.19699589258766978,0.19836378347601114,0.19684677483814245,0.19766686975020725,0.1943704147327444
Percentage of cicuits per modulation,3,64QAM,all, ,0.13997181775481446,0.14037698908190072,0.14107585324914076,0.14039731130709227,0.14106902230872886
Percentage of cicuits per modulation,4,4QAM,all, ,0.027914184511350828,0.028881956324846532,0.028196701479898383,0.027861999496348527,0.028448743991472417
Percentage of cicuits per modulation,4,8QAM,all, ,0.22493358557398166,0.2235785448324444,0.22509980241138755,0.22321833291362378,0.22169706964863942
Percentage of cicuits per modulation,4,16QAM,all, ,0.41435557881178553,0.4165039750427694,0.4129097947497883,0.4173155376479476,0.4154582570744756
Percentage of cicuits per modulation,4,32QAM,all, ,0.19370874255353404,0.1946563349099326,0.1945945401024235,0.19332158146562578,0.19394219746183705
Percentage of cicuits per modulation,4,64QAM,all, ,0.13908790854934794,0.13637918889000705,0.13919916125650228,0.1382825484764543,0.14045373182357554


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,2.2807504660663996E-4,1.6857553671476027E-4,2.676898367091996E-4,2.5780607034139473E-4,2.0821146352829198E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,8.627186545555512E-4,6.842183549010858E-4,9.914438396637023E-4,8.130806833843988E-4,0.001100546307220972
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.0028459799293958986,0.002350141305964599,0.0021316042552769598,0.0021318578893615332,0.002508452393936089
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.0029153940740153108,0.002786454459814567,0.0028157005046449144,0.0031035884621867906,0.003073597794941453
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0016461068581174884,0.0014576825821805742,0.0014970801978921903,0.0015369208039583148,0.0016954362030160918
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.0038772757923128793,0.004174723585700828,0.004302866264140468,0.0044917749947943,0.004570737366025838
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.03555987465788743,0.0342803312013486,0.0332331975055273,0.03483356635035845,0.035465352620985734
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.04118242037205982,0.039555753879716396,0.040797914002161345,0.04029707191797801,0.04040293875608523
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.04255087065169966,0.042788437701422974,0.043712758890772634,0.04267682025959088,0.04347653655102668
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.021934869699734242,0.022430462591105163,0.02267432061310887,0.021675541144857265,0.021673821870135536
Percentage of cicuits per modulation and bandwidth,0,16QAM,100.0, ,0.1837987386458292,0.18196241757152065,0.1840020622031865,0.18349842837453273,0.18167937417582963
Percentage of cicuits per modulation and bandwidth,0,16QAM,200.0, ,0.12594700725873625,0.1282264861916803,0.1277376243022714,0.1292996598942995,0.1282979208598142
Percentage of cicuits per modulation and bandwidth,0,16QAM,400.0, ,0.05160445837134584,0.04930338638504636,0.05075201015238492,0.05034159304320235,0.05212226970324909
Percentage of cicuits per modulation and bandwidth,0,16QAM,300.0, ,0.08937566935068025,0.09245872378402499,0.08996361401108434,0.08989499360442633,0.08944169583279628
Percentage of cicuits per modulation and bandwidth,0,16QAM,500.0, ,0.025683233509182498,0.026010213694283305,0.026421978327037667,0.026137569285381405,0.025173757423730157
Percentage of cicuits per modulation and bandwidth,0,32QAM,100.0, ,0.08682717861251041,0.0866279934553027,0.08536331459504476,0.08623613052919654,0.08623920522709921
Percentage of cicuits per modulation and bandwidth,0,32QAM,200.0, ,0.056503113720201496,0.05676037483266399,0.05742442719332164,0.056459529404765445,0.05858673990422273
Percentage of cicuits per modulation and bandwidth,0,32QAM,400.0, ,0.026625282614731665,0.025801973325400365,0.02713581789159553,0.025562463436158294,0.026095836762212592
Percentage of cicuits per modulation and bandwidth,0,32QAM,300.0, ,0.03684899448653366,0.03815756854578809,0.03645538998443433,0.03844285133513797,0.036268453980309145
Percentage of cicuits per modulation and bandwidth,0,32QAM,500.0, ,0.010759192416008884,0.010937577470375328,0.011104171004233465,0.011422792039741798,0.010678273629522403
Percentage of cicuits per modulation and bandwidth,0,64QAM,100.0, ,0.058684701122525884,0.05860478952848431,0.05796972130513667,0.05706438210825872,0.057506023260194924
Percentage of cicuits per modulation and bandwidth,0,64QAM,200.0, ,0.0456447582404506,0.04533690316822847,0.045308983472631195,0.04557218074188654,0.04489435746933838
Percentage of cicuits per modulation and bandwidth,0,64QAM,400.0, ,0.014596802982824958,0.01482473102285686,0.014326363483140498,0.014526380501928587,0.015546455943445801
Percentage of cicuits per modulation and bandwidth,0,64QAM,300.0, ,0.025931141168537543,0.026724180673310526,0.025817197584842806,0.026087991194931135,0.025907454961877473
Percentage of cicuits per modulation and bandwidth,0,64QAM,500.0, ,0.007566141763515926,0.007585899152164213,0.0077927485797567,0.0076350259293413054,0.007386549539456073
Percentage of cicuits per modulation and bandwidth,1,4QAM,100.0, ,7.447051464090318E-4,7.84126889596919E-4,8.039622435509325E-4,7.346517353665317E-4,7.147962830593281E-4
Percentage of cicuits per modulation and bandwidth,1,4QAM,200.0, ,0.002462491684125865,0.0022134214731659866,0.00210419747694812,0.002213882932253197,0.0022238106584067984
Percentage of cicuits per modulation and bandwidth,1,4QAM,400.0, ,0.005193077220958982,0.005201044179098552,0.00489325167988407,0.0053510443967913586,0.005202128504487332
Percentage of cicuits per modulation and bandwidth,1,4QAM,300.0, ,0.0071491694055267055,0.006431825626060804,0.006798939960893689,0.0070586132952108645,0.007138035104439679
Percentage of cicuits per modulation and bandwidth,1,4QAM,500.0, ,0.0033164202520082216,0.003037250990084269,0.003186072594812955,0.0031073782860773567,0.0032265109999205783
Percentage of cicuits per modulation and bandwidth,1,8QAM,100.0, ,0.012491187655767493,0.012168855273997756,0.01227779376879634,0.011893415932014931,0.011714716861250099
