Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-33.24153794511119,0.0,-31.76091259055681,-30.400443635039693,-31.93820026016113
Average Crosstalk per overlaps,0,2,all,all, ,-28.136087843045065,-27.026844094963284,-27.017171596077286,0.0,-30.641057935788808
Average Crosstalk per overlaps,0,3,all,all, ,-29.719712763997563,-24.894549897933878,-29.597368199827446,0.0,-24.737511817828665
Average Crosstalk per overlaps,0,5,all,all, ,-30.389180660303698,-24.463950151760656,0.0,-24.820508126925972,0.0
Average Crosstalk per overlaps,0,6,all,all, ,-26.22535913560104,0.0,0.0,-23.979400086720375,0.0
Average Crosstalk per overlaps,0,7,all,all, ,-23.699112850717942,0.0,-28.047444008242913,-25.917600346881503,0.0
Average Crosstalk per overlaps,0,8,all,all, ,-25.29612127939306,-25.775337185120478,0.0,0.0,-25.40607512240769
Average Crosstalk per overlaps,0,9,all,all, ,-24.94850021680094,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,-33.3378560389949,-29.974498305042253,-30.31118124886554,-30.963498040992576,-33.06220328156993
Average Crosstalk per overlaps,1,2,all,all, ,-27.917418519438872,-32.01446274442892,-30.231214840199037,-29.04216993160211,-28.107003993903238
Average Crosstalk per overlaps,1,3,all,all, ,-28.742338657608087,-25.021111771919987,-26.13966554626527,-26.84547895686387,-27.254633694531453
Average Crosstalk per overlaps,1,5,all,all, ,-25.664355889596788,-26.312695001881508,-25.088643834802156,-27.062211574045126,-26.45342862760782
Average Crosstalk per overlaps,1,6,all,all, ,-26.353174024167583,-24.65350013324774,-24.84948935006555,-26.03169739701984,-24.829431634508627
Average Crosstalk per overlaps,1,7,all,all, ,-24.993048458860965,-29.6851074429025,-23.309932190414244,-26.88670047696207,-27.183437164150337
Average Crosstalk per overlaps,1,8,all,all, ,0.0,0.0,-25.47396752711223,-24.83605730673359,-24.629530640825266
Average Crosstalk per overlaps,1,9,all,all, ,0.0,-24.94850021680094,-25.475563721960974,-25.917600346881503,0.0
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,-32.534307429259925,-33.07093523621767,-31.324146357551587,-33.40695454909964,-31.634865513423637
Average Crosstalk per overlaps,2,2,all,all, ,-28.43357587393998,-28.109438129244143,-28.64620016216002,-29.70768936746481,-29.144451199578313
Average Crosstalk per overlaps,2,3,all,all, ,-27.787497236991623,-26.87987083565714,-27.515301231521462,-27.447431862609772,-28.55699877862655
Average Crosstalk per overlaps,2,5,all,all, ,-25.91401389745233,-26.47431915911373,-24.745620381097197,-27.637802001646236,-25.608354699300143
Average Crosstalk per overlaps,2,6,all,all, ,-24.89822232086325,-25.942885164866038,-26.752549105999538,-25.840419660768468,-26.678928424695005
Average Crosstalk per overlaps,2,7,all,all, ,-25.579896531279736,-24.41760568474044,-25.69757671244969,-25.696124899237027,-25.483869693197956
Average Crosstalk per overlaps,2,8,all,all, ,-25.722993108693096,-23.887620274778566,-27.076817762219132,-25.419992993109954,-24.275119293432915
Average Crosstalk per overlaps,2,9,all,all, ,-23.255451662190495,-22.918413544808637,-24.17879647963577,-24.80250342416827,-24.630416840715544
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-31.29324488387313,-31.894147496823575,-31.84982360284183,-31.899912384012087,-32.84645218126112
Average Crosstalk per overlaps,3,2,all,all, ,-29.143872328678743,-29.570732061145453,-29.384697632034115,-29.71207045924108,-28.908894332512677
Average Crosstalk per overlaps,3,3,all,all, ,-27.988214185845564,-28.332302951411126,-26.864630844645713,-27.465698636115626,-27.395346090153495
Average Crosstalk per overlaps,3,5,all,all, ,-26.613973771521437,-25.695966513596165,-26.391021682488557,-26.437196351847465,-26.399733343553702
Average Crosstalk per overlaps,3,6,all,all, ,-25.216634556274812,-25.448472100290882,-25.34901323820311,-26.13932318518764,-25.506268809024395
Average Crosstalk per overlaps,3,7,all,all, ,-25.65410601517518,-25.64461479623542,-25.16504556705151,-25.153906544913827,-25.070144390726355
Average Crosstalk per overlaps,3,8,all,all, ,-25.097694018160954,-23.4053521200607,-24.189824440362358,-24.009660410518197,-22.982546847565043
Average Crosstalk per overlaps,3,9,all,all, ,-24.283760598609504,-23.878344360261174,-25.193459311315838,-24.259403042852334,-23.42451643795235
Average Crosstalk per overlaps,4,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,4,1,all,all, ,-32.387401208703025,-32.53330165688115,-32.870761332644136,-32.03508753358317,-32.40651602687693
Average Crosstalk per overlaps,4,2,all,all, ,-28.793814161179967,-29.583199876410752,-29.599392922823107,-28.97025138551644,-29.292716096278863
Average Crosstalk per overlaps,4,3,all,all, ,-28.530787005102255,-28.24173300296677,-27.48971905474338,-27.703121117033387,-27.586286138575424
Average Crosstalk per overlaps,4,5,all,all, ,-26.607292416160988,-26.01457397529118,-26.053069805580602,-26.251626281501363,-25.95334040337998
Average Crosstalk per overlaps,4,6,all,all, ,-26.115010346245704,-25.17749381045764,-25.65650545065912,-25.133799726182087,-26.12106459424521
Average Crosstalk per overlaps,4,7,all,all, ,-25.040295493568262,-25.27315964591429,-25.164306299505352,-25.999211055886004,-25.139423669028844
Average Crosstalk per overlaps,4,8,all,all, ,-24.456687381995145,-24.747809261121354,-24.12339807253841,-24.630933418365224,-24.947182542584276
Average Crosstalk per overlaps,4,9,all,all, ,-25.079319630796995,-24.110211823730445,-24.470612574640107,-24.548400092312654,-24.155799920881012


Minimum Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,0,1,all,all, ,-33.24153794511119,0.0,-31.76091259055681,-31.426675035687314,-31.93820026016113
Minimum Crosstalk per overlaps,0,2,all,all, ,-28.136087843045065,-28.347980833744447,-27.378880703663885,0.0,-31.726307269461746
Minimum Crosstalk per overlaps,0,3,all,all, ,-29.719712763997563,-24.894549897933878,-29.597368199827446,0.0,-26.86735547919007
Minimum Crosstalk per overlaps,0,5,all,all, ,-30.389180660303698,-24.49092531119419,0.0,-25.686362358410125,0.0
Minimum Crosstalk per overlaps,0,6,all,all, ,-28.593662748651816,0.0,0.0,-23.979400086720375,0.0
Minimum Crosstalk per overlaps,0,7,all,all, ,-23.699112850717942,0.0,-29.89700043360188,-25.917600346881503,0.0
Minimum Crosstalk per overlaps,0,8,all,all, ,-25.29612127939306,-26.090648928966207,0.0,0.0,-25.40607512240769
Minimum Crosstalk per overlaps,0,9,all,all, ,-24.94850021680094,0.0,0.0,0.0,0.0
Minimum Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,1,1,all,all, ,-37.37888070366389,-31.426675035687314,-34.15668775632469,-37.166987712964506,-38.13608784304507
Minimum Crosstalk per overlaps,1,2,all,all, ,-29.597368199827446,-34.43697499232713,-35.91760034688151,-32.730012720637376,-31.146387799684877
Minimum Crosstalk per overlaps,1,3,all,all, ,-34.15668775632469,-26.54550864547606,-28.8055557393512,-32.39577516576788,-30.177287669604315
Minimum Crosstalk per overlaps,1,5,all,all, ,-27.166987712964502,-28.927900303521316,-25.74031267727719,-30.177287669604315,-26.45342862760782
Minimum Crosstalk per overlaps,1,6,all,all, ,-28.601209135987634,-26.655462488490688,-28.30642123603287,-29.597368199827446,-29.719712763997563
