Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.0013818606461658233,0.0014402491241728298,0.0014013234721681588,0.001313740755157649,0.0015375632541845077
Percentage of cicuits per modulation,0,8QAM,all, ,0.06808096535616971,0.06637796808096535,0.06833398209420008,0.0679057999221487,0.06774036590112885
Percentage of cicuits per modulation,0,16QAM,all, ,0.26146360451537565,0.2612787076683534,0.26060724017127285,0.26097703386531723,0.2606267029972752
Percentage of cicuits per modulation,0,32QAM,all, ,0.21640716231996887,0.21428571428571427,0.2152783184118334,0.21514207862981705,0.2167574931880109
Percentage of cicuits per modulation,0,64QAM,all, ,0.45266640716232,0.4566173608407941,0.4543791358505255,0.4546613468275594,0.45333787465940056
Percentage of cicuits per modulation,1,4QAM,all, ,0.004457334163811897,0.004077501727342617,0.0039704551426152455,0.0039121803106387945,0.004398769901514267
Percentage of cicuits per modulation,1,8QAM,all, ,0.07954103083151666,0.07875709183623819,0.07912688912893275,0.0803067460780879,0.08147456109618903
Percentage of cicuits per modulation,1,16QAM,all, ,0.27378542510121456,0.27396140484045195,0.27472046244124604,0.2750399003464518,0.27249990268208185
Percentage of cicuits per modulation,1,32QAM,all, ,0.22349929928371223,0.2219756906937592,0.22335756478751254,0.22073650200474912,0.22451243722994277
Percentage of cicuits per modulation,1,64QAM,all, ,0.41871691061974464,0.4212283109022081,0.41882462849969343,0.4200046712600724,0.4171143290902721
Percentage of cicuits per modulation,2,4QAM,all, ,0.008807614450327001,0.007873555947016516,0.008292293617269773,0.007435523114355231,0.008574125799262294
Percentage of cicuits per modulation,2,8QAM,all, ,0.08952623793210837,0.08951911940748815,0.08827594261577093,0.08668613138686132,0.08783369504919661
Percentage of cicuits per modulation,2,16QAM,all, ,0.2832937558393024,0.2828056720746674,0.2813442859089405,0.28279318734793185,0.2827515060680675
Percentage of cicuits per modulation,2,32QAM,all, ,0.22223411709747742,0.2248294387293307,0.2251571837346466,0.22371776155717762,0.22526301447187863
Percentage of cicuits per modulation,2,64QAM,all, ,0.39613827468078483,0.3949722138414972,0.3969302941233722,0.399367396593674,0.395577658611595
Percentage of cicuits per modulation,3,4QAM,all, ,0.012880972796009043,0.01386628728452686,0.014089859393726797,0.012949429991230634,0.013047757325355914
Percentage of cicuits per modulation,3,8QAM,all, ,0.09456115051835685,0.09411145649610711,0.09423446071696533,0.09489428042482705,0.09556337273320796
Percentage of cicuits per modulation,3,16QAM,all, ,0.29237469794995713,0.2911627997622365,0.2907909224667972,0.2883075124232681,0.2876450698186566
Percentage of cicuits per modulation,3,32QAM,all, ,0.22490061579234547,0.22689845356304142,0.22423923528895903,0.22503166715385364,0.2266256102433178
Percentage of cicuits per modulation,3,64QAM,all, ,0.3752825629433315,0.37396100289408807,0.3766455221335516,0.3788171100068206,0.3771181898794617
Percentage of cicuits per modulation,4,4QAM,all, ,0.016530382411986486,0.01508772616902953,0.016801371540533922,0.01613898932886498,0.015788442703232125
Percentage of cicuits per modulation,4,8QAM,all, ,0.09818342065318514,0.0993870917208428,0.09803575802106294,0.09930328953170474,0.0981488736532811
Percentage of cicuits per modulation,4,16QAM,all, ,0.2911325466385937,0.2943134644004073,0.2920891501347049,0.28952190571380976,0.29864838393731635
Percentage of cicuits per modulation,4,32QAM,all, ,0.23007393624834746,0.227461423983708,0.22912564290962528,0.22944410147867242,0.22728697355533792
Percentage of cicuits per modulation,4,64QAM,all, ,0.3640797140478872,0.36375029372601236,0.363948077394073,0.3655917139469481,0.36012732615083254


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,6.811989100817439E-5,1.0704554301284547E-4,1.2650836901518102E-4,1.1677695601401323E-4,1.3623978201634878E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,1.8489684702218762E-4,1.8489684702218762E-4,2.822109770338653E-4,2.919423900350331E-4,3.114052160373686E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,4.768392370572207E-4,4.476449980537174E-4,4.476449980537174E-4,3.9898793304787855E-4,3.79525107045543E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,3.79525107045543E-4,4.768392370572207E-4,3.016738030362009E-4,3.114052160373686E-4,4.184507590502141E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,2.7247956403269756E-4,2.238224990268587E-4,2.4328532502919425E-4,1.9462826002335538E-4,2.919423900350331E-4
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,7.298559750875827E-4,6.714674970805761E-4,7.59050214091086E-4,9.926041261191126E-4,8.466329311015959E-4
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.007191514207862982,0.0064908524717789025,0.006568703775788245,0.006743869209809264,0.006549240949785909
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.024464772284935772,0.024143635655897236,0.024708057609964966,0.024231218372907745,0.024396652393927597
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.022372518489684703,0.02212923316465551,0.022849357726741924,0.02243090696769171,0.022518489684702218
