Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.036424071042317804,0.03634091427551253,0.038129539230860814,0.036080377077648225,0.03501810426070135
Percentage of cicuits per modulation,0,8QAM,all, ,0.3469365480974351,0.34781746228539123,0.3436421002500298,0.344946663358968,0.34593522146718914
Percentage of cicuits per modulation,0,16QAM,all, ,0.2488763208810835,0.25223411324796924,0.2484125094257253,0.2521855618953113,0.2542731015326621
Percentage of cicuits per modulation,0,32QAM,all, ,0.12510790296175026,0.12267042242345497,0.12375481208080327,0.1237211610022327,0.12840632905113833
Percentage of cicuits per modulation,0,64QAM,all, ,0.2426551570174133,0.24093708776767206,0.24606103901258086,0.24306623666583974,0.2363672436883091
Percentage of cicuits per modulation,1,4QAM,all, ,0.04243097649778271,0.04335449315611982,0.04191925706178254,0.04180427861584694,0.03983257622344329
Percentage of cicuits per modulation,1,8QAM,all, ,0.4095675552336829,0.40527673080737947,0.40743533520523073,0.4074999752050542,0.40821447699906765
Percentage of cicuits per modulation,1,16QAM,all, ,0.25116320598418634,0.24950406665344177,0.2505630574765103,0.25077608180348515,0.25263335383150504
Percentage of cicuits per modulation,1,32QAM,all, ,0.11790791575313248,0.11833961515572307,0.11798906626715217,0.1176768127584873,0.11893237587034576
Percentage of cicuits per modulation,1,64QAM,all, ,0.1789303465312156,0.18352509422733584,0.18209328398932423,0.18224285161712636,0.18038721707563826
Percentage of cicuits per modulation,2,4QAM,all, ,0.046451830672702726,0.04659057071960298,0.04573645718595259,0.04551949985114617,0.04575364490804609
Percentage of cicuits per modulation,2,8QAM,all, ,0.43729648161385115,0.4445657568238213,0.44127891399482005,0.44538056961397243,0.44139861250334966
Percentage of cicuits per modulation,2,16QAM,all, ,0.24809387657850845,0.24668982630272954,0.2482311730324591,0.24777215441103503,0.2479033714779122
Percentage of cicuits per modulation,2,32QAM,all, ,0.11594591374791517,0.11323076923076923,0.11461403352088358,0.11300982435248585,0.11584306797542603
Percentage of cicuits per modulation,2,64QAM,all, ,0.15221189738702248,0.14892307692307694,0.1501394222658847,0.14831795177136053,0.14910130313526604
Percentage of cicuits per modulation,3,4QAM,all, ,0.05144601798074628,0.052144768118392394,0.05128205128205128,0.05118564494310496,0.04980911476974469
Percentage of cicuits per modulation,3,8QAM,all, ,0.46316333837218554,0.46654798253553065,0.4654074913966303,0.4675837510941354,0.4656307166149686
Percentage of cicuits per modulation,3,16QAM,all, ,0.2431080435993317,0.24080280863675693,0.24354995922102207,0.2413662767565847,0.2425037779368488
Percentage of cicuits per modulation,3,32QAM,all, ,0.11055971039859973,0.10825782967169582,0.10894949374390801,0.1103883186122384,0.11196611787162969
Percentage of cicuits per modulation,3,64QAM,all, ,0.13172288964913675,0.1322466110376242,0.13081100435638837,0.1294760085939365,0.13009027280680824
Percentage of cicuits per modulation,4,4QAM,all, ,0.05738577049706898,0.05573168529405863,0.06147672552166934,0.05542338001305024,0.053839841482697194
Percentage of cicuits per modulation,4,8QAM,all, ,0.48271500843170323,0.4832152818187291,0.4802668539325843,0.4812628620187723,0.48543922502651965
Percentage of cicuits per modulation,4,16QAM,all, ,0.23648919938970528,0.23566827858819753,0.23484149277688604,0.23822717462229584,0.2365550507375458
Percentage of cicuits per modulation,4,32QAM,all, ,0.10835742391391633,0.10947689467664587,0.10779494382022473,0.10762435376198363,0.1072994015571523
Percentage of cicuits per modulation,4,64QAM,all, ,0.1150525977676062,0.11590785962236892,0.11561998394863564,0.117462229583898,0.1168664811960851


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.02218584114699608,0.02282217351199627,0.023177362384410843,0.022138427189283057,0.021308466841922523
