Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-26.864758577113562,0.0,0.0,-31.95077538152151,-32.33331375372197
Average Crosstalk per overlaps,0,2,all,all, ,-28.71699349629665,-27.84112893991737,-27.841124165455984,-27.955182881724483,0.0
Average Crosstalk per overlaps,0,4,all,all, ,-26.1113296562418,-27.18234760890497,-24.415008944237623,-25.662451610719557,-23.29706659550037
Average Crosstalk per overlaps,0,6,all,all, ,-23.980979449036116,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,10,all,all, ,-24.994165866687528,0.0,-20.889070209752326,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,0.0,-31.360464070534366,-31.1115232623353,-32.948430592636555,0.0
Average Crosstalk per overlaps,1,2,all,all, ,-26.413380583285473,0.0,-26.307241877140516,-28.310530310042434,0.0
Average Crosstalk per overlaps,1,4,all,all, ,-26.226261073632696,-24.322941652650638,-25.65530913772997,-24.920905922950016,-27.314281192676056
Average Crosstalk per overlaps,1,6,all,all, ,-23.239341122376473,-25.440910210659823,0.0,-24.161323019902042,-24.505976193113174
Average Crosstalk per overlaps,1,10,all,all, ,0.0,0.0,0.0,-21.068957587229043,-21.879299847065983
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,-28.736245110958137,-29.589244030632557,-28.751100120763,-27.905264888687142,-27.37724259631627
Average Crosstalk per overlaps,2,2,all,all, ,-27.009968911171377,-26.938717478582273,-29.100182734211586,-25.880193704160224,-29.208960119791186
Average Crosstalk per overlaps,2,4,all,all, ,-25.98733024842527,-26.482374472583945,-26.916410919920295,-27.07733778828329,-26.958891905197387
Average Crosstalk per overlaps,2,6,all,all, ,0.0,-23.448560262812386,-22.10356144035315,-22.526688583986303,-26.144416945178367
Average Crosstalk per overlaps,2,10,all,all, ,0.0,-22.19305996046543,-23.38372607580054,0.0,0.0
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-31.14548482721229,-29.847448702259502,-30.077064880440407,-31.197411529765326,-31.46071973940438
Average Crosstalk per overlaps,3,2,all,all, ,-29.220255832857383,-28.075748011389976,-27.676282066794645,-27.478224436308693,-27.24015577536584
Average Crosstalk per overlaps,3,4,all,all, ,-25.554449932885497,-26.570986011870954,-25.526558065541103,-24.770440478051157,-25.930468869442578
Average Crosstalk per overlaps,3,6,all,all, ,-25.052832926551012,0.0,-25.33947895689022,-21.812877067145447,-25.05716921920629
Average Crosstalk per overlaps,3,10,all,all, ,0.0,-21.57477611218058,-20.23151586817391,0.0,-22.168223790177382
Average Crosstalk per overlaps,4,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,4,1,all,all, ,-31.096892664574717,-31.867421551463966,-30.825224334219328,-31.459342564022982,-30.040250240886916
Average Crosstalk per overlaps,4,2,all,all, ,-27.41982101017324,-28.167537851117896,-27.720088659507958,-28.51940136639908,-27.35773563892007
Average Crosstalk per overlaps,4,4,all,all, ,-25.64322951943548,-26.345324185719534,-26.20548853058933,-26.28372634764642,-24.834621859527648
Average Crosstalk per overlaps,4,6,all,all, ,-23.51616103798699,-25.256596010419585,-24.91036870747427,-23.80369825200237,-24.78293075101959
Average Crosstalk per overlaps,4,10,all,all, ,-21.019854430419915,-22.363528483950628,-22.35861222149983,-21.63721614495214,-23.388107119165046


Minimum Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,0,1,all,all, ,-27.21890368444637,0.0,0.0,-31.95077538152151,-32.33331375372197
