Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-28.663308479325487,-30.864206389494313,-31.872690291896305,-32.03711396290643,-31.62675249154013
Average Crosstalk per overlaps,0,2,all,all, ,-27.55339623717264,-27.97621450992808,-27.469798654465315,-28.627829786147455,-27.242535168431232
Average Crosstalk per overlaps,0,3,all,all, ,-26.930568130984017,-28.199705924372342,-27.316479263896838,-26.030901653921003,-26.585738698271246
Average Crosstalk per overlaps,0,4,all,all, ,-26.447371057094415,-25.87140901567243,-25.42504805593736,-25.679533216765357,-26.129628216197926
Average Crosstalk per overlaps,0,6,all,all, ,-26.55328061653935,-25.573587742729472,-25.29005563388911,-24.536829544408267,-24.499364601210758
Average Crosstalk per overlaps,0,8,all,all, ,-22.93236723623508,-24.502240432318644,-24.73426024017439,-25.275555819773533,-23.93114414334569
Average Crosstalk per overlaps,0,11,all,all, ,-23.23511782698629,0.0,0.0,-22.731505978683888,0.0
Average Crosstalk per overlaps,0,16,all,all, ,-22.083657107346436,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,-29.97096120439045,-33.7042003064492,-32.32694119561103,-32.804249813146726,-30.8826453221471
Average Crosstalk per overlaps,1,2,all,all, ,-28.287072790202277,-29.114237981020125,-29.424408656452304,-29.30280720651016,-28.86161417537828
Average Crosstalk per overlaps,1,3,all,all, ,-28.34534646035701,-27.131884555100935,-28.365875730901205,0.0,-27.94069873378407
Average Crosstalk per overlaps,1,4,all,all, ,-26.601680731622107,-25.716165224994814,-26.365247095575057,-25.368908854107463,-26.061738474685974
Average Crosstalk per overlaps,1,6,all,all, ,-25.42371022339894,-24.80842803876918,-24.861305378390906,-24.937903636509372,-24.35928087407796
Average Crosstalk per overlaps,1,8,all,all, ,-23.977237545506625,-24.036731869842953,-23.652745471587696,-25.47400200886811,-24.21258873170054
Average Crosstalk per overlaps,1,11,all,all, ,-23.436204324490415,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,1,16,all,all, ,0.0,-20.674360668317103,0.0,0.0,-21.984452269305507
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,-31.34903174581788,-29.833344267728695,-30.89923251057043,-31.936770344746314,-30.341850073627757
Average Crosstalk per overlaps,2,2,all,all, ,-28.857408000840806,-27.477306751543136,-27.7941472968792,-28.22352934148525,-28.564828860184583
Average Crosstalk per overlaps,2,3,all,all, ,-27.027714895300736,-27.545974499763958,-28.05902069291932,-27.04701078852992,-27.209797295618763
Average Crosstalk per overlaps,2,4,all,all, ,-26.095411229327706,-26.279538931852503,-26.802965040936094,-25.927402870156453,-26.204921222554198
Average Crosstalk per overlaps,2,6,all,all, ,-24.5029229151375,-25.464738514323876,-24.337765269851584,-24.1420931600874,-24.566777945136053
Average Crosstalk per overlaps,2,8,all,all, ,-24.395698170570316,-25.154293536826998,-24.416554648215797,-24.013229941342978,-23.45818139090343
Average Crosstalk per overlaps,2,11,all,all, ,-22.550872128418973,0.0,-22.117291903088788,-23.08341542478963,-21.334426005832498
Average Crosstalk per overlaps,2,16,all,all, ,-21.858746467713054,0.0,-22.02720818898496,-21.784910934871213,0.0
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-31.103099863029364,-32.11387703976401,-30.34827231920116,-32.251123101573896,-31.605381452996948
Average Crosstalk per overlaps,3,2,all,all, ,-28.730437391183145,-28.053731884750878,-28.728591051289996,-28.998000919444284,-28.849015952096835
Average Crosstalk per overlaps,3,3,all,all, ,-26.242323402505452,-27.439042461629462,-27.117252472141697,-26.962463449658514,-27.04520954790633
Average Crosstalk per overlaps,3,4,all,all, ,-25.966514315865673,-26.25080378354504,-25.76635546180364,-25.88015973578301,-26.13025576682235
Average Crosstalk per overlaps,3,6,all,all, ,-24.012207230417996,-24.357011785184508,-24.290952078521194,-24.00352279307933,-24.389003418040517
Average Crosstalk per overlaps,3,8,all,all, ,-23.3389305728464,-23.655440353561023,-24.452223913221292,-23.944046921289623,-24.126450350045904
Average Crosstalk per overlaps,3,11,all,all, ,-24.765085074093957,-22.03982617071743,-23.00230105295081,-22.215471079005162,-22.747734330719396
Average Crosstalk per overlaps,3,16,all,all, ,-21.45650968301641,-21.700053812986532,-21.064659759791518,-21.49857800916028,-21.395427491262925
Average Crosstalk per overlaps,4,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,4,1,all,all, ,-32.14227767740695,-32.17301551159583,-31.61079051995174,-31.47140926723048,-31.794111038971916
Average Crosstalk per overlaps,4,2,all,all, ,-28.913300108018728,-28.833660308747138,-28.907182185006594,-28.884901246155252,-28.800421092097
Average Crosstalk per overlaps,4,3,all,all, ,-26.907413039455836,-27.487841479242547,-27.232020201500475,-27.397481968038637,-27.805121487167913
Average Crosstalk per overlaps,4,4,all,all, ,-26.68413883180099,-26.772602894364322,-26.11464955206516,-26.281014948895756,-26.023646618492915
Average Crosstalk per overlaps,4,6,all,all, ,-25.074073067039773,-25.028016025073274,-24.903012687098144,-24.45096410779537,-24.759345598722653
Average Crosstalk per overlaps,4,8,all,all, ,-24.14060745423935,-24.34747200392028,-24.390741868465312,-24.17080977023918,-24.399428059957806
Average Crosstalk per overlaps,4,11,all,all, ,-22.43683171040287,-21.91594858517916,-22.9690530104648,-22.565761786202412,-22.372222812078487
Average Crosstalk per overlaps,4,16,all,all, ,-21.806448396432327,-20.96290571652059,-22.23838680473983,-20.839138899108878,-22.37341362569513


Minimum Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,0,1,all,all, ,-29.298801697140703,-32.66138375153422,-33.937625947910234,-33.280099423445805,-32.31182790311479
Minimum Crosstalk per overlaps,0,2,all,all, ,-29.161653576779575,-30.19697480836706,-28.50971676118006,-30.46031674630997,-30.005431188450984
Minimum Crosstalk per overlaps,0,3,all,all, ,-27.543410215221318,-31.036704332459898,-29.690277267892196,-27.780382898165257,-27.84813020094841
Minimum Crosstalk per overlaps,0,4,all,all, ,-27.691204936697158,-27.376115997539294,-27.918604656247425,-26.276817121389303,-27.38499464159277
Minimum Crosstalk per overlaps,0,6,all,all, ,-27.021104977406438,-25.573587742729472,-26.094412353490824,-24.961439933694702,-27.052639289271248
Minimum Crosstalk per overlaps,0,8,all,all, ,-23.39799890730113,-24.87110077712238,-25.578530326609886,-25.62446508973717,-24.644731112640528
Minimum Crosstalk per overlaps,0,11,all,all, ,-23.23511782698629,0.0,0.0,-22.731505978683888,0.0
Minimum Crosstalk per overlaps,0,16,all,all, ,-22.083657107346436,0.0,0.0,0.0,0.0
Minimum Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,1,1,all,all, ,-31.671487703456762,-38.68533731289415,-33.52094753395926,-37.74776285790287,-33.42655772690529
Minimum Crosstalk per overlaps,1,2,all,all, ,-30.757541352226617,-31.201430594092514,-31.913502968883655,-30.333433312833268,-36.0494881121557
