Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.026817263936854668,0.026899050542647806,0.026655409028908367,0.026740788033497904,0.026646495117239453
Utilization,1,all,all, - , - , ,0.040306167761881825,0.04025545156140644,0.0402971427654056,0.04023907652931922,0.04059648116066332
Utilization,2,all,all, - , - , ,0.05389604126078629,0.05395528916845191,0.05401371821085236,0.05414283108667524,0.05376735186105968
Utilization,3,all,all, - , - , ,0.06759267933240269,0.06702655958421239,0.06788324374546592,0.06834038399395972,0.06736037852165623
Utilization,4,all,all, - , - , ,0.08066455518309344,0.08034989577325281,0.0800707678921395,0.0805548195590732,0.07991223310144978


Utilization Per Link,0,<13-21>,all, - , - , ,0.049707106190569,0.05154305020714058,0.04816011128566052,0.04878083207056435,0.04946927306344981
Utilization Per Link,0,<16-11>,all, - , - , ,0.01863169382194268,0.019634381255906313,0.01897088569760482,0.019763448465215248,0.0190073393969285
Utilization Per Link,0,<16-18>,all, - , - , ,0.019935750952285784,0.021368897013844323,0.020864718588386694,0.020814428036197253,0.021439740831617454
Utilization Per Link,0,<12-11>,all, - , - , ,0.005392006513094605,0.006575259446421732,0.005611897347494665,0.0057995137769008675,0.005925135892230312
Utilization Per Link,0,<16-17>,all, - , - , ,0.007534933166045313,0.007799188817215398,0.00815015830923691,0.008018710379246676,0.007241135725406842
Utilization Per Link,0,<12-13>,all, - , - , ,0.041775518023968755,0.04436858334955188,0.04164923556275508,0.04172823812767752,0.041549527678916724
Utilization Per Link,0,<23-21>,all, - , - , ,0.00944100417755382,0.0101661378107098,0.00941912153144568,0.009307279792026798,0.010148364948840421
Utilization Per Link,0,<1-2>,all, - , - , ,0.003820248637602432,0.003963391640715885,0.004132666094365914,0.004121835553021545,0.004035078268363234
Utilization Per Link,0,<23-24>,all, - , - , ,0.019866049706665275,0.019656103159927062,0.020167354237333908,0.021102052111709776,0.0196199231565919
Utilization Per Link,0,<1-3>,all, - , - , ,0.026614589125840516,0.02778001272034906,0.028385784490905577,0.027057520470723212,0.02726058117388882
Utilization Per Link,0,<3-1>,all, - , - , ,0.027374499527328535,0.02734341113829938,0.027311136733303636,0.027400287771783126,0.027518854612690675
Utilization Per Link,0,<3-2>,all, - , - , ,0.028251221639879844,0.02783117214869625,0.027723822499030278,0.02641471285381078,0.02713209176722444
Utilization Per Link,0,<12-9>,all, - , - , ,0.08668099733081129,0.08594492020241083,0.0860437809319907,0.08666240772535078,0.08632799032419149
Utilization Per Link,0,<12-18>,all, - , - , ,0.08148176837151754,0.08228013523188972,0.0813509416879804,0.07949752891619669,0.07927836793777593
Utilization Per Link,0,<3-5>,all, - , - , ,0.00987664565144916,0.010244223711282772,0.009887849809540642,0.00997740053105685,0.009304503732691328
Utilization Per Link,0,<5-3>,all, - , - , ,0.010321223516654942,0.010041792943334193,0.010066399516208658,0.009535759467274772,0.010077134481177969
Utilization Per Link,0,<5-4>,all, - , - , ,0.02798038425179334,0.027455804614079076,0.027137787250462245,0.025999177174274805,0.026277291400209846
Utilization Per Link,0,<10-9>,all, - , - , ,0.028846219346050167,0.028736879969971464,0.028684478048711316,0.029472904965803157,0.02889698343574409
Utilization Per Link,0,<10-8>,all, - , - , ,0.05599932488322402,0.052193660331981806,0.052434877731745225,0.052983168999889994,0.054073521694102386
Utilization Per Link,0,<5-6>,all, - , - , ,0.037608248936496065,0.03754198844047526,0.03881371903325516,0.038874679384694945,0.038427273327586144
Utilization Per Link,0,<7-4>,all, - , - , ,0.003391110701773456,0.0034588439428900413,0.003035388457153855,0.0034094961213365703,0.0031156248262238996
Utilization Per Link,0,<3-9>,all, - , - , ,0.05165613878385061,0.05354659174637498,0.05201924647583776,0.05130909661207503,0.04997742225296221
Utilization Per Link,0,<9-3>,all, - , - , ,0.052792837332482224,0.04985236056274872,0.0506079787160074,0.05123341749847387,0.0509441512470085
Utilization Per Link,0,<5-8>,all, - , - , ,0.006446279124728684,0.006991268663460272,0.006340693293666244,0.0068966219832620095,0.00640895654924229
Utilization Per Link,0,<7-6>,all, - , - , ,0.013088602777623373,0.01133194805510775,0.012570522333598044,0.013200822478174048,0.012036415468777708
Utilization Per Link,0,<5-9>,all, - , - , ,0.07896824431407455,0.07611785262470018,0.07808671297197108,0.0799735427209033,0.07843162205277379
Utilization Per Link,0,<9-5>,all, - , - , ,0.059539982205415516,0.06159093831674302,0.06135169761024323,0.06215753246121233,0.06039994804120759
Utilization Per Link,0,<19-18>,all, - , - , ,0.02450148230273099,0.025732401782242214,0.024732711971027665,0.024186032468169156,0.02485473693905453
Utilization Per Link,0,<7-8>,all, - , - , ,0.015786141772789797,0.016609493167158974,0.01576807783740579,0.016130525183505953,0.016389836929318537
Utilization Per Link,0,<15-11>,all, - , - , ,0.018087912021075646,0.018563739017405524,0.01955033052049038,0.02001517057777063,0.018725953852247363
Utilization Per Link,0,<21-18>,all, - , - , ,0.017595954338817086,0.016800168040649845,0.016966636024297516,0.01714162768308857,0.016794589855697723
