Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.0037798343886994643,0.0032343227893111477,0.0038197320341047504,0.003448846974464893,0.003772040118132109
Percentage of cicuits per modulation,0,8QAM,all, ,0.07044325377496347,0.06787206889497219,0.06912545676004872,0.06816831152635836,0.06945622191682017
Percentage of cicuits per modulation,0,16QAM,all, ,0.40079883097905505,0.4022153162719559,0.39911327649208284,0.3994622136921173,0.39972903691141065
Percentage of cicuits per modulation,0,32QAM,all, ,0.33953239162201654,0.3410359574861908,0.3414762484774665,0.3406759350369728,0.33828474516798734
Percentage of cicuits per modulation,0,64QAM,all, ,0.18544568923526547,0.18564233455756998,0.1864652862362972,0.18824469277008662,0.18875795588564967
Percentage of cicuits per modulation,1,4QAM,all, ,0.008900860806933301,0.007785821609069799,0.007814329196909388,0.006819844870481487,0.007901205665457099
Percentage of cicuits per modulation,1,8QAM,all, ,0.08065429134703597,0.07876558627822117,0.0788554592991493,0.07970144885116347,0.07829021811229467
Percentage of cicuits per modulation,1,16QAM,all, ,0.39485858171810034,0.3997990126251293,0.39708694294856783,0.39938533587004243,0.3974794178469702
Percentage of cicuits per modulation,1,32QAM,all, ,0.3292732915617497,0.32879973461861184,0.33026028252556,0.3267769159471194,0.3293924850755004
Percentage of cicuits per modulation,1,64QAM,all, ,0.18631297456618062,0.18484984486896794,0.18598298602981347,0.18731645446119322,0.1869366732997776
Percentage of cicuits per modulation,2,4QAM,all, ,0.012295362361335093,0.011052801313436337,0.01145392531493408,0.011117189636981752,0.011899760636998682
Percentage of cicuits per modulation,2,8QAM,all, ,0.08821775888188438,0.08796309869340448,0.08859200766201147,0.08928920323551248,0.08870108934590396
Percentage of cicuits per modulation,2,16QAM,all, ,0.3976933978400039,0.39854583834178664,0.39563929908231776,0.39683873236684775,0.3956426163841532
Percentage of cicuits per modulation,2,32QAM,all, ,0.3192493769242047,0.31774604942976925,0.3188530437926957,0.31925286233441447,0.31871427873577257
Percentage of cicuits per modulation,2,64QAM,all, ,0.18254410399257195,0.18469221222160329,0.18546172414804102,0.1835020124262436,0.1850422548971716
Percentage of cicuits per modulation,3,4QAM,all, ,0.014423877788991995,0.015432764947118498,0.015625,0.015433036896135857,0.012930865456256617
Percentage of cicuits per modulation,3,8QAM,all, ,0.09671445229439606,0.09542216902458646,0.09657308657465495,0.09741246605026033,0.09524136308380063
Percentage of cicuits per modulation,3,16QAM,all, ,0.3958629339656845,0.3940603967584326,0.3959771016311167,0.3940228848209121,0.39845496255048823
Percentage of cicuits per modulation,3,32QAM,all, ,0.31034854438380055,0.3117850205050723,0.3078634723964868,0.3087685926913687,0.31062507352652835
Percentage of cicuits per modulation,3,64QAM,all, ,0.1826501915671269,0.18329964876479013,0.18396133939774154,0.1843630195413231,0.18274773538292616
Percentage of cicuits per modulation,4,4QAM,all, ,0.015434381687821139,0.015596809653853358,0.016402670248064466,0.014709509387054448,0.013910660238778306
Percentage of cicuits per modulation,4,8QAM,all, ,0.10290245273528803,0.10130039139907918,0.09899865697582556,0.10274952398804298,0.10088432758569696
Percentage of cicuits per modulation,4,16QAM,all, ,0.39970610570332454,0.394682099161006,0.3949083583504503,0.3963181831634817,0.39607425591277
Percentage of cicuits per modulation,4,32QAM,all, ,0.3008570273282247,0.30387159744062464,0.3062687628377311,0.3028027978650987,0.30541342561099444
Percentage of cicuits per modulation,4,64QAM,all, ,0.18110003254534157,0.1845491023454368,0.18342155158792858,0.18341998559632214,0.18371733065176027


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,9.74184120798831E-5,1.3638710557336165E-4,7.79537149817296E-5,3.8970022310337776E-5,8.772186321237464E-5
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,2.922552362396493E-4,1.948387222476595E-4,4.287454323995128E-4,2.727901561723644E-4,3.606343265397624E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.001198246468582562,0.0010618710362497443,0.0013057247259439708,0.0010619331079567043,0.0010526623585484956
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.0015294690696541647,0.0012469678223850208,0.001412911084043849,0.001539315881258342,0.0016374747799643265
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,6.624452021432051E-4,5.942581028553614E-4,5.943970767356882E-4,5.358378067671444E-4,6.335467898671501E-4
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,3.994154895275207E-4,3.020000194838722E-4,3.995127892813642E-4,3.604727063706244E-4,4.5810306344240087E-4
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.012128592303945446,0.010725871659733656,0.011556638246041412,0.01208070691620471,0.011589032817723716
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.022640038967364832,0.0226012917807285,0.022421437271619975,0.021589392359927125,0.0224860376034387
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.022581587920116903,0.021217936852770118,0.021827040194884288,0.021482224798573698,0.022729709445695294
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.012693619094008768,0.013024968582256038,0.01292082825822168,0.012655514745282192,0.012193338986520074
Percentage of cicuits per modulation and bandwidth,0,16QAM,100.0, ,0.1237506088650755,0.1243947822190182,0.1234884287454324,0.12428514365324474,0.12387301772956325
Percentage of cicuits per modulation and bandwidth,0,16QAM,200.0, ,0.10696541646371165,0.10738536176679753,0.10552984165651644,0.10566721549448087,0.10689396376112362
Percentage of cicuits per modulation and bandwidth,0,16QAM,400.0, ,0.05461276181198246,0.05543161647945913,0.055376370280146164,0.05519129409701587,0.0535980584227609
Percentage of cicuits per modulation and bandwidth,0,16QAM,300.0, ,0.08613735996103264,0.08562187649173397,0.08533008526187576,0.08571456407158794,0.08639628839049875
Percentage of cicuits per modulation and bandwidth,0,16QAM,500.0, ,0.0293326838772528,0.029381679314947052,0.02938855054811206,0.028603996375787925,0.028967708607464157
