Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,9.244842351109381E-4,0.001050992604126119,0.001138575321136629,8.563643441027637E-4,0.00129429052443095
Percentage of cicuits per modulation,0,8QAM,all, ,0.06783768003114052,0.06772090307512652,0.0694433631763332,0.06835344492020241,0.06878229644118763
Percentage of cicuits per modulation,0,16QAM,all, ,0.25858310626702996,0.2590307512650837,0.25833982094200075,0.26027637212923316,0.25868293774754525
Percentage of cicuits per modulation,0,32QAM,all, ,0.2117458154924095,0.2124367458154924,0.21209614636045154,0.21148306734137798,0.21241935012991564
Percentage of cicuits per modulation,0,64QAM,all, ,0.46090891397430905,0.45976060724017126,0.45898209420007785,0.4590307512650837,0.4588211251569206
Percentage of cicuits per modulation,1,4QAM,all, ,0.0025983125565643885,0.002364802397890168,0.002734527053328143,0.0026567016027793187,0.002666433110481807
Percentage of cicuits per modulation,1,8QAM,all, ,0.07785206161990678,0.07769786973150247,0.0778707668353445,0.07811481232787396,0.07767689448126198
Percentage of cicuits per modulation,1,16QAM,all, ,0.2715771854533423,0.2719425440602587,0.27348189957181784,0.27137282379159006,0.2730563746241205
Percentage of cicuits per modulation,1,32QAM,all, ,0.21977636995299682,0.2182138443123096,0.22071817827948617,0.22057435358460087,0.21968878638367442
Percentage of cicuits per modulation,1,64QAM,all, ,0.4281960704171897,0.4297809394980391,0.42519462826002336,0.42728130869315584,0.4269115114004613
Percentage of cicuits per modulation,2,4QAM,all, ,0.005342649720703011,0.004875675149627755,0.004856305898611233,0.005781134425974228,0.004963455343500307
Percentage of cicuits per modulation,2,8QAM,all, ,0.08569649078417252,0.0842976010899713,0.08560334004846573,0.08397243741970646,0.08488481863923465
Percentage of cicuits per modulation,2,16QAM,all, ,0.28261546546254307,0.2843267967495499,0.28159761758780766,0.28213687857671194,0.28312133215248514
Percentage of cicuits per modulation,2,32QAM,all, ,0.220683547752973,0.22230548391805752,0.2238669430576236,0.22432553431696967,0.2244552364453874
Percentage of cicuits per modulation,2,64QAM,all, ,0.4056618462796084,0.40419444309279356,0.4040757934074918,0.4037840152606377,0.40257515741939254
Percentage of cicuits per modulation,3,4QAM,all, ,0.009378926147043642,0.008842404588701589,0.009341060731505382,0.009430010423668547,0.008697854269545823
Percentage of cicuits per modulation,3,8QAM,all, ,0.0892604965084683,0.09030354377866721,0.08872546632250523,0.08967277474160018,0.09050443658748016
Percentage of cicuits per modulation,3,16QAM,all, ,0.28698734867594494,0.28842015055459796,0.2868747869283592,0.28748867521991994,0.2886655173421383
Percentage of cicuits per modulation,3,32QAM,all, ,0.22402290678535602,0.22496518546651476,0.22706862124385135,0.22554091046360972,0.22507280678685873
Percentage of cicuits per modulation,3,64QAM,all, ,0.3903503218831871,0.3874687156115185,0.3879900647737788,0.38786762915120165,0.38705938501397696
Percentage of cicuits per modulation,4,4QAM,all, ,0.0108264729778674,0.011434440260184869,0.011263002358282858,0.01150651155054157,0.011304356336801307
