Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.023736587482007854,0.023750722884759184,0.023932891662700746,0.023904897483120198,0.023826331781049
Utilization,1,all,all, - , - , ,0.03628683181200513,0.03609611763702176,0.03597409044629074,0.036046226212191695,0.03623087270164072
Utilization,2,all,all, - , - , ,0.04934763014835412,0.04877763682900225,0.049478683750011535,0.049498640522008044,0.049296735727233976
Utilization,3,all,all, - , - , ,0.06161749061654222,0.06264299105081868,0.06287826528712782,0.062292889374121155,0.06253584260659886
Utilization,4,all,all, - , - , ,0.07398905531257588,0.0743376321621253,0.07527353297534517,0.07464988953350872,0.07396251902636773


Utilization Per Link,0,<13-21>,all, - , - , ,0.04276548945531556,0.04418552417561141,0.0441529152532928,0.04256588253489135,0.042720942174556374
Utilization Per Link,0,<16-11>,all, - , - , ,0.015877999360506795,0.016944318940107953,0.016420390959519995,0.01620833304370768,0.016287218310350064
Utilization Per Link,0,<16-18>,all, - , - , ,0.01881097338458636,0.018770800895289506,0.018478350212699297,0.01863481308735963,0.018797136531721943
Utilization Per Link,0,<12-11>,all, - , - , ,0.005245783343990505,0.005130101171939656,0.005150206966300052,0.005193490032251732,0.0046845979536222215
Utilization Per Link,0,<16-17>,all, - , - , ,0.00683565728743811,0.006750689887672476,0.0077075918923435625,0.007138638749097738,0.007381467914142381
Utilization Per Link,0,<12-13>,all, - , - , ,0.03514230019323736,0.03755732410471209,0.037085407051105544,0.03582090985236004,0.03681139392064585
Utilization Per Link,0,<23-21>,all, - , - , ,0.009296562204582188,0.009167030146526561,0.008772030355058219,0.008618916997998787,0.009259947763165204
Utilization Per Link,0,<1-2>,all, - , - , ,0.004071219172273506,0.0037211489670796074,0.003970290517433347,0.004094205291109019,0.004049123651504035
Utilization Per Link,0,<23-24>,all, - , - , ,0.018630703303120902,0.01780589654117742,0.01713820865539677,0.018526981211423082,0.018754883084024895
Utilization Per Link,0,<1-3>,all, - , - , ,0.023929301284547514,0.025595662396432142,0.024712380268866244,0.025126838541957127,0.0252899917630524
Utilization Per Link,0,<3-1>,all, - , - , ,0.023984518364568774,0.024492932561308838,0.022971747622753367,0.024161160888062833,0.024770694892400375
Utilization Per Link,0,<3-2>,all, - , - , ,0.02411957213062424,0.024499379622422233,0.024387789857086842,0.024487363065118343,0.02378767447033119
Utilization Per Link,0,<12-9>,all, - , - , ,0.07735461529639005,0.07689568359700734,0.07826629664127277,0.07870337176083185,0.07922099170049425
Utilization Per Link,0,<12-18>,all, - , - , ,0.07271535530084028,0.072042992861313,0.07403678561001628,0.07546591746371568,0.07292138756047693
Utilization Per Link,0,<3-5>,all, - , - , ,0.008396584621588762,0.009622073625090806,0.009126879379136092,0.00899065697464307,0.009084326169160441
Utilization Per Link,0,<5-3>,all, - , - , ,0.008609989295446013,0.009793090175443797,0.008243996934604298,0.009148492673636028,0.008305209260134316
Utilization Per Link,0,<5-4>,all, - , - , ,0.024993943933160755,0.023872659247623804,0.02341478323277419,0.023814388067896625,0.023947269643555258
Utilization Per Link,0,<10-9>,all, - , - , ,0.02549663223599904,0.026405003162712107,0.02577899961074343,0.024603722960576318,0.025674877836012827
Utilization Per Link,0,<10-8>,all, - , - , ,0.04654565683561934,0.045438061293998154,0.046977097293279514,0.04625725511594135,0.0454128682297193
Utilization Per Link,0,<5-6>,all, - , - , ,0.033682062572984096,0.034570375493523084,0.03434912921231562,0.03330357142857359,0.03611701415920508
Utilization Per Link,0,<7-4>,all, - , - , ,0.002849731343489942,0.0027447146263128884,0.0028821882124773542,0.003229973273368525,0.0030191839167546574
Utilization Per Link,0,<3-9>,all, - , - , ,0.04631231579825446,0.04674031116192911,0.04641058134766029,0.04732061617221655,0.04777959565979398
Utilization Per Link,0,<9-3>,all, - , - , ,0.045841884522884936,0.04560129271395325,0.045582038418229366,0.04601437816271098,0.04739293707946533
Utilization Per Link,0,<5-8>,all, - , - , ,0.00589730578879859,0.006094940360341582,0.006723176924040433,0.006287461595672988,0.006381235055328636
Utilization Per Link,0,<7-6>,all, - , - , ,0.011620749457822915,0.010031118799698532,0.010903235868599589,0.011176393156035351,0.010759732281877625
Utilization Per Link,0,<5-9>,all, - , - , ,0.07021678025774358,0.06962991957682597,0.06960969648418085,0.07030428912028011,0.0685225890424265
Utilization Per Link,0,<9-5>,all, - , - , ,0.054902277498191154,0.05455661249513699,0.05412719217455199,0.05348845089807097,0.05650230425957918
