Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.03128970061881773,0.03128946976044251,0.03118941260859782,0.030972549858134427,0.03112695450661385
Utilization,1,all,all, - , - , ,0.04678073400880015,0.04716722618923701,0.04663406644995133,0.046726948099157846,0.04759646980465393
Utilization,2,all,all, - , - , ,0.06261251476483327,0.06266015792208122,0.06215614534083589,0.0615520411557945,0.0632228563693553
Utilization,3,all,all, - , - , ,0.0777043415882767,0.07848038504994682,0.07782280224443247,0.07812394517423846,0.07800304383484265
Utilization,4,all,all, - , - , ,0.09220256580746916,0.09277478481372589,0.09211329186342337,0.09303243422769046,0.09220726314395458


Utilization Per Link,0,<13-21>,all, - , - , ,0.054734428001446005,0.055470778825834795,0.054940864288491584,0.05445405904186835,0.055414219332148004
Utilization Per Link,0,<16-11>,all, - , - , ,0.02097608244592389,0.022189858998778345,0.021578126737751627,0.021792917269088958,0.02175755835372362
Utilization Per Link,0,<16-18>,all, - , - , ,0.024183551826726303,0.023885105898626323,0.024182070392871968,0.024728345868320793,0.02373881756381198
Utilization Per Link,0,<12-11>,all, - , - , ,0.006529152532948446,0.007138912445087026,0.007556694169494963,0.006975337819052201,0.0066543488989597955
Utilization Per Link,0,<16-17>,all, - , - , ,0.008752363343157881,0.00888360274286838,0.009345101971306717,0.008805860048379148,0.009612424755324138
Utilization Per Link,0,<12-13>,all, - , - , ,0.047314642648612286,0.047504131506146643,0.048335754601566104,0.04697263995857124,0.04791004003781293
Utilization Per Link,0,<23-21>,all, - , - , ,0.012850456855087483,0.012023377981983526,0.011312876223380574,0.01237035064366539,0.012479594443365544
Utilization Per Link,0,<1-2>,all, - , - , ,0.005984858095144598,0.005069258118778144,0.005104686544236141,0.005427491415503927,0.005577915600844195
Utilization Per Link,0,<23-24>,all, - , - , ,0.025008097925817336,0.023686267933601245,0.02320073124617589,0.0240318460490457,0.024051091656008255
Utilization Per Link,0,<1-3>,all, - , - , ,0.02978409730717948,0.03155072238364011,0.03164749781043134,0.03056911822971537,0.031218655292502093
