Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.015937652216268874,0.018155417389440036,0.018801387211160037,0.01827088831968211,0.017338112678251385
Percentage of cicuits per modulation,0,8QAM,all, ,0.22735509011203117,0.22426764379129555,0.22331761680240034,0.22602919835990534,0.22743123198005144
Percentage of cicuits per modulation,0,16QAM,all, ,0.2385874330248417,0.23598144502699436,0.23495889023107197,0.23646970597115224,0.23918803085794435
Percentage of cicuits per modulation,0,32QAM,all, ,0.20404286410131514,0.20374412848149376,0.20266531582433855,0.20397946959883909,0.20038182809943114
Percentage of cicuits per modulation,0,64QAM,all, ,0.3140769605455431,0.3178513653107763,0.32025678993102913,0.31525073775042123,0.31566079638432165
Percentage of cicuits per modulation,1,4QAM,all, ,0.02235235654639527,0.021526857410150462,0.021209641277449776,0.022302550811621878,0.022192969626054312
Percentage of cicuits per modulation,1,8QAM,all, ,0.25996550682555614,0.26089498713650894,0.25918240096646594,0.2577313560808309,0.25767636877772904
Percentage of cicuits per modulation,1,16QAM,all, ,0.23686287501583372,0.2388418960006237,0.23774867987763293,0.23773798156556306,0.238418409633855
Percentage of cicuits per modulation,1,32QAM,all, ,0.19586081906673553,0.19826342870507524,0.19927515052317765,0.1975173918974219,0.19601189605577496
Percentage of cicuits per modulation,1,64QAM,all, ,0.28495844254547936,0.2804728307476417,0.28258412735527366,0.28471071964456224,0.2857003559065867
Percentage of cicuits per modulation,2,4QAM,all, ,0.024354588778762096,0.022382748905721443,0.023813701407572035,0.02214252300015593,0.022372716199756396
Percentage of cicuits per modulation,2,8QAM,all, ,0.29187498172674914,0.2892794821552169,0.29203220649588646,0.28531888351785434,0.2900462850182704
Percentage of cicuits per modulation,2,16QAM,all, ,0.23971581440224543,0.24269099913237602,0.24002807345888408,0.24232028691719945,0.23949330085261875
Percentage of cicuits per modulation,2,32QAM,all, ,0.19687356859534738,0.19420154222599167,0.1954127188365111,0.19523818805551224,0.19428989037758831
Percentage of cicuits per modulation,2,64QAM,all, ,0.24718104649689598,0.25144522758069393,0.24871329980114634,0.25498011850927804,0.2537978075517661
Percentage of cicuits per modulation,3,4QAM,all, ,0.021935810942557425,0.023016306467972224,0.0214691028215978,0.02278651553759189,0.02140648923824106
Percentage of cicuits per modulation,3,8QAM,all, ,0.3173965604648442,0.3184345010532886,0.32307002320457073,0.31226508117818197,0.3158310496494017
Percentage of cicuits per modulation,3,16QAM,all, ,0.24158639784736574,0.24084224077397207,0.2397285650215471,0.24123051089047048,0.24126429943728728
Percentage of cicuits per modulation,3,32QAM,all, ,0.1924014350894981,0.19182531013497697,0.19253943802039664,0.1920452215681106,0.19276567940003317
Percentage of cicuits per modulation,3,64QAM,all, ,0.2266797956557345,0.22588164156979013,0.22319287093188775,0.23167267082564508,0.2287324822750368
Percentage of cicuits per modulation,4,4QAM,all, ,0.022417573811574908,0.024126586244712516,0.02263382542976857,0.02085759868453249,0.01926582129627815
Percentage of cicuits per modulation,4,8QAM,all, ,0.3371740151930457,0.3353928403571988,0.33381955593844226,0.33523867317875283,0.33664229857123257
Percentage of cicuits per modulation,4,16QAM,all, ,0.24010298378886366,0.23794649851167163,0.23888867133962485,0.23994558036194932,0.23955863042157458
Percentage of cicuits per modulation,4,32QAM,all, ,0.1884544600203618,0.18737270875763748,0.18940165250420957,0.19113429709598803,0.19012014189679163
Percentage of cicuits per modulation,4,64QAM,all, ,0.21185096718615395,0.21516136612877956,0.21525629478795474,0.21282385067877732,0.21441310781412304


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.00495859717486605,0.005934862689301655,0.005981373962514126,0.005746174897981048,0.005746902516948492
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.0029030686799805163,0.0035960005457345004,0.003321903129018431,0.003584054851622077,0.002980596898620743
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.002864101315148563,0.002796889313349056,0.003156295055137747,0.003291876466978973,0.0030682615132860596
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.0035362883584997566,0.003664217358255209,0.0043934847835405055,0.0036717083670150083,0.003779318943349178
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0016755966877739894,0.002163447482799618,0.0019483302809492264,0.0019770737360850043,0.0017630328060469103
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.15904529956161714,0.1536729880912936,0.15562288119081946,0.15780554554574053,0.15939375048702564
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.009059912323429129,0.010203286101311711,0.009907259478626817,0.00990484723940123,0.00924374659082054
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.02431563565513882,0.024119515855536282,0.023604021353699878,0.023384010050936432,0.023747370061560042
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.022094495859717487,0.022872122712300467,0.02193819896348829,0.021932857407209013,0.02245188186706148
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.012839746712128593,0.01339973103085349,0.012245255815765889,0.013001938116618133,0.01259448297358373
Percentage of cicuits per modulation and bandwidth,0,16QAM,100.0, ,9.74184120798831E-6,4.872629465764906E-5,1.9483302809492267E-5,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,16QAM,200.0, ,0.08185094982951778,0.0796674917652562,0.0803686240891556,0.080290620099925,0.08177160445725863
Percentage of cicuits per modulation and bandwidth,0,16QAM,400.0, ,0.05319045299561617,0.054134913364648096,0.05252698437439115,0.052553152117806326,0.052423439569858954
Percentage of cicuits per modulation and bandwidth,0,16QAM,300.0, ,0.07521675596687774,0.0739470247724482,0.07447492498928418,0.07626829767133828,0.07634613886074963
Percentage of cicuits per modulation and bandwidth,0,16QAM,500.0, ,0.028319532391622017,0.028183288829984214,0.027568873475431556,0.027357636082082647,0.028646847970077143
Percentage of cicuits per modulation and bandwidth,0,32QAM,100.0, ,0.0261665854846566,0.025941879275732355,0.024188520437984647,0.026695365076891613,0.02593898542819294
Percentage of cicuits per modulation and bandwidth,0,32QAM,200.0, ,0.06910862152946907,0.06901592375309412,0.06906830845965008,0.06798991010645032,0.0672972025247409
Percentage of cicuits per modulation and bandwidth,0,32QAM,400.0, ,0.03338528981977594,0.03359190753698326,0.0335112808323267,0.03320120377494473,0.03251383152809164
Percentage of cicuits per modulation and bandwidth,0,32QAM,300.0, ,0.05943497320993668,0.05889059972323465,0.05954097338580836,0.06014005083903893,0.05869632977479935
Percentage of cicuits per modulation and bandwidth,0,32QAM,500.0, ,0.015947394057476864,0.016303818192449374,0.016356232708568758,0.015952939801513483,0.015935478843606327
Percentage of cicuits per modulation and bandwidth,0,64QAM,100.0, ,0.13718460789089137,0.142699826534391,0.1438257413396719,0.139495700108106,0.1392893321904465
Percentage of cicuits per modulation and bandwidth,0,64QAM,200.0, ,0.10255236239649294,0.10278324595084491,0.1027744223200717,0.1038304586226711,0.10414556222239539
Percentage of cicuits per modulation and bandwidth,0,64QAM,400.0, ,0.023019970774476376,0.02250180287290233,0.022892880801153412,0.022098425158506775,0.022208369048546714
Percentage of cicuits per modulation and bandwidth,0,64QAM,300.0, ,0.03930832927423283,0.038932309431461594,0.03953162140045981,0.03826562910875853,0.03883542429673498
Percentage of cicuits per modulation and bandwidth,0,64QAM,500.0, ,0.012011690209449586,0.010934180521176447,0.01123212406967229,0.01156052475237882,0.011182108626198083
