Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.025839060978456688,0.026196230356528283,0.02624409467306981,0.026223017101341922,0.026323554610361365
Utilization,1,all,all, - , - , ,0.04024528773096698,0.04017437157420371,0.04069575101977782,0.039983698317225314,0.0401745583825773
Utilization,2,all,all, - , - , ,0.05548008863183426,0.054555988470297107,0.05483258155675806,0.05497800945159458,0.05512564676716706
Utilization,3,all,all, - , - , ,0.0690466802909139,0.07003134975910627,0.06957904657451033,0.06816011815584172,0.06943105175681104
Utilization,4,all,all, - , - , ,0.08160953120574688,0.08273644479435734,0.08110293088902275,0.08168555291924645,0.08213722637068982


Utilization Per Link,0,<13-21>,all, - , - , ,0.04550609429739447,0.04702015879580504,0.04682673827364728,0.04614953184952557,0.0474128560654504
Utilization Per Link,0,<16-11>,all, - , - , ,0.018617570239949484,0.019796730766558416,0.019147958314791987,0.01847642565200436,0.018710987460377988
Utilization Per Link,0,<16-18>,all, - , - , ,0.02101845753628365,0.02122436380887377,0.02154071727464324,0.021373454269307802,0.02064047902880534
Utilization Per Link,0,<12-11>,all, - , - , ,0.005490684778679643,0.005596479140020897,0.005737454297114081,0.005899994960517724,0.006412727471779787
Utilization Per Link,0,<16-17>,all, - , - , ,0.007449540016961265,0.007193134661902804,0.007399223398489149,0.007574288911750031,0.007345409553466704
Utilization Per Link,0,<12-13>,all, - , - , ,0.04094268284630279,0.04101339198826982,0.040271471667688866,0.0407208544180592,0.040398331931548105
Utilization Per Link,0,<23-21>,all, - , - , ,0.010005295800200683,0.009815780876382435,0.010087248199686776,0.010086044806205056,0.010313872824334061
Utilization Per Link,0,<1-2>,all, - , - , ,0.004259561113273437,0.004271690624478737,0.0037286560571090145,0.0042215347480951135,0.0038696876911527623
Utilization Per Link,0,<23-24>,all, - , - , ,0.01926370565256139,0.01957567998248247,0.01903031682699991,0.01818884502029304,0.019040613009506987
Utilization Per Link,0,<1-3>,all, - , - , ,0.025773217239891635,0.027172181713285122,0.027462373317853533,0.02592694749902628,0.02756702076266813
Utilization Per Link,0,<3-1>,all, - , - , ,0.02443118153256097,0.025960864079963217,0.025098022264084537,0.026320491922925897,0.025508735680920373
Utilization Per Link,0,<3-2>,all, - , - , ,0.025792397681139313,0.02647870123866857,0.027196514590172284,0.026483610388980394,0.027416613954845973
Utilization Per Link,0,<12-9>,all, - , - , ,0.08233446605822219,0.08633706139131604,0.08729981093255348,0.08617715776706017,0.08456201256047723
Utilization Per Link,0,<12-18>,all, - , - , ,0.08175416539231334,0.08088518496635683,0.08239073882277446,0.08344621917227271,0.08303256895401412
Utilization Per Link,0,<3-5>,all, - , - , ,0.009678602708113378,0.009335244571261033,0.009572030702607197,0.009520150107043986,0.009169940881667032
Utilization Per Link,0,<5-3>,all, - , - , ,0.009442533399598947,0.009418917345548006,0.009720799678863648,0.009678993702385794,0.008969790913641387
Utilization Per Link,0,<5-4>,all, - , - , ,0.024597110812989542,0.02637547440638255,0.027546706438028624,0.027351604640491974,0.025315375980091773
Utilization Per Link,0,<10-9>,all, - , - , ,0.02751589174497931,0.027987144108326117,0.028628227006063347,0.028186251424956073,0.028907305684537987
Utilization Per Link,0,<10-8>,all, - , - , ,0.05051787191375235,0.051445210407048705,0.050570769094423026,0.05212594012400645,0.0523384194447521
Utilization Per Link,0,<5-6>,all, - , - , ,0.03745120825918958,0.03624555135405752,0.03683988002558575,0.03725838726158356,0.036698470430407824
Utilization Per Link,0,<7-4>,all, - , - , ,0.003548533684590339,0.003108791115218935,0.0030396937385297616,0.0029056261469164943,0.002992074980536146
Utilization Per Link,0,<3-9>,all, - , - , ,0.04917697008980254,0.05137732511260565,0.051259913876996584,0.05057455305010273,0.05151346062948578
Utilization Per Link,0,<9-3>,all, - , - , ,0.049238951370739414,0.050699918846964835,0.05095053314241445,0.05102778926625037,0.050766531237834776
Utilization Per Link,0,<5-8>,all, - , - , ,0.0069379109784244684,0.0068636741992436625,0.007222980558028019,0.00748992538091655,0.006830144268197412
Utilization Per Link,0,<7-6>,all, - , - , ,0.012144746948509852,0.011539457404216599,0.011994657280489374,0.011852904479231733,0.01205631707723909
Utilization Per Link,0,<5-9>,all, - , - , ,0.07707195684813722,0.07619679436829281,0.07729528843213293,0.07718653120307807,0.07788707564088555
Utilization Per Link,0,<9-5>,all, - , - , ,0.05777638950675458,0.06001832459823058,0.062230526747484353,0.06080515278318444,0.05925542960713225
Utilization Per Link,0,<19-18>,all, - , - , ,0.0235654116040188,0.02455257656536826,0.024825238593391943,0.026660678661791386,0.02489086046543802
Utilization Per Link,0,<7-8>,all, - , - , ,0.014744241957682898,0.014924142766780602,0.015604477145081513,0.014078843560587757,0.01542282989490246
Utilization Per Link,0,<15-11>,all, - , - , ,0.015953356989936024,0.017339896534227395,0.01766251025273913,0.0184054906022355,0.01776828723655966
Utilization Per Link,0,<21-18>,all, - , - , ,0.016289677229885797,0.01631344968164837,0.01695248637602399,0.015863497817387027,0.01661282965161607
Utilization Per Link,0,<15-17>,all, - , - , ,0.012653943133793276,0.013634013721298533,0.012419998227494816,0.013179278693771904,0.013736545452651646
Utilization Per Link,0,<19-17>,all, - , - , ,0.03359785109548027,0.03216151625841361,0.032783657655837725,0.03257131735528004,0.03200168648862863
Utilization Per Link,0,<11-12>,all, - , - , ,0.014666868535565121,0.013667826037094603,0.013711921502255453,0.015022277984765164,0.014110848613974694
Utilization Per Link,0,<21-13>,all, - , - , ,0.03645268708641353,0.036059989816772144,0.03496440214369389,0.03582935532864535,0.03670697238364129
Utilization Per Link,0,<9-10>,all, - , - , ,0.044538748401267876,0.045807902776232375,0.04534485260384712,0.04390554186592916,0.04516526893455464
Utilization Per Link,0,<9-11>,all, - , - , ,0.02055843539732043,0.01938620850247543,0.019337160443193373,0.019849080555245008,0.01903084249708012
Utilization Per Link,0,<9-12>,all, - , - , ,0.08327646683673286,0.0850782292651402,0.08552741217399379,0.0865495537452033,0.08674809629233118
Utilization Per Link,0,<22-20>,all, - , - , ,0.029123529861535654,0.029401613676807305,0.030390525079242184,0.02882783392649091,0.02866939435856105
Utilization Per Link,0,<22-21>,all, - , - , ,0.007630135926987025,0.007447684966355295,0.007264564971083835,0.007453688900628456,0.007459214953011505
Utilization Per Link,0,<22-24>,all, - , - , ,0.011553741728298357,0.011836539196744298,0.010938703393481288,0.012460240226882018,0.01253634074542761
Utilization Per Link,0,<11-15>,all, - , - , ,0.017606637171216858,0.018360222154258584,0.017487705402325315,0.01667028408775064,0.01687365324195249
Utilization Per Link,0,<11-16>,all, - , - , ,0.010965755852751242,0.010723521867875183,0.010963014548461828,0.010520209190623776,0.010779512247678391
Utilization Per Link,0,<20-19>,all, - , - , ,0.03376784671634277,0.033439394150031304,0.0340897914002066,0.032833492048045414,0.0342280382861574
Utilization Per Link,0,<20-18>,all, - , - , ,0.0346932041719947,0.03615693467441305,0.03601837064866924,0.03453950432352951,0.03452402963910335
Utilization Per Link,0,<18-19>,all, - , - , ,0.0260688523536112,0.024229471931825636,0.02495381923205176,0.025161380713730593,0.02342862877439812
Utilization Per Link,0,<14-10>,all, - , - , ,0.038786297301616125,0.03970824441834186,0.04167403328838205,0.04123963430740055,0.041844615400656496
Utilization Per Link,0,<14-13>,all, - , - , ,0.017971204575152264,0.019451191750540275,0.017945968067061887,0.01835938803313765,0.018474609700825876
Utilization Per Link,0,<18-16>,all, - , - , ,0.028059308617861135,0.029054554127507782,0.029731769240392083,0.029218723933715555,0.03060915604320807
Utilization Per Link,0,<18-12>,all, - , - , ,0.08441358244591866,0.08553570125257258,0.08671966666434854,0.08545408337040594,0.08301820643107183
Utilization Per Link,0,<8-10>,all, - , - , ,0.033903295821054544,0.0346273216371034,0.03494347526135977,0.034023656891229236,0.034555287458992875
Utilization Per Link,0,<19-20>,all, - , - , ,0.03482199768531626,0.03387245071734155,0.03250164217594431,0.034286009703606096,0.0357433409331075
Utilization Per Link,0,<11-3>,all, - , - , ,0.015887465766279477,0.01721861445531992,0.017282098892007228,0.016028223704333773,0.01697531609715142
Utilization Per Link,0,<2-1>,all, - , - , ,0.004020398605627677,0.003932546537007312,0.003961553967635452,0.004014051465272222,0.0035030002293830777
Utilization Per Link,0,<2-3>,all, - , - , ,0.02552232055969682,0.026324636462214123,0.025059287764833477,0.025932356253127578,0.025121229946338527
Utilization Per Link,0,<10-14>,all, - , - , ,0.040508735680921316,0.0414785144302964,0.0410520482886616,0.040075088277817465,0.04126167769559807
Utilization Per Link,0,<21-23>,all, - , - , ,0.008095636330145402,0.008147282329145402,0.00829085542595815,0.008694865463215308,0.009174215752378739
Utilization Per Link,0,<2-4>,all, - , - , ,0.0060187095103711565,0.006114029569593817,0.005533898334538351,0.005856594596286131,0.006168833933436908
Utilization Per Link,0,<4-2>,all, - , - , ,0.005932547405884186,0.005611536763888105,0.005730755261913457,0.005645692285770365,0.005858992694488434
Utilization Per Link,0,<10-13>,all, - , - , ,0.030841680336986355,0.030838009335204163,0.03285579175471402,0.030476096347940285,0.03252663105433095
Utilization Per Link,0,<21-22>,all, - , - , ,0.008609515757939465,0.0085342537048881,0.00852416605266097,0.008798253037591065,0.008794369161153082
Utilization Per Link,0,<11-9>,all, - , - , ,0.01901296537007196,0.019590711540065236,0.019190850386476284,0.02013433259884341,0.02004527713674004
Utilization Per Link,0,<21-20>,all, - , - , ,0.031122627099205595,0.03109798577128444,0.030716301506979272,0.0308495523550034,0.03231936064616639
Utilization Per Link,0,<4-5>,all, - , - , ,0.025912302591340985,0.026524365025300346,0.027274092198186706,0.026286805594169422,0.027489286756937393
Utilization Per Link,0,<4-6>,all, - , - , ,0.003294878322581595,0.0035948447839621502,0.0035478081729958355,0.003672122629705474,0.0031249218011452458
Utilization Per Link,0,<6-4>,all, - , - , ,0.003686989100816496,0.00321707915114231,0.003137207710059009,0.0031631784185062748,0.0032833744022132687
Utilization Per Link,0,<4-7>,all, - , - , ,0.003124739337151385,0.0030008897291885902,0.002965096375742886,0.003217257270755575,0.0027788875257183715
Utilization Per Link,0,<6-5>,all, - , - , ,0.038411816020686426,0.03711411906383729,0.037590380498246215,0.03836105627537309,0.03709445205193858
Utilization Per Link,0,<6-7>,all, - , - , ,0.01224740901128836,0.01212284258049477,0.012333970798814058,0.01138682192904519,0.012232599017129068
Utilization Per Link,0,<8-5>,all, - , - , ,0.022447419959125334,0.021843281675750538,0.022316562864924526,0.02349515862203345,0.02239498328282466
Utilization Per Link,0,<13-10>,all, - , - , ,0.03301012588277723,0.032269587075293094,0.03069231618056114,0.03208361716621095,0.03322998196213308
Utilization Per Link,0,<17-16>,all, - , - , ,0.006683590926152491,0.0068231150600558755,0.007354849892955544,0.006989509189235434,0.007302560925596576
Utilization Per Link,0,<14-23>,all, - , - , ,0.03530463232636018,0.03647439161290977,0.03551184191320103,0.034610378551966,0.03510828369154229
Utilization Per Link,0,<8-7>,all, - , - , ,0.01439263384168654,0.015058779472277923,0.014495339348274088,0.015967945420674458,0.015490497970305422
Utilization Per Link,0,<17-19>,all, - , - , ,0.03342527056803651,0.03347634745315007,0.03070285130401033,0.03261643374993193,0.03369937927487173
Utilization Per Link,0,<13-14>,all, - , - , ,0.018469761371851075,0.018590065965074315,0.01919475598481844,0.01901114941889459,0.017632890264414936
