Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.22435394194887456,0.22397703571505365,0.22282234463763126,0.22414738811989804,0.22563694780842672
Percentage of cicuits per modulation,0,8QAM,all, ,0.1055201264692914,0.10615606252822156,0.10804355310724738,0.1061207369405995,0.10583380793243141
Percentage of cicuits per modulation,0,16QAM,all, ,0.22855883080430597,0.22871825746661792,0.22747030469960405,0.23001968186364663,0.2284523054770527
Percentage of cicuits per modulation,0,32QAM,all, ,0.2235043608246314,0.22366525469284193,0.22476975383026337,0.22337301971412898,0.22446567305315868
Percentage of cicuits per modulation,0,64QAM,all, ,0.21806273995289663,0.21748338959726493,0.21689404372525392,0.21633917336172684,0.2156112657289305
Percentage of cicuits per modulation,1,4QAM,all, ,0.22369991291539892,0.2267535478884428,0.22466789905850995,0.226580105161498,0.226955464977469
Percentage of cicuits per modulation,1,8QAM,all, ,0.10551213271263157,0.10407497262597419,0.10634753449980654,0.1051507672497049,0.1030080767452115
Percentage of cicuits per modulation,1,16QAM,all, ,0.2309677141904895,0.23264701462095025,0.22880572632302995,0.23009979611546302,0.23159072088446275
Percentage of cicuits per modulation,1,32QAM,all, ,0.22306559298162623,0.220194516606909,0.2237221099694768,0.22050649211288764,0.22182549498295387
Percentage of cicuits per modulation,1,64QAM,all, ,0.2167546471998538,0.21632994825772378,0.21645673014917674,0.2176628393604464,0.21662024240990288
Percentage of cicuits per modulation,2,4QAM,all, ,0.22527944969905417,0.22778439515393448,0.22759340115716345,0.2280852711510745,0.22667842243344372
Percentage of cicuits per modulation,2,8QAM,all, ,0.1049548581255374,0.10569917050295635,0.10670423504613598,0.10525523264568588,0.10666207905036343
Percentage of cicuits per modulation,2,16QAM,all, ,0.23541487532244196,0.2328493706338731,0.23195964983976083,0.2330221352205993,0.2336673691454131
Percentage of cicuits per modulation,2,32QAM,all, ,0.21797076526225279,0.21783686915837705,0.21808659368076916,0.22049175038182717,0.21751752612790848
Percentage of cicuits per modulation,2,64QAM,all, ,0.21638005159071366,0.215830194550859,0.2156561202761706,0.21314561060081313,0.21547460324287127
Percentage of cicuits per modulation,3,4QAM,all, ,0.22789313042730633,0.22919470675007805,0.2299435392112664,0.2258695558708457,0.2262772153803168
Percentage of cicuits per modulation,3,8QAM,all, ,0.10551543289484996,0.10462674835528087,0.10449539511818123,0.10501311320349112,0.10526146108711071
Percentage of cicuits per modulation,3,16QAM,all, ,0.23497549651792624,0.2357951180644536,0.23415126339065284,0.23581194376370437,0.23558363960710985
Percentage of cicuits per modulation,3,32QAM,all, ,0.2143194910153899,0.2158000710647874,0.21511989867113201,0.214938303452427,0.21607883594472027
Percentage of cicuits per modulation,3,64QAM,all, ,0.21729644914452756,0.21458335576540005,0.21628990360876751,0.21836708370953178,0.21679884798074237
