Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.019434422233057046,0.019278400780107265,0.017772015169092485,0.01886939723300876,0.01897635029659694
Percentage of cicuits per modulation,0,8QAM,all, ,0.2069234519746465,0.20982935153583618,0.20776587344141476,0.20788533962963684,0.20755931938807368
Percentage of cicuits per modulation,0,16QAM,all, ,0.24378352023403219,0.24486591906387128,0.2420620606958675,0.2419751400081956,0.2443607555416797
Percentage of cicuits per modulation,0,32QAM,all, ,0.17806923451974646,0.17814724524622136,0.1777104029168332,0.1771420766093625,0.17498243833905713
Percentage of cicuits per modulation,0,64QAM,all, ,0.3517893710385178,0.3478790833739639,0.35468964777679207,0.3541280465197963,0.3541211364345926
Percentage of cicuits per modulation,1,4QAM,all, ,0.021733192867454836,0.021997853867915324,0.0224867079654651,0.021953147105599514,0.024716424903848032
Percentage of cicuits per modulation,1,8QAM,all, ,0.25605759101018377,0.25819920007804115,0.25686551875518265,0.2555443892634475,0.25329454715839206
Percentage of cicuits per modulation,1,16QAM,all, ,0.247522337976511,0.2467856794459077,0.24945124628066923,0.24631431052482658,0.2428398508424279
Percentage of cicuits per modulation,1,32QAM,all, ,0.17460689063170626,0.17471466198419666,0.17178674211014097,0.17521538476549162,0.17207785869077136
Percentage of cicuits per modulation,1,64QAM,all, ,0.3000799875141441,0.29830260462393915,0.29940978488854203,0.3009727683406348,0.30707131840456064
Percentage of cicuits per modulation,2,4QAM,all, ,0.023253093100119922,0.02399609184171959,0.0231575454758373,0.02566030366645511,0.025778081790198856
Percentage of cicuits per modulation,2,8QAM,all, ,0.29500716604755917,0.28903761602344896,0.2916211257709423,0.2903676219303813,0.28352958420872626
Percentage of cicuits per modulation,2,16QAM,all, ,0.2495734495500502,0.24831460674157305,0.2498243422593489,0.24676072840892446,0.24870278985684272
Percentage of cicuits per modulation,2,32QAM,all, ,0.1711174159329999,0.1697020029311187,0.17009524553048638,0.16979934579895523,0.17061611374407584
Percentage of cicuits per modulation,2,64QAM,all, ,0.2610488753692708,0.26894968246213974,0.2653017409633851,0.2674120001952839,0.2713734304001563
Percentage of cicuits per modulation,3,4QAM,all, ,0.024798554475753284,0.022350952943819787,0.023913064722610403,0.025434012487033447,0.024923851921274602
Percentage of cicuits per modulation,3,8QAM,all, ,0.3245397274991454,0.32663846747486985,0.32456097489470237,0.31431898694537413,0.32572828803498904
Percentage of cicuits per modulation,3,16QAM,all, ,0.24827855642916444,0.25015874256352144,0.25043731493516014,0.24609046248996927,0.24906279287722588
Percentage of cicuits per modulation,3,32QAM,all, ,0.17067929872539922,0.1688923188136802,0.1691602576004847,0.1695633452723465,0.16794556388628554
Percentage of cicuits per modulation,3,64QAM,all, ,0.23170386287053768,0.23195951820410873,0.2319283878470424,0.24459319280527667,0.23233950328022493
Percentage of cicuits per modulation,4,4QAM,all, ,0.02550019615535504,0.02416606930683347,0.02561360827169456,0.02507864726700747,0.02473578134985007
Percentage of cicuits per modulation,4,8QAM,all, ,0.3419870537465673,0.3419680469770319,0.34596519453000846,0.3426366496264255,0.3440987071720002
Percentage of cicuits per modulation,4,16QAM,all, ,0.2480776775205963,0.2510187849210012,0.25067197708410993,0.2509437672040897,0.2523718232315784
Percentage of cicuits per modulation,4,32QAM,all, ,0.1683895645351118,0.16836709643842612,0.16715062096568503,0.1681871804954778,0.16693702993658752
Percentage of cicuits per modulation,4,64QAM,all, ,0.21604550804236955,0.21448000235670728,0.21059859914850204,0.2131537554069996,0.2118566583099838


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,0.009195514383227694,0.00901999024865919,0.00827670920381762,0.008810271820789509,0.008858882297845769
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,0.0032374451487079473,0.002993661628473915,0.0028563908088557865,0.0031904306593556696,0.002956212925382454
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,0.002203803022915651,0.002389078498293515,0.0024371935229144936,0.0021854937850020488,0.0022244770527630347
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,0.003364212579229644,0.003432471964895173,0.002905134679314076,0.0034245907077487463,0.003668435841398689
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.0014334470989761092,0.0014431984397854705,0.0012965869541905106,0.001258610260112787,0.0012683421792069934
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.12909800097513408,0.1320429058995612,0.12981467580451758,0.1302320135812828,0.12807329066500156
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.01333983422720624,0.012471964895173087,0.012790391608255262,0.012029972486194314,0.012673665313768342
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.02415407118478791,0.02522671867381765,0.024800881289177887,0.02508439518410834,0.024791211364345925
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.027294002925402242,0.026201852754753778,0.026828626300242745,0.026762542197592054,0.028293787074617546
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.013037542662116042,0.013885909312530472,0.013531298439221268,0.013776416180459343,0.013727364970340305
