Metrics,LoadPoint,overlaps,src,dest, ,rep0,rep1,rep2,rep3,rep4
Average Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,0,1,all,all, ,-31.68120139719446,-33.59080687569864,-30.14747205950895,-32.84950610910354,-32.13357900303724
Average Crosstalk per overlaps,0,2,all,all, ,-26.973816236347922,-29.63030837744253,-28.48064810972719,-29.38270643985777,-27.892581389269463
Average Crosstalk per overlaps,0,3,all,all, ,-29.011996322346786,-27.06295713648038,0.0,-26.739244770477537,-26.900798618186542
Average Crosstalk per overlaps,0,4,all,all, ,-26.49311024798029,-26.97768370432028,-24.749768867422677,-25.44388065506467,-27.558261360885236
Average Crosstalk per overlaps,0,5,all,all, ,-25.982163328343177,0.0,-23.689707276763293,-26.74144830338209,-25.102367077710497
Average Crosstalk per overlaps,0,6,all,all, ,-25.72959998441228,-24.258809571576638,-24.377576989807693,-24.771374943160463,-23.347710450036203
Average Crosstalk per overlaps,0,7,all,all, ,-27.3687172445075,-24.596301037022457,-26.65358920007401,-24.526430310141258,-25.475715392216507
Average Crosstalk per overlaps,0,8,all,all, ,-24.542937532276692,-24.626423847354914,-23.331420098254277,-24.84201950458871,-23.95323291919911
Average Crosstalk per overlaps,0,9,all,all, ,-20.608512736672143,-23.71732518521914,0.0,0.0,-25.525742170772343
Average Crosstalk per overlaps,0,10,all,all, ,-22.424686099035007,0.0,0.0,0.0,-22.273986852501693
Average Crosstalk per overlaps,0,11,all,all, ,-23.31521669129113,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,12,all,all, ,-21.979647038940005,0.0,-23.9827544307804,-24.857021655238945,-22.594944616664435
Average Crosstalk per overlaps,0,15,all,all, ,-22.389725858440688,0.0,-20.25776421252378,0.0,-21.817547089688823
Average Crosstalk per overlaps,0,16,all,all, ,-19.400589450832047,0.0,0.0,-22.141022016041013,0.0
Average Crosstalk per overlaps,0,17,all,all, ,-22.69968689573235,0.0,-22.332298621428453,0.0,-21.617085599079267
Average Crosstalk per overlaps,0,18,all,all, ,-21.676732762558398,0.0,0.0,-21.313995522262672,0.0
Average Crosstalk per overlaps,0,28,all,all, ,-21.41152693657331,0.0,0.0,0.0,0.0
Average Crosstalk per overlaps,0,30,all,all, ,-21.273542198766677,0.0,-20.603327681849134,0.0,0.0
Average Crosstalk per overlaps,1,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,1,1,all,all, ,-31.583791960522785,-28.94999327535378,-31.677201431807994,-32.23829559649905,-31.023481273970038
Average Crosstalk per overlaps,1,2,all,all, ,-28.289015345278205,-29.77702869193129,-29.152122810496078,-28.39010360605143,-29.43031916481931
Average Crosstalk per overlaps,1,3,all,all, ,-28.084739949756603,-26.518524811534917,-26.285246413592915,-28.257329555936654,-27.617352696118548
Average Crosstalk per overlaps,1,4,all,all, ,-26.238510684314917,-26.770896897579217,-25.456118823293313,-25.62683524272744,-27.299750481183956
Average Crosstalk per overlaps,1,5,all,all, ,-25.69231359414976,-26.82643404916364,-26.439382285308707,-25.807406386451746,-26.333659644654023
Average Crosstalk per overlaps,1,6,all,all, ,-23.663825656420073,-22.442710011912155,-24.890587926166727,-24.843273073587053,-24.683050280818954
Average Crosstalk per overlaps,1,7,all,all, ,-21.263722134289257,-24.183092941069493,-24.749134354292018,-26.007637752690414,-24.943946192756822
Average Crosstalk per overlaps,1,8,all,all, ,-25.227640397034165,-24.032808350306755,-24.07920320533736,-23.921422421533116,-24.412922209299573
Average Crosstalk per overlaps,1,9,all,all, ,-22.84767487318117,-24.283871828679413,-24.636802484976386,-23.68881156137207,-23.296366022625957
Average Crosstalk per overlaps,1,10,all,all, ,-23.162052335837526,0.0,-21.479086715364826,-23.384258084596787,-23.043283067000182
Average Crosstalk per overlaps,1,11,all,all, ,-24.129523578669495,-23.411425139962937,-22.013906258475355,-23.46422608915352,0.0
Average Crosstalk per overlaps,1,12,all,all, ,-23.04947289185415,-22.01523774436819,-22.68323247706251,-23.985045521264617,-22.420521871689232
Average Crosstalk per overlaps,1,15,all,all, ,-21.39485021275362,-23.716026623613146,-22.124838969311345,0.0,-21.030089477557947
Average Crosstalk per overlaps,1,16,all,all, ,-22.907168461224046,0.0,-20.889656593981694,-21.019081139756672,-22.826521908237922
Average Crosstalk per overlaps,1,17,all,all, ,0.0,0.0,-21.795062288829502,-22.576994963460404,-21.70634583879344
Average Crosstalk per overlaps,1,18,all,all, ,-21.451694891435423,-21.944581373035987,0.0,0.0,-21.98123264371373
Average Crosstalk per overlaps,1,28,all,all, ,-20.957898835950125,0.0,0.0,-21.558400702277147,-19.84157175641947
Average Crosstalk per overlaps,1,30,all,all, ,0.0,0.0,0.0,0.0,-19.928140093918717
Average Crosstalk per overlaps,2,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,2,1,all,all, ,-34.07649015936734,-30.459722122378874,-32.7933757515586,-31.11439294667834,-30.96599915153625
Average Crosstalk per overlaps,2,2,all,all, ,-29.284888892892027,-28.34391930498437,-28.924229109848184,-28.552852965652487,-28.257259573510524
Average Crosstalk per overlaps,2,3,all,all, ,-27.262870735581373,-27.78112666270196,-27.313417572892966,-27.407160324865192,-27.610361595304507
Average Crosstalk per overlaps,2,4,all,all, ,-25.634070105428,-26.431900869422403,-26.40376865186482,-24.976108380075342,-26.339415705930836
Average Crosstalk per overlaps,2,5,all,all, ,-26.37885588797295,-26.16154732202435,-25.664168031253624,-25.299288730194835,-25.78742899335113
Average Crosstalk per overlaps,2,6,all,all, ,-24.908928115252763,-24.418093491192224,-25.000975691165777,-25.129853621037327,-24.702385463325914
Average Crosstalk per overlaps,2,7,all,all, ,-25.37119058182693,-23.93459013422379,-25.65657991159001,-23.885868486705625,-23.86551888619431
Average Crosstalk per overlaps,2,8,all,all, ,-24.048734834975733,-23.821499407122428,-23.781910028936665,-23.506805470183625,-23.986755056504656
Average Crosstalk per overlaps,2,9,all,all, ,-22.156702608108375,-23.08227203108307,-21.457021023129656,-24.16043836565308,-22.47617017315272
Average Crosstalk per overlaps,2,10,all,all, ,-23.106086001816813,-22.87524901802017,-23.560701702972384,-23.528631600327422,-22.825446767212643
Average Crosstalk per overlaps,2,11,all,all, ,-20.320084850859654,-22.678413723250774,-24.038693812341023,0.0,-21.73197118449029
Average Crosstalk per overlaps,2,12,all,all, ,-21.77476759937628,-21.91415212372803,-21.760851711512117,-23.034229596569276,-22.670982041153746
Average Crosstalk per overlaps,2,15,all,all, ,-20.763897190742227,-22.150040645323184,-19.335887853045627,-21.734289355345318,-22.022661172995615
Average Crosstalk per overlaps,2,16,all,all, ,-21.264033935044644,-20.57302401573543,-21.234332746103835,-21.748563225767974,-21.19452849582553
Average Crosstalk per overlaps,2,17,all,all, ,0.0,-21.258306690563177,0.0,-22.302276967899335,0.0
Average Crosstalk per overlaps,2,18,all,all, ,-21.027731180760888,-22.743894999971076,0.0,-21.58716481791778,-21.453579379000917
Average Crosstalk per overlaps,2,28,all,all, ,0.0,-21.361045148215148,0.0,-20.116476675938927,-21.20438720039193
Average Crosstalk per overlaps,2,30,all,all, ,-21.17584941215013,0.0,0.0,0.0,-19.361791053886236
Average Crosstalk per overlaps,3,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,3,1,all,all, ,-31.42120008753494,-29.99332277553962,-31.55463296276956,-32.393010564792824,-32.38138687734004
Average Crosstalk per overlaps,3,2,all,all, ,-28.582110237285356,-28.607803492442258,-28.04333554001741,-28.498693615851995,-27.91906986549224
Average Crosstalk per overlaps,3,3,all,all, ,-27.46162713159695,-26.99291680912073,-26.244338016821303,-27.806401501041954,-27.011589082588284
Average Crosstalk per overlaps,3,4,all,all, ,-26.368970883383625,-26.121691715923816,-25.577636530970402,-26.318343367104752,-26.743530702788334
Average Crosstalk per overlaps,3,5,all,all, ,-26.42547665423296,-25.813372024653752,-25.257917052423053,-26.206984283408985,-25.678484987029535
Average Crosstalk per overlaps,3,6,all,all, ,-24.56140268925973,-24.630279784776583,-24.696469748094437,-25.069734914222273,-26.017613508163702
Average Crosstalk per overlaps,3,7,all,all, ,-24.575109403953185,-23.447839311178388,-24.50448472584378,-24.980795250969404,-24.735070514098734
Average Crosstalk per overlaps,3,8,all,all, ,-23.981559386167717,-22.448478520838908,-24.350926103799992,-23.495583947463906,-23.51274149949536
Average Crosstalk per overlaps,3,9,all,all, ,-23.82487376516863,-23.469146280917833,-23.2800905120575,-23.85117459903947,-22.611832046832653
Average Crosstalk per overlaps,3,10,all,all, ,-22.722992293407714,-21.929366493981906,-22.486161675989774,-23.39415010577162,-23.188115064127967
Average Crosstalk per overlaps,3,11,all,all, ,-21.857943940545315,-21.668492717242778,-21.981971224796084,-23.16560405103881,-22.625918551193735
Average Crosstalk per overlaps,3,12,all,all, ,-22.421476226983046,-21.644693064115593,-22.39525501937804,-21.933846859339813,-21.96433926973828
Average Crosstalk per overlaps,3,15,all,all, ,-21.963753488631962,-21.07563206564589,-21.071926164988916,-21.79656101581004,-21.00784485607696
Average Crosstalk per overlaps,3,16,all,all, ,-22.41953929258249,-20.65135496109108,-21.125039319624857,-21.784120445168476,-21.924432603631644
Average Crosstalk per overlaps,3,17,all,all, ,-21.711315473761157,-21.6055954895216,-21.164801697174713,-21.0985694491265,-20.62297564618354
Average Crosstalk per overlaps,3,18,all,all, ,-22.112746977933966,-21.047984214716816,-20.544085152225442,-21.239847787284642,-21.83636529231335
Average Crosstalk per overlaps,3,28,all,all, ,-19.64724887134755,0.0,0.0,-19.44382388732197,0.0
Average Crosstalk per overlaps,3,30,all,all, ,-20.40059335514524,0.0,-19.35079938572582,-20.585637771153355,-21.19034934331838
Average Crosstalk per overlaps,4,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Average Crosstalk per overlaps,4,1,all,all, ,-31.773786133215594,-33.46221055589185,-33.214729913565186,-31.201123139746553,-32.78995068310787
Average Crosstalk per overlaps,4,2,all,all, ,-29.00963962710722,-29.349272824427874,-28.90506797863959,-29.687559680574722,-28.779467723906592
Average Crosstalk per overlaps,4,3,all,all, ,-27.522090254218227,-27.88089157357777,-27.54725106496236,-27.693637542620444,-26.931095647644472
Average Crosstalk per overlaps,4,4,all,all, ,-26.0519891297618,-26.78114283828068,-26.71515996228918,-26.47173881568148,-26.376286350655022
Average Crosstalk per overlaps,4,5,all,all, ,-26.076550722073996,-25.353388611289244,-26.014016540144453,-26.715131519578303,-25.888369256671208
Average Crosstalk per overlaps,4,6,all,all, ,-24.77042988183848,-25.20643470868383,-25.481849348886602,-25.319426543225045,-25.381964520745157
Average Crosstalk per overlaps,4,7,all,all, ,-25.67414339808437,-25.259871147293605,-24.98653038550781,-24.744894422880204,-25.943062473602062
Average Crosstalk per overlaps,4,8,all,all, ,-24.247511169558294,-24.553126331884286,-24.385110510032167,-23.548453301972263,-23.8751880694517
Average Crosstalk per overlaps,4,9,all,all, ,-23.772662046755073,-22.980620483977543,-24.162696970904243,-23.912917348965006,-23.611263851827434
Average Crosstalk per overlaps,4,10,all,all, ,-23.598613564436384,-23.244994063457842,-22.878113255084635,-23.668211380472506,-23.5829343117102
Average Crosstalk per overlaps,4,11,all,all, ,-22.602855824919715,-22.56593964739663,-23.247788227516114,-22.683311124232343,-22.35408349825229
Average Crosstalk per overlaps,4,12,all,all, ,-22.155849498373406,-23.468096113701606,-21.63171799895031,-22.273346596542954,-21.98653339329794
Average Crosstalk per overlaps,4,15,all,all, ,-20.79347717674341,-20.43100570087656,-20.953947556681424,-21.183489840529347,-22.280940839100865
Average Crosstalk per overlaps,4,16,all,all, ,-21.252613879716964,-21.683494068133204,-21.400431886937007,-22.060473361803833,-21.44085895174624
Average Crosstalk per overlaps,4,17,all,all, ,-20.46235271572624,-20.36659221563227,-21.029256987955502,-21.573777173104993,-21.288371061036
Average Crosstalk per overlaps,4,18,all,all, ,-20.598977100731442,-20.388146727145287,-20.457526213398243,-21.443822045002996,-20.677340349611196
Average Crosstalk per overlaps,4,28,all,all, ,-19.861040439467644,-19.30426421640786,-19.397700268899175,-20.03675548277969,-19.8888778516212
Average Crosstalk per overlaps,4,30,all,all, ,-19.33507917828258,-19.98652721658484,-19.669912656440985,-20.00231293019116,-20.206566715522072


Minimum Crosstalk per overlaps,0,0,all,all, ,-200.0,-200.0,-200.0,-200.0,-200.0
Minimum Crosstalk per overlaps,0,1,all,all, ,-32.01767476487923,-33.59080687569864,-30.14747205950895,-35.07165541091377,-34.86415541489327
Minimum Crosstalk per overlaps,0,2,all,all, ,-30.047638265247315,-30.923303771177515,-30.361483319431454,-32.84929907024445,-31.322569098442948
Minimum Crosstalk per overlaps,0,3,all,all, ,-31.442436084250506,-28.52383251314945,0.0,-27.73147602549959,-29.28151955922703
Minimum Crosstalk per overlaps,0,4,all,all, ,-29.612580654033323,-28.137144352792504,-27.179071536773165,-27.810760060495614,-29.311325721072556
Minimum Crosstalk per overlaps,0,5,all,all, ,-26.94347630631104,0.0,-23.689707276763293,-28.369500124177307,-25.616980865698288
Minimum Crosstalk per overlaps,0,6,all,all, ,-28.056796670028113,-26.35180880794686,-25.104304947501138,-27.00477761854156,-24.611286461316453
Minimum Crosstalk per overlaps,0,7,all,all, ,-27.3687172445075,-25.408741675814408,-26.65358920007401,-27.345097022214908,-25.882420066297858
Minimum Crosstalk per overlaps,0,8,all,all, ,-24.897808332745054,-26.062233827036955,-23.6247913193883,-25.626357202376788,-26.24506267825805
Minimum Crosstalk per overlaps,0,9,all,all, ,-20.71284379363128,-24.765000061535073,0.0,0.0,-25.525742170772343
Minimum Crosstalk per overlaps,0,10,all,all, ,-22.424686099035007,0.0,0.0,0.0,-23.277544842452343
