Metrics,LoadPoint,Modulation,Bandwidth, ,rep0,rep1,rep2,rep3,rep4
Percentage of cicuits per modulation,0,4QAM,all, ,0.0025766044317596225,0.002338764022674119,0.00265591088824363,0.0022991011703614147,0.0023783805210635324
Percentage of cicuits per modulation,0,8QAM,all, ,0.3994430570420581,0.4021286716613153,0.40135966781293664,0.4032246875898086,0.4036904537751836
Percentage of cicuits per modulation,0,16QAM,all, ,0.39590518095691124,0.39581599080350416,0.39470998047707295,0.3932057596448285,0.39608954602661806
Percentage of cicuits per modulation,0,32QAM,all, ,0.1573413406271059,0.155835018036231,0.15729334932165262,0.15666590690622245,0.15462446362564292
Percentage of cicuits per modulation,0,64QAM,all, ,0.04473381694216514,0.04388155547627542,0.04398109150009415,0.044604544688779,0.043217156051491935
Percentage of cicuits per modulation,1,4QAM,all, ,0.007116591172651674,0.007017126546146527,0.006729701871233746,0.006600921750334506,0.007344196003805899
Percentage of cicuits per modulation,1,8QAM,all, ,0.40382194645706754,0.40024381541389153,0.3996293212813194,0.40151642796967146,0.4005907072629242
Percentage of cicuits per modulation,1,16QAM,all, ,0.38967796929359405,0.39204725658103395,0.3954368855058674,0.3926656424996283,0.3927509514747859
Percentage of cicuits per modulation,1,32QAM,all, ,0.1554648085557681,0.15682484934982557,0.154337139232477,0.1536746122206254,0.1555661274976213
Percentage of cicuits per modulation,1,64QAM,all, ,0.04391868452091861,0.04386695210910244,0.04386695210910244,0.04554239555974032,0.04374801776086267
Percentage of cicuits per modulation,2,4QAM,all, ,0.013526512559624749,0.014725130890052356,0.013894123014062718,0.013605172345404783,0.013326590713032096
Percentage of cicuits per modulation,2,8QAM,all, ,0.40381201717589427,0.40069213073139776,0.40294940198742485,0.40607274602356114,0.40069012701906775
Percentage of cicuits per modulation,2,16QAM,all, ,0.3860807822370313,0.3864627954942091,0.38746851260487536,0.38563523858633136,0.3876411736125571
Percentage of cicuits per modulation,2,32QAM,all, ,0.15356161802477217,0.15416270030144374,0.15301386437114464,0.15049978184125976,0.15337478061694976
Percentage of cicuits per modulation,2,64QAM,all, ,0.04301907000267754,0.04395724258289703,0.04267409802249241,0.04418706120344294,0.044967328038393276
Percentage of cicuits per modulation,3,4QAM,all, ,0.019351189353868748,0.02051597783559413,0.020768390747542935,0.02120116780202975,0.02111949186184994
Percentage of cicuits per modulation,3,8QAM,all, ,0.4037352757296391,0.40067724573494073,0.4025315199046957,0.3991479811721714,0.4004366812227074
Percentage of cicuits per modulation,3,16QAM,all, ,0.381119193402733,0.38437171059164665,0.3810582745954532,0.38195865027506903,0.3823243350535927
Percentage of cicuits per modulation,3,32QAM,all, ,0.1525270668558783,0.15050346567098966,0.15068003573910455,0.1544060693928621,0.1518459706232632
Percentage of cicuits per modulation,3,64QAM,all, ,0.0432672746578809,0.043931600166828864,0.04496177901320361,0.04328613135786777,0.044273521238586744
Percentage of cicuits per modulation,4,4QAM,all, ,0.0242019924013522,0.023795508286025002,0.025252676424516347,0.02471809200678575,0.024221384250114723
Percentage of cicuits per modulation,4,8QAM,all, ,0.4016114717643422,0.4028075706631813,0.401648258453311,0.3998303562518711,0.3991640230641847
Percentage of cicuits per modulation,4,16QAM,all, ,0.3781474057897309,0.3805385666822975,0.3777824338751035,0.37921365133220236,0.38282356696793757
Percentage of cicuits per modulation,4,32QAM,all, ,0.15243166701568592,0.14912849574474454,0.1509872589222465,0.15001496856601138,0.15037608986253267
Percentage of cicuits per modulation,4,64QAM,all, ,0.04360746302888882,0.04372985862375161,0.044329372324822654,0.04622293184312943,0.04341493585523034


Percentage of cicuits per modulation and bandwidth,0,4QAM,100.0, ,1.9820034090458636E-5,0.0,0.0,0.0,0.0
Percentage of cicuits per modulation and bandwidth,0,4QAM,200.0, ,2.9730051135687954E-5,9.910017045229317E-5,2.9730345763921233E-5,1.9819837675529437E-5,4.9549594188823594E-5
Percentage of cicuits per modulation and bandwidth,0,4QAM,400.0, ,6.045110397589884E-4,3.964006818091727E-4,5.252361084959418E-4,5.64865373752589E-4,4.756761042127065E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,300.0, ,2.675704602211916E-4,2.774804772664209E-4,2.1802253560208905E-4,1.8828845791752966E-4,2.8738764629517683E-4
Percentage of cicuits per modulation and bandwidth,0,4QAM,500.0, ,0.001654972846553296,0.0015657826931462322,0.0018829218983816782,0.0015261275010157666,0.0015657671763668255
Percentage of cicuits per modulation and bandwidth,0,8QAM,100.0, ,0.12377611289491418,0.12341935228128592,0.12458996898133926,0.1262820957496358,0.12483524759932216
Percentage of cicuits per modulation and bandwidth,0,8QAM,200.0, ,0.10544258136123995,0.1059678122646371,0.10611751414668953,0.10636315888572873,0.10592712245686708
Percentage of cicuits per modulation and bandwidth,0,8QAM,400.0, ,0.05635826693621913,0.05689340785666151,0.057865162971845366,0.05653608696944772,0.05639734810571902
Percentage of cicuits per modulation and bandwidth,0,8QAM,300.0, ,0.08447298529353471,0.08666309906053038,0.0836017322881465,0.08516584249175,0.08759377260700235
Percentage of cicuits per modulation and bandwidth,0,8QAM,500.0, ,0.029393110556150157,0.02918500019820034,0.029185289424916012,0.02887750349324639,0.028936963006272978
Percentage of cicuits per modulation and bandwidth,0,16QAM,100.0, ,0.13241764775835416,0.13262575811630395,0.13076397078498023,0.1298793962877444,0.13293165128977594
Percentage of cicuits per modulation and bandwidth,0,16QAM,200.0, ,0.10822729615094938,0.10574979188964205,0.10849594180780323,0.10693793417831908,0.10565955464824743
Percentage of cicuits per modulation and bandwidth,0,16QAM,400.0, ,0.05152217861814722,0.052374440084036945,0.05271190303943235,0.052681128541557244,0.053612660912307125
Percentage of cicuits per modulation and bandwidth,0,16QAM,300.0, ,0.07780354382209538,0.08006302770840766,0.0776655732506169,0.07885322419209387,0.07882349443558058
Percentage of cicuits per modulation and bandwidth,0,16QAM,500.0, ,0.025934514607365126,0.025002973005113567,0.025072591594240242,0.024854076445113914,0.025062184740706973
Percentage of cicuits per modulation and bandwidth,0,32QAM,100.0, ,0.06298806833947754,0.0629385182542514,0.06343464774495328,0.062402758921404435,0.06070816280014667
Percentage of cicuits per modulation and bandwidth,0,32QAM,200.0, ,0.04037340944226424,0.03971934831727911,0.040770214157590655,0.04143337066069429,0.0405315680464577
Percentage of cicuits per modulation and bandwidth,0,32QAM,400.0, ,0.01814524120981488,0.017332619812106077,0.017471533193931046,0.017243258777710612,0.017500916667492494
Percentage of cicuits per modulation and bandwidth,0,32QAM,300.0, ,0.026677765885757324,0.026469655527807508,0.0264600077298899,0.02654867256637168,0.02694506931988227
Percentage of cicuits per modulation and bandwidth,0,32QAM,500.0, ,0.00915685574979189,0.009374876124786935,0.00915694649528774,0.009037845980041424,0.008938746791663777
Percentage of cicuits per modulation and bandwidth,0,64QAM,100.0, ,0.01466682522693939,0.014686645261029849,0.014131824353117228,0.01480541874362049,0.014379292233596607
Percentage of cicuits per modulation and bandwidth,0,64QAM,200.0, ,0.011644270028144449,0.011366789550878028,0.011713756230984966,0.011842353011128839,0.011247757880862956
Percentage of cicuits per modulation and bandwidth,0,64QAM,400.0, ,0.006035200380544655,0.005658619732825941,0.005866788230747123,0.006094600085225302,0.0059360413838210665
Percentage of cicuits per modulation and bandwidth,0,64QAM,300.0, ,0.009206405835018036,0.00899829547706822,0.009265957763088785,0.008859467440961659,0.008502710362802129
Percentage of cicuits per modulation and bandwidth,0,64QAM,500.0, ,0.003181115471518611,0.0031712054544733815,0.003002764922156045,0.0030027054078427097,0.0031513541904091805
Percentage of cicuits per modulation and bandwidth,1,4QAM,100.0, ,3.964674747995361E-5,6.937836980653346E-5,4.955597843323819E-5,6.937905743594826E-5,3.964478274659055E-5
Percentage of cicuits per modulation and bandwidth,1,4QAM,200.0, ,3.766441010595593E-4,4.6582619727243897E-4,3.27069457659372E-4,3.468952871797413E-4,4.3609261021249605E-4
Percentage of cicuits per modulation and bandwidth,1,4QAM,400.0, ,0.002676155454896869,0.0024976213130352047,0.0024777989216619094,0.002418355716338768,0.0027454012052013956
Percentage of cicuits per modulation and bandwidth,1,4QAM,300.0, ,0.001575958212328156,0.0015164129400570886,0.001397478591817317,0.0014569602061549134,0.0015362353314303837
Percentage of cicuits per modulation and bandwidth,1,4QAM,500.0, ,0.0024481866568871356,0.0024678877259752614,0.0024777989216619094,0.0023093314832251352,0.0025868220742150333
Percentage of cicuits per modulation and bandwidth,1,8QAM,100.0, ,0.12559098432962307,0.12386021249603552,0.12544600380589915,0.12493185985430398,0.12298802727561053
Percentage of cicuits per modulation and bandwidth,1,8QAM,200.0, ,0.10765083109494405,0.10542538851887091,0.10699135743736124,0.10707170821150701,0.1074175388518871
Percentage of cicuits per modulation and bandwidth,1,8QAM,400.0, ,0.05647679178519392,0.05708848715509039,0.0549674912781478,0.056197036523118096,0.05713804313352363
Percentage of cicuits per modulation and bandwidth,1,8QAM,300.0, ,0.08548829925364998,0.08534530605772281,0.08375951474785918,0.08555428911244363,0.08561290834126228
Percentage of cicuits per modulation and bandwidth,1,8QAM,500.0, ,0.02861503999365652,0.0285244211861719,0.028464954012052013,0.027761534268298728,0.02743418966064066
Percentage of cicuits per modulation and bandwidth,1,16QAM,100.0, ,0.12963495257257832,0.13216579448144625,0.13070884871550903,0.13142375737152484,0.13178916904535362
Percentage of cicuits per modulation and bandwidth,1,16QAM,200.0, ,0.10560902359972643,0.10603988265144307,0.10721931493815413,0.10607066752564548,0.10557405645417063
Percentage of cicuits per modulation and bandwidth,1,16QAM,400.0, ,0.05159033015828964,0.05161750713606089,0.05194457659372027,0.052014470489122354,0.05082461148112909
Percentage of cicuits per modulation and bandwidth,1,16QAM,300.0, ,0.07741027445460943,0.07706945765937202,0.07980494766888678,0.07833886713910501,0.07872462733904219
Percentage of cicuits per modulation and bandwidth,1,16QAM,500.0, ,0.025433388508390244,0.025154614652711703,0.02575919758959721,0.024817879974230635,0.02583848715509039
Percentage of cicuits per modulation and bandwidth,1,32QAM,100.0, ,0.0616209572707179,0.06138994608309546,0.0625198223913733,0.061192328658506365,0.061607992388201714
Percentage of cicuits per modulation and bandwidth,1,32QAM,200.0, ,0.04075685640939231,0.04200364732001269,0.03952584839835078,0.03995242578918678,0.04018989850935617
Percentage of cicuits per modulation and bandwidth,1,32QAM,400.0, ,0.017494127325529532,0.017146368537900414,0.017255391690453536,0.016978046483968483,0.018187044084998414
Percentage of cicuits per modulation and bandwidth,1,32QAM,300.0, ,0.026543497437828942,0.026750317158261972,0.026601649222962258,0.026502799940532236,0.026462892483349192
Percentage of cicuits per modulation and bandwidth,1,32QAM,500.0, ,0.009049370112299412,0.009534570250555027,0.00843442752933714,0.009049011348431538,0.009118300031715825
Percentage of cicuits per modulation and bandwidth,1,64QAM,100.0, ,0.014480974517053057,0.01422256581033936,0.014718125594671741,0.01519401357847267,0.014113542657786235
Percentage of cicuits per modulation and bandwidth,1,64QAM,200.0, ,0.011626408698496397,0.012398905803996194,0.01149698699651126,0.01209177858169384,0.011774500475737392
Percentage of cicuits per modulation and bandwidth,1,64QAM,400.0, ,0.005808248505813204,0.005322312083729781,0.005946717411988582,0.005718816591506021,0.006105296542974944
Percentage of cicuits per modulation and bandwidth,1,64QAM,300.0, ,0.00888087143550961,0.008771408182683158,0.008801141769743101,0.009257148520739382,0.008830875356803044
Percentage of cicuits per modulation and bandwidth,1,64QAM,500.0, ,0.0031221813640463472,0.0031517602283539486,0.0029039803361877578,0.003280638287328411,0.002923802727561053
Percentage of cicuits per modulation and bandwidth,2,4QAM,100.0, ,1.9833596128482036E-4,1.487386958591147E-4,1.5867663684868198E-4,1.7849351473563126E-4,1.1898741708064372E-4
Percentage of cicuits per modulation and bandwidth,2,4QAM,200.0, ,9.420958161028967E-4,0.0011899095668729176,0.0012694130947894559,9.42049105549165E-4,8.229963014744524E-4
Percentage of cicuits per modulation and bandwidth,2,4QAM,400.0, ,0.004789813465028412,0.005572743138188165,0.004770216395263502,0.005215977152830114,0.004908230954576554
Percentage of cicuits per modulation and bandwidth,2,4QAM,300.0, ,0.003966719225696407,0.003857290179279708,0.00396691592121705,0.0035302050692158186,0.0037183567837701164
Percentage of cicuits per modulation and bandwidth,2,4QAM,500.0, ,0.0036295480915122125,0.003956449309852451,0.003728900965944027,0.003738447503074055,0.003758019256130331
Percentage of cicuits per modulation and bandwidth,2,8QAM,100.0, ,0.12682593044357837,0.12560487069649373,0.12703056508717298,0.12818809249930585,0.12633489008537346
Percentage of cicuits per modulation and bandwidth,2,8QAM,200.0, ,0.11048304723370918,0.10873790258607012,0.10926869904992363,0.10861330371663162,0.10711842222684952
