Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.02631944694779553,0.026188771408300747,0.026345917462099296,0.026609622084132218,0.026378065930565357
Utilization,1,all,all, - , - , ,0.040988876445325624,0.04069944147023808,0.04077324456907892,0.04052081513071494,0.04074099476540501
Utilization,2,all,all, - , - , ,0.055209529890308966,0.05532201176919037,0.05516277935176804,0.05495339085589911,0.05534499773647636
Utilization,3,all,all, - , - , ,0.06918186615645773,0.0697459429848319,0.06980230107100507,0.06808064882256375,0.06952338015417214
Utilization,4,all,all, - , - , ,0.08257878120356565,0.08253241337466545,0.08185374456123962,0.08310510359469123,0.08285712179194821


Utilization Per Link,0,<13-21>,all, - , - , ,0.04864383202190515,0.049149752544070745,0.04717515326975183,0.04829778471334266,0.04800085062976176
Utilization Per Link,0,<16-11>,all, - , - , ,0.01923082737863289,0.0195768355877742,0.019330921912363505,0.020468024488406556,0.018912892558247612
Utilization Per Link,0,<16-18>,all, - , - , ,0.020643824202021793,0.021330036527555035,0.02017629062865166,0.020854761267587698,0.020901424261801055
Utilization Per Link,0,<12-11>,all, - , - , ,0.005672783844462802,0.005818368389590362,0.0059388945462375805,0.005579088583661844,0.0057150590140681405
Utilization Per Link,0,<16-17>,all, - , - , ,0.0069121531446364745,0.007567989559584648,0.006498124965244523,0.0068731145387314705,0.006974243035088867
Utilization Per Link,0,<12-13>,all, - , - , ,0.04133614038258322,0.04269280796446623,0.04064637435355505,0.04104076593171174,0.04248864378857797
Utilization Per Link,0,<23-21>,all, - , - , ,0.009651906488070959,0.008847266341822648,0.009484035269421848,0.010259980780457338,0.009837837297723862
Utilization Per Link,0,<1-2>,all, - , - , ,0.004080555246620399,0.0038480396416060024,0.004291978882833711,0.004357118528610018,0.003952726185841237
Utilization Per Link,0,<23-24>,all, - , - , ,0.018800646791415545,0.018540227228496773,0.019041416719955045,0.01936247515013937,0.020022821032365412
Utilization Per Link,0,<1-3>,all, - , - , ,0.02524066131902275,0.026827342142578797,0.02549248769671611,0.027223697380859887,0.02768884154479375
Utilization Per Link,0,<3-1>,all, - , - , ,0.026984695615304664,0.025646248366513337,0.026025326002333576,0.02588001515320378,0.027049861327363426
Utilization Per Link,0,<3-2>,all, - , - , ,0.026007040503531004,0.026327312600792085,0.02669391751932328,0.025688010899182562,0.026493572054162935
Utilization Per Link,0,<12-9>,all, - , - , ,0.08838838243063066,0.08464941715787151,0.08782860461963873,0.08675359193404751,0.08651067153700483
Utilization Per Link,0,<12-18>,all, - , - , ,0.0839860302090871,0.08234645654924161,0.08352388801228894,0.08533736723572133,0.0839094778749352
Utilization Per Link,0,<3-5>,all, - , - , ,0.009122778283659249,0.01004007691291774,0.009832215668964061,0.009702844352999897,0.009091155535783234
Utilization Per Link,0,<5-3>,all, - , - , ,0.009383228257242358,0.010082165274146772,0.009094001105210598,0.009274618737140132,0.010018120412333
Utilization Per Link,0,<5-4>,all, - , - , ,0.026160544854865343,0.026489331938499436,0.027764525002780607,0.026747088395987956,0.02686403043846607
Utilization Per Link,0,<10-9>,all, - , - , ,0.02757822057637639,0.028334403499140005,0.02881615188650438,0.027984507069176566,0.029227212853806216
Utilization Per Link,0,<10-8>,all, - , - , ,0.050448500841069666,0.05042267784157211,0.05156030174331085,0.052084564241226865,0.04941372581048655
